2,-3:-4, -6, -4, 0
3,-5:-4, -6, -4, -10, -6
5,-8:-4, 0, 4, 6, -8
10,-1:-4, 4, -8, -6, 2
10,-1:-4, 4, -8, 2, -6
-1,3:6, 6, 8, 6, 2
4,-8:-4, -6, 6, 10, -4, -2
6,-10:-4, 0, 4, 6, -18, -14
17,-2:-4, 0, 8, -2, -6, 18
17,-2:-4, 0, 8, -2, 18, -6
17,-2:-4, 0, 8, -2, 18, -4
-9,-4:-4, 2, 6, 10, 14, 10
11,-3:-4, 4, -8, -16, -12, 2
11,-3:-4, 4, -8, -16, 2, -12
10,-1:-4, 4, -8, -4, -6, -2
2,-3:-4, 4, -8, -4, 0, -10
2,-3:-4, 4, -8, -4, 0, -8
5,0:6, -4, -4, -6, -4, 0
1,11:6, 6, -2, 10, 0, 8
1,11:6, 6, -2, 10, 8, 0
-6,6:6, 6, 2, -2, -4, 10
-3,4:6, 6, 8, 6, 12, 8
9,7:-4, 2, 2, -8, -14, -2, -4, -12
5,0:-4, 2, 2, -8, -4, -6, 0, -4
-2,3:-4, 2, 6, -14, -18, -18, 6, 2
-2,3:-4, 2, 6, -14, -18, -6, 6, -18
-2,3:-4, 2, 6, -14, -18, -6, 6, -8
-2,3:-4, 2, 6, -14, -18, 2, 6, -18
-2,3:-4, 2, 6, -14, -18, 2, 6, -16
-2,3:-4, 2, 6, -14, -18, 2, 6, -14
0,5:-4, 2, 6, -14, -2, -8, -14, 10
5,0:-4, 2, 6, -14, -2, -8, 10, 4
-2,3:-4, 2, 6, -8, 6, 4, -36, -20
9,8:-4, 2, 6, -8, 10, 10, 6, 4
11,-3:-4, 2, 6, 2, -4, -8, -16, 2
11,-3:-4, 2, 6, 2, -4, -8, -16, 4
11,-3:-4, 2, 6, 2, -4, -8, -16, 6
11,-3:-4, 2, 6, 2, -4, -8, 2, -16
3,-5:-4, 2, 6, 2, -2, -4, -10, 10
8,-9:-4, 2, 6, 2, 0, -10, -18, -12
-8,-6:-4, 2, 6, 10, 0, 4, 12, 12
-8,-6:-4, 2, 6, 10, 0, 4, 16, 8
-8,-6:-4, 2, 6, 10, 0, 4, 16, 10
-8,-6:-4, 2, 6, 10, 0, 4, 16, 12
-9,-4:-4, 2, 6, 10, 12, 4, 10, -2
-9,-4:-4, 2, 6, 10, 12, 4, 10, 0
-9,-4:-4, 2, 6, 10, 12, 4, 10, 2
3,-3:-4, 4, -10, -12, -14, -2, -8, -4
-2,3:-4, 4, -10, -12, 6, -14, 6, -6
-2,3:-4, 4, -10, -12, 6, -14, 6, -4
10,0:-4, 4, -10, -8, -6, -8, -12, 0
11,-1:-4, 4, -10, -6, -14, -2, -2, 2
11,-1:-4, 4, -10, -6, -14, -2, -2, 4
11,-1:-4, 4, -10, -6, -14, -2, -2, 6
11,-1:-4, 4, -10, -6, -14, -2, 2, 2
8,8:-4, 4, -10, -6, -12, 6, -4, -2
11,1:-4, 4, -10, -6, -4, -12, -8, 0
11,1:-4, 4, -10, -6, -4, -12, 0, -8
9,0:-4, 4, -10, -6, -2, -4, -8, 0
9,0:-4, 4, -10, -6, -2, -4, 0, -8
12,5:-4, 4, -10, -6, 2, -2, -4, -2
15,-3:-4, 4, -10, -6, 6, 2, -20, 2
15,-3:-4, 4, -10, -6, 6, 2, 2, -20
17,2:-4, 4, -10, 0, -14, -24, -4, 2
17,2:-4, 4, -10, 0, -14, -24, -2, -6
17,2:-4, 4, -10, 0, -14, -24, -2, -4
18,-3:-4, 4, -10, 0, -14, -12, -16, 0
18,-3:-4, 4, -10, 0, -14, -12, 0, -16
11,-1:-4, 4, -10, 0, -6, -14, 0, 2
2,-3:-4, 4, -8, -16, -16, -4, 0, -16
2,-3:-4, 4, -8, -16, -16, -4, 0, -14
2,-3:-4, 4, -8, -16, -16, -4, 0, -12
2,-3:-4, 4, -8, -16, -12, -4, 0, -14
2,-3:-4, 4, -8, -16, -12, -4, 0, -12
11,-3:-4, 4, -8, -16, -12, -4, 0, -4
11,-3:-4, 4, -8, -16, -12, -4, 0, -2
11,-3:-4, 4, -8, -16, -12, 6, 6, 10
6,-12:-4, 4, -8, -16, -10, -20, -14, -8
6,-12:-4, 4, -8, -16, -10, -14, -8, -20
2,-3:-4, 4, -8, -14, -20, -4, 0, -14
2,-3:-4, 4, -8, -14, -18, -4, 0, -22
2,-3:-4, 4, -8, -14, -18, -4, 0, -20
5,17:-4, 4, -8, -12, 6, 0, 4, 14
3,-7:-4, 4, -8, -4, -12, -14, -24, -18
3,-7:-4, 4, -8, -4, -12, -14, -24, -16
3,-7:-4, 4, -8, -4, -12, -14, -24, -14
2,-3:-4, 4, -8, -4, -12, -4, 0, -10
2,-3:-4, 4, -8, -4, -12, -4, 0, -8
2,-3:-4, 4, -8, -4, -12, -4, 0, -6
10,-1:-4, 4, -8, 6, -4, -6, 0, 2
10,-1:-4, 4, -8, 6, -4, -6, 0, 12
10,-1:-4, 4, -8, 6, -4, -6, 4, 2
10,-1:-4, 4, -8, 6, -4, -6, 4, 4
10,-1:-4, 4, -8, 6, -4, -6, 4, 6
10,-1:-4, 4, -8, 6, -4, -6, 6, -2
8,-1:-4, 4, -8, 6, -4, -4, -8, 10
8,-1:-4, 4, -8, 6, -4, -4, 10, -8
6,10:-4, 4, -8, 6, 4, 0, 2, 2
24,-10:-4, 4, -4, -16, -14, -36, -32, -24
24,-10:-4, 4, -4, -16, -14, -36, -32, -22
24,-10:-4, 4, -4, -16, -14, -36, -24, -32
23,-8:-4, 4, -4, -16, -14, -26, -18, -22
23,-8:-4, 4, -4, -16, -14, -26, -18, -20
27,-17:-4, 4, -4, -12, -10, -46, -42, -28
27,-17:-4, 4, -4, -12, -10, -46, -42, -26
27,-17:-4, 4, -4, -12, -10, -46, -42, -24
27,-17:-4, 4, -4, -12, -10, -46, -28, -42
26,-15:-4, 4, -4, -12, -10, -36, -32, -30
26,-15:-4, 4, -4, -12, -10, -36, -32, -28
26,-15:-4, 4, -4, -12, -10, -36, -32, -26
-2,3:-4, 4, -2, -12, 6, -16, 6, -6
13,-3:-4, 4, -2, -8, -12, -18, -18, -4
13,-3:-4, 4, -2, -8, -12, -18, -18, 0
13,-3:-4, 4, -2, -8, -12, -18, -4, -18
13,7:-4, 4, -2, -8, -10, -18, 2, -8
4,11:-4, 4, -2, -8, 2, 6, 12, -16
-1,-3:-4, 4, -2, 2, 4, 2, -16, -4
3,-5:-4, 4, 4, -6, -4, -10, -6, 14
2,-3:-4, 4, 4, -6, -4, 0, 4, 10
2,-3:-4, 4, 4, -6, -4, 0, 4, 20
2,-3:-4, 4, 4, -6, -4, 0, 8, 6
2,-3:-4, 4, 4, -6, -4, 0, 8, 8
2,-3:-4, 4, 4, -6, -4, 0, 8, 10
8,6:-4, 4, 4, 4, -14, 8, 0, -4
2,-3:-4, 4, 4, 4, 6, -4, 0, 4
2,-3:-4, 4, 4, 4, 6, -4, 0, 14
8,6:-4, 4, 4, 4, 8, 0, -4, -14
4,11:-4, 4, 4, 6, -14, -14, 12, -12
4,11:-4, 4, 4, 6, -14, -14, 12, -10
4,11:-4, 4, 4, 6, -14, -14, 12, -8
5,9:-4, 4, 4, 6, -14, -10, 2, 6
5,9:-4, 4, 4, 6, -14, 2, 6, -10
5,9:-4, 4, 4, 6, -14, 2, 6, -8
5,9:-4, 4, 4, 6, -14, 2, 6, -6
-9,-4:-4, 4, 4, 6, 10, 14, 10, -2
-9,-4:-4, 4, 4, 6, 10, 14, 10, 0
-9,-4:-4, 4, 4, 6, 10, 14, 10, 2
18,8:-4, 4, 6, 2, -16, -12, 2, 12
18,8:-4, 4, 6, 2, -16, -12, 2, 14
18,8:-4, 4, 6, 2, -16, -12, 2, 16
18,8:-4, 4, 6, 2, -16, -12, 12, 2
18,8:-4, 4, 6, 2, -16, -12, 12, 4
18,8:-4, 4, 6, 2, -16, 2, 12, -12
18,8:-4, 4, 6, 2, -12, 2, 12, -16
7,-5:6, -4, -4, -6, 6, 10, -4, -2
9,-7:6, -4, -4, 0, 4, 6, -18, -14
20,1:6, -4, -4, 0, 8, -2, -6, 18
20,1:6, -4, -4, 0, 8, -2, 18, -6
20,1:6, -4, -4, 0, 8, -2, 18, -4
-6,-1:6, -4, -4, 2, 6, 10, 14, 10
14,0:6, -4, -4, 4, -8, -16, -12, 2
14,0:6, -4, -4, 4, -8, -16, 2, -12
13,2:6, -4, -4, 4, -8, -4, -6, -2
5,0:6, -4, -4, 4, -8, -4, 0, -10
5,0:6, -4, -4, 4, -8, -4, 0, -8
8,3:6, -4, 6, -4, -4, -6, -4, 0
4,14:6, -4, 6, 6, -2, 10, 0, 8
4,14:6, -4, 6, 6, -2, 10, 8, 0
-3,9:6, -4, 6, 6, 2, -2, -4, 10
0,7:6, -4, 6, 6, 8, 6, 12, 8
-4,-7:6, 6, -4, -4, -8, -16, 2, -2
-4,-7:6, 6, -4, -4, -8, 2, -2, -16
-4,-7:6, 6, -4, -4, -8, 2, -2, -12
-2,11:6, 6, -4, -4, 2, -12, 6, 14
-2,11:6, 6, -4, -4, 2, -12, 14, 6
1,8:6, 6, -4, 0, 10, 6, 8, 12
4,0:6, 6, -4, 0, 16, -12, 2, -6
24,4:6, 6, -4, 0, 16, 4, -14, -22
5,-1:6, 6, -2, -4, -4, 10, 8, 18
13,5:6, 6, -2, -2, -4, 16, -10, 8
13,5:6, 6, -2, -2, -4, 16, -10, 10
13,5:6, 6, -2, -2, -4, 16, -10, 12
13,5:6, 6, -2, -2, -4, 16, 8, -10
-1,3:6, 6, -2, -2, 8, 6, 2, -12
-13,27:6, 6, -2, 6, 14, 12, 26, 38
-13,27:6, 6, -2, 6, 14, 12, 38, 26
-13,27:6, 6, -2, 6, 14, 12, 38, 28
-13,27:6, 6, -2, 6, 14, 12, 38, 30
-6,24:6, 6, -2, 6, 18, 16, 24, 28
-6,24:6, 6, -2, 6, 18, 16, 28, 24
-1,12:6, 6, -2, 10, 2, 18, 14, 6
1,11:6, 6, -2, 10, 6, 2, 8, 4
-1,3:6, 6, -2, 10, 6, 2, 8, 10
-1,3:6, 6, -2, 10, 6, 2, 8, 12
-1,3:6, 6, -2, 10, 6, 2, 14, 10
-1,3:6, 6, -2, 10, 6, 2, 14, 12
-1,3:6, 6, -2, 10, 6, 2, 14, 14
-1,3:6, 6, -2, 10, 6, 2, 16, 18
-1,3:6, 6, -2, 10, 6, 2, 18, 12
-1,12:6, 6, -2, 10, 6, 18, 14, 4
-1,12:6, 6, -2, 10, 6, 18, 14, 6
1,12:6, 6, -2, 12, 2, 8, 4, 16
5,11:6, 6, -2, 12, 2, 8, 6, 4
1,12:6, 6, -2, 12, 2, 8, 16, 4
4,18:6, 6, -2, 12, 2, 16, 2, 26
4,18:6, 6, -2, 12, 2, 16, 26, 2
1,12:6, 6, -2, 12, 8, 4, 16, 2
4,3:6, 6, -2, 16, 0, -4, -8, 4
-6,-6:6, 6, 2, -8, 4, -10, 10, 20
-6,-6:6, 6, 2, -8, 4, -10, 20, 10
-6,-6:6, 6, 2, -8, 4, -10, 20, 12
-6,-6:6, 6, 2, -8, 4, -10, 20, 14
-6,-6:6, 6, 2, -8, 4, 10, 20, -10
5,2:6, 6, 2, -6, -4, 8, 14, 2
0,18:6, 6, 2, -6, 4, -20, -10, 8
0,18:6, 6, 2, -6, 4, -20, 8, -10
0,18:6, 6, 2, -6, 4, -20, 8, -6
0,18:6, 6, 2, -6, 4, -18, 6, -4
0,18:6, 6, 2, -6, 4, -18, 6, 0
0,18:6, 6, 2, -6, 4, -16, 4, 6
0,18:6, 6, 2, -6, 4, -16, 4, 8
4,10:6, 6, 2, -6, 4, -16, 4, 18
4,10:6, 6, 2, -6, 4, -16, 4, 20
4,10:6, 6, 2, -6, 4, -16, 4, 26
0,18:6, 6, 2, -6, 4, -16, 10, 6
0,18:6, 6, 2, -6, 4, -16, 10, 8
4,10:6, 6, 2, -6, 4, -16, 18, 4
0,18:6, 6, 2, -6, 4, -4, 6, -18
0,18:6, 6, 2, -6, 4, -4, 6, -8
0,18:6, 6, 2, -6, 4, 4, -20, 2
0,18:6, 6, 2, -6, 4, 4, -20, 4
0,18:6, 6, 2, -6, 4, 4, -20, 10
-2,0:6, 6, 2, -6, 4, 4, -20, 18
-2,0:6, 6, 2, -6, 4, 4, -20, 20
-2,0:6, 6, 2, -6, 4, 4, -20, 26
-2,0:6, 6, 2, -6, 4, 4, 18, -20
4,10:6, 6, 2, -6, 4, 4, 18, -16
11,3:6, 6, 2, -6, 10, -8, -10, 10
11,3:6, 6, 2, -6, 10, -8, 10, -10
0,12:6, 6, 2, -4, -2, 8, 4, 14
5,2:6, 6, 2, -4, 0, 6, 2, 8
5,2:6, 6, 2, -4, 0, 6, 2, 12
5,2:6, 6, 2, -4, 8, 6, 2, 20
5,8:6, 6, 2, -4, 12, 8, -4, 12
5,8:6, 6, 2, -4, 12, 8, 12, -4
10,22:6, 6, 2, -2, 8, -2, 8, 10
18,17:6, 6, 2, 0, 8, 4, 16, 8
18,17:6, 6, 2, 0, 8, 4, 16, 12
18,17:6, 6, 2, 0, 8, 6, 8, 4
13,4:6, 6, 2, 2, -8, 4, -4, 10
13,4:6, 6, 2, 2, -8, 4, -4, 12
13,4:6, 6, 2, 2, -8, 4, -4, 14
13,4:6, 6, 2, 2, -8, 4, 10, -4
7,-3:6, 6, 2, 4, -2, 2, 10, -12
6,23:6, 6, 6, -6, -8, 2, 6, 22
-3,4:6, 6, 6, -4, 6, 12, 8, -8
-3,4:6, 6, 6, -4, 6, 12, 8, 2
-3,4:6, 6, 6, -2, 6, 12, 8, -4
-3,4:6, 6, 6, -2, 6, 12, 8, -2
-3,4:6, 6, 6, -2, 6, 12, 8, 0
8,12:6, 6, 6, 10, 14, -8, 2, 16
8,12:6, 6, 6, 10, 14, -8, 16, 2
8,12:6, 6, 6, 10, 14, 2, 16, -8
8,12:6, 6, 6, 10, 14, 2, 16, -6
-6,5:6, 6, 8, -4, -8, -8, 6, 4
-6,5:6, 6, 8, -4, -8, -8, 6, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 8
-6,5:6, 6, 8, -4, -8, 6, 6, -8
-6,5:6, 6, 8, -4, -8, 6, 6, -6
-6,5:6, 6, 8, -4, -8, 6, 6, -4
5,-1:6, 6, 8, -4, -4, 10, 10, 14
5,-1:6, 6, 8, -4, -4, 10, 10, 20
5,-1:6, 6, 8, -4, -4, 10, 14, 16
5,-1:6, 6, 8, -4, -4, 10, 22, 8
-9,28:6, 6, 8, 2, 4, 8, 34, 42
-13,8:6, 6, 8, 2, 4, 18, 24, 26
-5,5:6, 6, 8, 2, 10, 14, 12, 8
1,-3:6, 6, 8, 8, 0, -6, 16, 10
1,-3:6, 6, 8, 8, 0, 16, 10, -6
1,-3:6, 6, 8, 8, 2, 6, -6, 14
1,-3:6, 6, 8, 8, 2, 6, -6, 18
10,4:6, 6, 8, 8, 6, 0, -8, 6
10,4:6, 6, 8, 8, 6, 0, -8, 8
10,4:6, 6, 8, 8, 6, 0, -8, 10
10,4:6, 6, 8, 8, 6, 0, 6, -8
-1,9:6, 6, 8, 10, 8, 2, 12, 8
-1,3:6, 6, 14, 2, 10, 6, 2, 12
-1,3:6, 6, 14, 2, 10, 6, 2, 14
-1,3:6, 6, 14, 2, 10, 6, 2, 16
8,11:6, 6, 16, -16, 4, 2, 4, 8
13,9:-4, -14, -12, -2, 14, -2, 0, -2, -6
-4,5:-4, -14, -12, 10, 10, 8, 10, 14, -10
-4,5:-4, -14, -12, 10, 10, 8, 10, 14, -8
-4,5:-4, -14, -12, 10, 10, 8, 10, 14, -6
17,1:-4, -14, -12, 14, -12, -14, -12, -18, -14
19,-2:-4, -14, -12, 14, -12, -8, -4, -2, -16
24,5:-4, -14, -12, 14, -12, -4, -16, -14, -6
24,5:-4, -14, -12, 14, -12, -4, -16, -6, -14
-1,0:-4, -14, -8, 10, 10, 14, 18, 20, 6
4,7:-4, -14, -8, 10, 10, 18, 6, 8, 16
4,7:-4, -14, -8, 10, 10, 18, 6, 16, 8
-7,11:-4, -14, -8, 10, 20, 20, 22, 20, 16
-11,-3:-4, -14, -8, 20, 10, 10, 6, -2, 6
-10,17:-4, -14, -8, 20, 12, 24, 14, 32, 28
-10,8:-4, -14, -8, 20, 12, 24, 20, 16, 24
-10,8:-4, -14, -8, 20, 12, 24, 20, 16, 26
-8,16:-4, -14, -8, 20, 12, 24, 20, 22, 18
-10,17:-4, -14, -8, 20, 12, 24, 32, 28, 14
-9,23:-4, -14, -8, 20, 16, 8, 18, -2, 20
-9,23:-4, -14, -8, 20, 16, 8, 18, -2, 22
-9,23:-4, -14, -8, 20, 16, 8, 18, 20, -2
-17,12:-4, -14, -8, 20, 16, 12, 10, 34, 30
-15,10:-4, -14, -8, 20, 22, 10, 6, 20, 18
12,14:-4, -14, 10, -2, -10, 2, -8, 0, 12
12,14:-4, -14, 10, -2, -10, 2, -8, 0, 14
12,14:-4, -14, 10, -2, -10, 2, -8, 0, 16
10,6:-4, -14, 10, -2, 0, -2, -6, 20, 14
10,6:-4, -14, 10, -2, 0, -2, -6, 20, 16
10,6:-4, -14, 10, -2, 0, -2, -6, 20, 18
8,7:-4, -14, 10, -2, 0, -2, 4, 0, 12
8,7:-4, -14, 10, -2, 0, -2, 4, 0, 14
8,7:-4, -14, 10, -2, 0, -2, 4, 0, 16
21,12:-4, -14, 10, -2, 20, 10, 12, 8, -4
6,4:-4, -14, 10, 10, 2, 18, 4, 6, -10
6,4:-4, -14, 10, 10, 2, 18, 4, 6, -6
-3,3:-4, -14, 10, 10, 8, 10, 4, 8, -8
-3,3:-4, -14, 10, 10, 8, 10, 4, 8, -6
-3,3:-4, -14, 10, 10, 8, 10, 4, 8, -4
-1,0:-4, -14, 10, 10, 14, 18, 20, 6, -8
-1,0:-4, -14, 10, 10, 14, 18, 20, 6, -6
-1,0:-4, -14, 10, 10, 14, 18, 20, 6, -4
-8,11:-4, -14, 10, 10, 16, 20, 0, 4, 20
-8,11:-4, -14, 10, 10, 16, 20, 0, 20, 4
-8,11:-4, -14, 10, 10, 16, 20, 0, 20, 6
4,7:-4, -14, 10, 10, 18, 6, 8, 16, -8
4,7:-4, -14, 10, 10, 18, 6, 8, 16, -6
4,7:-4, -14, 10, 10, 18, 6, 8, 16, -4
-7,11:-4, -14, 10, 20, 20, 22, 20, 16, -8
-7,11:-4, -14, 10, 20, 20, 22, 20, 16, -6
-7,11:-4, -14, 10, 20, 20, 22, 20, 16, -4
9,-5:-4, -14, 14, -2, -12, -12, -16, -24, -16
10,15:-4, -14, 14, -2, -10, 2, -8, 10, 6
10,6:-4, -14, 14, -2, -10, 2, -2, -6, 2
10,6:-4, -14, 14, -2, -10, 2, -2, -6, 4
12,14:-4, -14, 14, -2, -10, 2, -2, 0, -4
10,15:-4, -14, 14, -2, -10, 2, 10, 6, -8
11,21:-4, -14, 14, -2, -6, -14, -4, -24, -2
11,21:-4, -14, 14, -2, -6, -14, -4, -24, 0
11,21:-4, -14, 14, -2, -6, -14, -4, -2, -24
3,10:-4, -14, 14, -2, -6, -10, -12, 12, 8
5,8:-4, -14, 14, -2, 0, -12, -16, -2, -4
5,26:-4, -12, -14, -4, 2, 6, -12, 18, 26
2,1:-4, -12, -14, -4, 4, 2, 4, 4, 8
2,1:-4, -12, -14, -4, 4, 2, 4, 4, 18
2,1:-4, -12, -14, -4, 4, 2, 4, 8, 4
16,5:-4, -12, -14, 0, -10, -2, 0, -6, 0
10,3:-4, -12, -14, 0, -2, -6, -14, -2, -12
10,3:-4, -12, -14, 0, -2, -6, -14, -2, -10
10,3:-4, -12, -14, 0, -2, -6, -8, -2, -12
10,3:-4, -12, -14, 0, -2, -6, -8, -2, -10
10,3:-4, -12, -14, 0, -2, -6, -8, -2, -8
10,3:-4, -12, -14, 0, -2, -6, -2, -6, -4
9,-3:-4, -12, -14, 0, -2, 2, 6, 2, -14
7,0:-4, -12, -14, 4, -6, -8, -6, 0, -2
3,6:-4, -12, -8, -18, -14, -20, -34, -10, 8
11,0:-4, -12, -8, -18, -14, -20, -34, -6, 4
11,0:-4, -12, -8, -18, -14, -20, -34, -6, 6
11,0:-4, -12, -8, -18, -14, -20, -34, 4, -6
3,6:-4, -12, -8, -18, -14, -20, -34, 8, -10
3,6:-4, -12, -8, -18, -14, -20, -34, 8, -8
3,6:-4, -12, -8, -18, -14, -20, -10, 8, -34
3,6:-4, -12, -8, -18, -14, -20, -10, 8, -30
11,0:-4, -12, -8, -18, -14, -20, -6, 4, -34
11,0:-4, -12, -8, -18, -14, -20, -6, 4, -30
-15,-4:-4, -12, -8, -14, -6, -16, -18, -4, 16
12,-7:-4, -12, -8, -14, -4, 0, -14, -12, -6
2,-2:-4, -12, -8, -14, -4, 2, -8, -22, -10
2,-2:-4, -12, -8, -14, -4, 2, -8, -10, -22
2,-2:-4, -12, -8, -14, -4, 2, -8, -10, -20
2,-2:-4, -12, -8, -14, -4, 2, -8, -10, -18
2,-2:-4, -12, -8, -14, -4, 2, -8, 0, -16
13,0:-4, -12, -8, -14, 0, -14, -24, -8, -12
27,3:-4, -12, -8, -14, 0, -14, -4, -26, -22
11,-4:-4, -12, -8, -4, -4, -2, -4, -16, -10
10,-7:-4, -12, -8, -4, -2, 8, -12, -4, -12
10,-7:-4, -12, -8, -2, 8, -12, -10, -12, -6
10,-7:-4, -12, -8, -2, 8, -12, -10, -12, -4
7,1:-4, -12, -6, -16, -6, -12, -14, -22, -28
7,1:-4, -12, -6, -16, -6, -12, -14, -20, -8
7,1:-4, -12, -6, -16, -6, -12, -14, -8, -20
7,1:-4, -12, -6, -16, -6, -12, -14, -8, -18
7,1:-4, -12, -6, -16, -6, -12, -14, -8, -16
5,0:-4, -12, -6, -16, -6, -10, 8, -4, 8
-15,-2:-4, -12, -6, -14, -8, 4, 12, 0, 18
-15,-2:-4, -12, -6, -14, -8, 4, 12, 18, 0
-15,-2:-4, -12, -6, -14, -8, 4, 12, 18, 2
-15,-2:-4, -12, -6, -14, -8, 4, 12, 18, 4
-1,1:-4, -12, -6, -14, -2, -4, -4, -6, 0
16,5:-4, -12, -6, -14, 0, 2, -6, 4, 8
16,5:-4, -12, -6, -14, 0, 2, -6, 12, 12
16,5:-4, -12, -6, -14, 0, 2, -6, 12, 16
8,1:-4, -12, -6, -14, 4, -6, -8, -6, -2
9,6:-4, -12, -6, -4, -2, 4, -10, -16, 2
9,6:-4, -12, -6, -4, -2, 4, -10, 2, -16
9,6:-4, -12, -6, -4, -2, 4, -10, 2, -14
8,-4:-4, -12, -6, -2, -10, -8, -14, -2, -2
8,-4:-4, -12, -6, -2, -10, -8, -14, -2, 0
6,-3:-4, -12, -6, -2, -10, -8, -4, -8, 0
6,-3:-4, -12, -6, -2, -10, -8, -4, 0, -8
10,-2:-4, -12, -6, -2, -4, -8, -14, -10, -2
10,-2:-4, -12, -6, -2, -4, -8, -14, -10, 0
10,-2:-4, -12, -6, -2, -4, -8, -14, -2, -10
-3,-8:-4, -12, -6, -2, -4, 8, -8, -4, 0
-4,-1:-4, -12, -6, -2, 4, -10, -12, 8, -8
9,-8:-4, -12, -4, -8, -16, -16, -18, -16, -12
5,3:-4, -12, -4, -8, -6, -14, -2, -12, -4
5,3:-4, -12, -4, -8, -6, -14, -2, -4, -12
-2,-2:-4, -12, -4, -8, -6, -10, -14, -16, -2
1,-4:-4, -12, -4, -8, -6, -4, -6, 0, -4
2,-3:-4, -12, -4, -4, -10, -4, -4, 0, -18
2,-3:-4, -12, -4, -4, -10, -4, -4, 0, -14
18,3:-4, -12, -4, -4, -10, 0, -10, -10, 2
18,3:-4, -12, -4, -4, -10, 0, -10, 2, -10
-2,1:-4, -12, -4, -4, -6, 6, -14, 8, 12
-2,1:-4, -12, -4, -4, -6, 6, -14, 8, 14
-2,1:-4, -12, -4, -4, -6, 6, -14, 10, 8
-2,1:-4, -12, -4, -4, -6, 6, 8, 12, -14
-2,1:-4, -12, -4, -4, -6, 6, 8, 12, -10
9,3:-4, -12, -4, 2, 2, -6, -2, -4, -8
9,-4:-4, -12, -4, 2, 6, 4, 2, -8, -12
13,-7:-4, -12, -4, 6, -10, -6, 18, -12, -22
0,9:-4, -12, -4, 6, -10, 16, 12, 14, -14
0,9:-4, -12, -4, 6, -10, 16, 12, 14, -12
2,-3:-4, -12, -4, 6, -8, -4, 0, 8, 10
2,-3:-4, -12, -4, 6, -8, -4, 0, 8, 12
2,-3:-4, -12, -4, 6, -8, -4, 0, 14, 20
2,-3:-4, -12, -4, 6, -8, -4, 0, 16, 8
2,-3:-4, -12, -4, 6, -8, -4, 0, 16, 14
2,-3:-4, -12, -4, 6, -8, -4, 0, 18, 16
1,7:-4, -12, -4, 6, -8, 16, 12, 4, 8
0,2:-4, -12, -4, 6, 2, 6, 6, 6, 0
14,1:-4, -12, -4, 6, 14, 2, 2, 0, 26
15,5:-4, -12, -4, 6, 14, 6, 2, -4, -12
0,9:-4, -12, -4, 6, 16, 12, -12, 14, -6
1,7:-4, -12, -4, 6, 16, 12, 4, 8, -8
12,7:-4, -12, 0, -12, -8, -2, 0, 2, 0
-2,3:-4, -12, 0, -12, -8, 6, -10, 6, -12
-2,3:-4, -12, 0, -12, -8, 6, -10, 6, -10
-2,3:-4, -12, 0, -12, -8, 6, -10, 6, -8
-1,7:-4, -12, 0, -10, -14, -6, -4, 4, 6
8,0:-4, -12, 0, -10, -14, -6, -2, -18, -10
2,-3:-4, -12, 0, -10, -4, -6, -4, 0, -12
2,-3:-4, -12, 0, -10, -4, 0, -4, 0, -22
2,-3:-4, -12, 0, -10, -4, 0, -4, 0, -16
20,10:-4, -12, 0, -10, -2, -8, -10, -12, 2
20,10:-4, -12, 0, -10, -2, -8, -10, 2, -12
17,3:-4, -12, 0, -10, -2, 0, -16, -12, 2
17,3:-4, -12, 0, -10, -2, 0, -16, 2, -12
16,5:-4, -12, 0, -10, -2, 0, -4, -6, -2
2,-3:-4, -12, 0, -10, -2, 0, -4, 0, -10
2,-3:-4, -12, 0, -10, -2, 0, -4, 0, -8
13,-4:-4, -12, 0, -8, -16, -18, -16, -12, 2
13,-4:-4, -12, 0, -8, -16, -18, -16, 2, -12
2,-3:-4, -12, 0, -8, -16, -18, -4, 0, -10
2,-3:-4, -12, 0, -8, -6, -16, -4, 0, -14
2,-3:-4, -12, 0, -8, -6, -16, -4, 0, -12
2,-3:-4, -12, 0, -8, -6, -16, -4, 0, -10
27,-11:-4, -12, 0, -8, 0, -2, -32, -40, -16
27,-11:-4, -12, 0, -8, 0, -2, -32, -40, -14
27,-11:-4, -12, 0, -8, 0, -2, -32, -40, -12
-1,-4:-4, -12, 0, -4, -12, -2, 4, -6, 2
0,1:-4, -12, 0, -4, -10, -8, -10, -8, -22
0,1:-4, -12, 0, -4, -10, -8, -10, -8, -20
9,17:-4, -12, 0, -4, -10, 2, -12, 6, -18
9,17:-4, -12, 0, -4, -10, 2, -12, 6, -16
9,17:-4, -12, 0, -4, -10, 2, -12, 6, -14
7,18:-4, -12, 0, -4, -10, 2, -4, 16, 12
7,18:-4, -12, 0, -4, -10, 2, 16, 12, -4
7,6:-4, -12, 0, -4, -8, -8, -20, -16, 4
7,6:-4, -12, 0, -4, -8, -8, -20, 4, -16
7,6:-4, -12, 0, -4, -8, -8, -20, 4, -14
7,6:-4, -12, 0, -4, -8, 6, 6, 4, 10
11,4:-4, -12, 0, -4, -6, -8, -2, -2, 2
11,4:-4, -12, 0, -4, -6, -8, -2, 2, -2
2,-3:-4, -12, 0, -2, -12, -6, -4, 0, -10
15,4:-4, -12, 0, -2, -12, 2, -2, -6, 2
15,4:-4, -12, 0, -2, -12, 2, -2, 2, -6
18,-10:-4, -12, 0, -2, -6, -30, -26, -12, -14
