16,-2:-4, -4, -8, 8, -8
6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
13,2:-4, -4, -8, -10, -20, -8
13,2:-4, -4, -8, -10, -8, -20
16,-2:-4, -4, -8, -2, 8, -8
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, -4, -4
6,14:-4, 4, 4, -6, -4, -2
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
-1,18:6, 6, 6, -6, 10, 10
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
10,-1:-4, 0, -12, -6, 8, 12, 0
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, -6, -14, 2, 2
6,14:-4, 4, 4, -6, -6, -14, -4
6,14:-4, 4, 4, -6, -4, -10, -4
6,14:-4, 4, 4, -6, -4, -8, -10
6,14:-4, 4, 4, -6, -4, -6, -6
6,14:-4, 4, 4, -6, -4, -6, -4
6,14:-4, 4, 4, -6, -4, -6, -2
6,14:-4, 4, 4, -6, -4, 0, -10
6,14:-4, 4, 4, -6, -4, 0, -4
6,14:-4, 4, 4, -6, -4, 0, -2
6,14:-4, 4, 4, 6, 6, -6, -2
19,1:6, -4, -4, -4, -8, 8, -8
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 6, 4
15,8:6, 6, -2, -2, 8, 6, 6
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-1,18:6, 6, 6, -6, 4, 10, 10
3,15:6, 6, 6, 10, 12, 10, 22
3,15:6, 6, 6, 10, 12, 22, 10
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
2,1:-4, 0, 6, 4, -6, -10, 10, 0, 6, 6
2,1:-4, 0, 6, 4, -6, -10, 10, 0, 6, 8
2,1:-4, 0, 6, 4, -6, -10, 10, 0, 6, 10
1,15:-4, 0, 6, 4, -6, -10, 10, 6, 10, 0
5,-1:-4, 0, 6, 4, -6, -2, 4, 6, 4, -14
1,2:-4, 0, 6, 4, -6, 6, -14, 4, -8, -16
-2,5:-4, 0, 6, 4, -6, 10, 0, -6, -4, -12
-2,5:-4, 0, 6, 4, -6, 10, 0, -6, -4, -10
-2,5:-4, 0, 6, 4, -6, 10, 0, -6, -4, -8
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -12, -18
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -12, -12
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -12, -10
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -8, -4
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -8, -2
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -8, 0
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -6, -14
-2,5:-4, 0, 6, 4, -6, 10, 0, -2, -6, -12
2,1:-4, 0, 6, 4, -6, 10, 0, 6, 6, -10
1,15:-4, 0, 6, 4, -6, 10, 6, 10, 0, -10
1,15:-4, 0, 6, 4, -6, 10, 6, 10, 0, -6
14,0:-4, 0, 6, 4, 6, -4, 10, -4, 0, -6
18,-3:-4, 0, 6, 8, 4, -8, -16, -16, -6, -14
2,7:-4, 0, 6, 8, 4, -8, -8, -20, -4, -4
-2,3:-4, 0, 6, 8, 12, 6, -2, 4, 10, -10
-2,3:-4, 0, 6, 8, 12, 6, -2, 4, 10, -2
7,3:-4, 0, 8, -6, -12, -10, 2, 16, -14, -8
7,3:-4, 0, 8, -6, -12, -10, 16, -14, -8, 2
7,3:-4, 0, 8, -6, -12, -10, 16, -14, -8, 6
2,5:-4, 0, 8, -2, -24, 22, -4, -6, -4, 0
2,5:-4, 0, 8, -2, -24, 22, -4, -6, -4, 2
-2,6:-4, 0, 8, -2, -14, -2, 4, 4, 14, -20
-2,6:-4, 0, 8, -2, -14, -2, 4, 4, 14, -18
-2,6:-4, 0, 8, -2, -14, -2, 4, 4, 14, -16
4,7:-4, 0, 8, -2, 22, -10, 0, 8, -6, -12
4,7:-4, 0, 8, -2, 22, 0, 8, -6, -12, -6
4,7:-4, 0, 8, -2, 22, 0, 8, -6, -8, -8
4,7:-4, 0, 8, -2, 22, 0, 8, -6, -8, -6
4,7:-4, 0, 8, -2, 22, 0, 8, -6, -8, -4
8,9:-4, 0, 8, -2, 22, 2, 0, -2, 2, -6
-1,-9:-4, 0, 10, -22, -22, 0, -26, -26, -18, -12
-1,-9:-4, 0, 10, -22, -22, 0, -26, -26, -18, -10
-1,-9:-4, 0, 10, -22, -22, 0, -26, -26, -18, -8
8,-12:-4, 0, 10, -4, -2, 4, -4, 4, -12, -2
8,-12:-4, 0, 10, -4, -2, 4, -4, 4, -12, 2
8,-12:-4, 0, 10, -4, -2, 4, -4, 4, -2, -12
23,4:-4, 2, 0, -8, -14, -14, -4, -6, -10, -8
11,11:-4, 2, 0, -8, -6, -2, 0, -2, -14, -8
11,11:-4, 2, 0, -8, -6, -2, 0, -2, -14, -6
7,-3:-4, 2, 0, -8, -4, -10, -4, -2, -4, -12
6,-1:-4, 2, 0, -8, 4, -30, -18, -14, -6, -24
15,31:-4, 2, 2, -14, -10, 4, 12, 12, 2, -4
15,31:-4, 2, 2, -14, -10, 4, 12, 12, 2, 6
11,11:-4, 2, 2, -14, 6, -12, -4, -4, -14, -20
11,11:-4, 2, 2, -14, 6, -12, -4, -4, -14, -10
23,4:-4, 2, 2, -8, -14, -16, -16, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -10, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -10, -6
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -10, 0
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -4, -6
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -4, -4
23,4:-4, 2, 2, -8, -14, -14, -4, -6, -2, 0
23,4:-4, 2, 2, -8, -14, -14, -4, -6, 0, -6
23,4:-4, 2, 2, -8, -14, -14, -4, -4, 4, -6
23,4:-4, 2, 2, -8, -14, -14, -4, 4, -12, -12
23,4:-4, 2, 2, -8, -14, -14, -4, 4, -8, -12
8,8:-4, 2, 2, -8, -10, -18, 0, -4, -22, -10
5,3:-4, 2, 2, -8, -4, -16, -20, -22, -32, -26
5,3:-4, 2, 2, -8, -4, -16, -20, -22, -32, -24
5,3:-4, 2, 2, -8, -4, -16, -20, -22, -32, -22
5,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -14
5,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -12
5,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -10
5,3:-4, 2, 2, -8, -4, -16, -20, -12, -10, -18
5,3:-4, 2, 2, -8, -4, -16, -20, -12, -10, -16
5,3:-4, 2, 2, -8, -4, -16, -20, -12, -10, -14
1,3:-4, 2, 6, -14, 2, -12, 6, 10, -8, 0
22,0:-4, 2, 6, -14, 10, 4, -12, -8, -2, -16
-3,-1:-4, 2, 6, -8, -14, -6, -8, 4, -18, 2
-5,1:-4, 2, 6, -8, -14, 0, 0, 2, 10, -10
-5,1:-4, 2, 6, -8, -14, 0, 0, 2, 10, -6
-3,4:-4, 2, 6, -8, 2, -10, 2, -2, 0, -14
-3,4:-4, 2, 6, -8, 2, -10, 2, -2, 0, -12
-3,4:-4, 2, 6, -8, 2, -10, 2, -2, 0, -10
7,3:-4, 2, 6, -8, 10, 6, 10, 6, 22, 6
5,0:-4, 2, 6, 0, -8, -4, -6, -14, 0, 10
5,0:-4, 2, 6, 0, -8, -4, -6, 0, 10, -14
1,1:-4, 2, 6, 0, 8, 10, -14, -14, 12, 2
1,1:-4, 2, 6, 0, 8, 10, -14, -14, 14, 20
1,1:-4, 2, 6, 0, 8, 10, -14, 12, 2, -14
1,1:-4, 2, 6, 0, 8, 10, 8, -14, -14, 18
16,-6:-4, 2, 6, 2, 6, -2, -6, -4, 8, -16
14,-2:-4, 2, 6, 2, 6, 2, -8, -6, 4, 4
6,14:-4, 2, 6, 6, 12, 18, 0, 4, 10, -6
11,4:-4, 4, -10, -12, -14, 4, -2, -2, 8, 0
-5,14:-4, 4, -10, -12, -14, 4, 6, -6, 10, 10
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -16, -2
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -16, 0
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -2, -16
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -2, -14
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -2, -12
6,-2:-4, 4, -10, -8, -6, -4, 4, -8, -2, 4
6,-2:-4, 4, -10, -8, -6, -4, 4, -8, -2, 6
6,-2:-4, 4, -10, -8, -6, -4, 4, -8, -2, 8
16,-3:-4, 4, -10, -8, 6, 4, 10, 10, 20, 2
16,-3:-4, 4, -10, -8, 6, 4, 10, 10, 20, 6
1,4:-4, 4, -10, -6, -14, 2, -2, -12, 6, -6
2,8:-4, 4, -10, -6, -12, 6, 4, 10, 2, -6
11,3:-4, 4, -10, -6, -8, -16, 6, 4, -6, 4
11,3:-4, 4, -10, -6, -8, -16, 6, 4, -6, 6
5,-2:-4, 4, -10, -6, -4, 2, 4, 2, -2, 0
11,6:-4, 4, -10, -6, 0, 0, -8, -2, -4, -12
11,12:-4, 4, -10, -6, 2, 2, 4, 16, 2, 6
19,-14:-4, 4, -10, -2, -18, -14, -10, -10, -12, -22
19,-6:-4, 4, -10, -2, -16, -16, -22, -10, -6, -10
21,-2:-4, 4, -10, -2, -14, -10, -18, -18, -8, -16
5,8:-4, 4, -10, -2, -14, -10, -10, -22, -6, -6
26,5:-4, 4, -10, 0, -8, -16, -16, -6, -12, -8
26,5:-4, 4, -10, 0, -8, -16, -16, -6, -12, 2
26,5:-4, 4, -10, 0, -8, -16, -16, -6, -8, -10
26,5:-4, 4, -10, 0, -8, -16, -16, -6, -8, -8
26,5:-4, 4, -10, 0, -8, -16, -16, -6, 2, -12
26,5:-4, 4, -10, 0, -8, -16, -16, -6, 2, -8
10,15:-4, 4, -10, 0, -8, -8, -20, -10, -4, -4
14,12:-4, 4, -10, 0, -8, -8, -4, -2, -4, 8
14,12:-4, 4, -10, 0, -8, -8, -4, -2, 8, -4
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -22, -14
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -22, -12
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -12, -22
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -12, -20
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -12, -18
21,6:-4, 4, -10, 0, -6, -10, -4, -2, -6, -4
11,3:-4, 4, -10, 0, -6, -8, -16, -6, 0, 2
11,3:-4, 4, -10, 0, -6, -8, -16, -6, 0, 4
17,4:-4, 4, -10, 0, -6, 2, 8, -2, -10, 4
3,-7:-4, 4, -10, 2, -16, -22, -4, -10, -2, 2
11,-7:-4, 4, -10, 2, -16, -8, -20, -26, -24, -30
11,-7:-4, 4, -10, 2, -16, -8, -20, -26, -24, -28
16,12:-4, 4, -10, 2, -16, -8, -8, -18, -10, -14
16,12:-4, 4, -10, 2, -16, -8, -8, -4, -18, -10
26,-4:-4, 4, -10, 2, -16, -4, -16, -20, -4, -20
16,-7:-4, 4, -8, -16, -16, -18, -20, -8, -4, -4
16,-7:-4, 4, -8, -16, -16, -18, -20, -8, -4, 0
16,-7:-4, 4, -8, -16, -16, -18, -20, -8, 0, -4
5,-4:-4, 4, -8, -16, -16, 6, 10, 0, 6, -16
5,-4:-4, 4, -8, -16, -16, 6, 10, 0, 6, -14
5,-4:-4, 4, -8, -16, -16, 6, 10, 0, 6, -12
4,-11:-4, 4, -8, -16, -10, -4, -16, -18, -26, -6
4,-11:-4, 4, -8, -16, -10, -4, -16, -18, -6, -26
4,-11:-4, 4, -8, -16, -10, -4, -16, -18, -6, -16
4,-11:-4, 4, -8, -16, -10, -4, -16, -8, -6, -26
5,3:-4, 4, -8, -16, 6, -10, -18, 0, -12, -16
8,16:-4, 4, -8, -16, 6, -4, 2, -18, -6, -4
8,16:-4, 4, -8, -16, 6, -4, 2, -18, -4, -2
8,16:-4, 4, -8, -16, 6, -4, 2, -18, -4, 0
8,16:-4, 4, -8, -16, 6, -4, 2, -18, 0, 2
8,16:-4, 4, -8, -16, 6, -4, 2, -16, -6, -6
8,16:-4, 4, -8, -16, 6, -4, 2, -16, -6, -2
8,16:-4, 4, -8, -16, 6, -4, 2, -16, -4, -6
8,16:-4, 4, -8, -16, 6, -4, 2, -16, 0, -4
8,16:-4, 4, -8, -16, 6, -4, 2, -16, 0, -2
8,16:-4, 4, -8, -16, 6, -4, 2, -16, 0, 0
8,16:-4, 4, -8, -16, 6, -4, 2, 0, -18, -4
19,-3:-4, 4, -8, -14, -20, -26, -22, -4, -8, -14
5,-4:-4, 4, -8, -14, -18, 6, 10, 0, 6, -22
5,-4:-4, 4, -8, -14, -18, 6, 10, 0, 6, -20
18,-17:-4, 4, -8, -14, 0, -2, -14, -28, -18, -30
18,-17:-4, 4, -8, -14, 0, -2, -14, -28, -18, -28
11,2:-4, 4, -8, -12, -14, -16, -14, -14, -20, -8
15,13:-4, 4, -8, -12, -14, -6, -6, 2, -16, -8
25,-3:-4, 4, -8, -12, -14, 2, -14, -18, -2, -18
5,-4:-4, 4, -8, -12, -4, 6, 10, 0, 6, -10
5,-4:-4, 4, -8, -12, -4, 6, 10, 0, 6, -8
5,-4:-4, 4, -8, -12, -4, 6, 10, 0, 6, -6
21,-3:-4, 4, -8, -6, 0, -12, -10, -14, 2, -14
11,13:-4, 4, -8, -6, 0, -12, -2, -2, -12, -4
-1,2:-4, 4, -8, -6, 6, -12, 12, 22, 0, 12
-1,2:-4, 4, -8, -6, 6, -12, 12, 22, 0, 14
-1,2:-4, 4, -8, -6, 6, -12, 12, 22, 0, 16
-1,2:-4, 4, -8, -6, 6, -12, 12, 22, 12, 0
-1,2:-4, 4, -8, -6, 6, -12, 12, 22, 12, 2
14,-5:-4, 4, -8, -4, -12, -14, -16, -4, 0, 0
14,-5:-4, 4, -8, -4, -12, -14, -16, -4, 0, 2
14,-14:-4, 4, -4, -28, -14, -10, -28, -36, -34, 0
14,-14:-4, 4, -4, -28, -14, -10, -28, -36, 0, -34
0,-2:-4, 4, -4, -26, -12, -24, -26, -14, -12, -2
0,-2:-4, 4, -4, -26, -12, -24, -14, -12, -2, -26
0,-2:-4, 4, -4, -26, -12, -24, -14, -12, -2, -24
0,-2:-4, 4, -4, -26, -12, -24, -14, -12, -2, -22
12,-4:-4, 4, -4, -22, -22, -28, -20, -20, -30, -22
9,8:-4, 4, -4, -20, -12, -10, 0, -2, -10, -14
14,-6:-4, 4, -4, -16, -34, -30, -32, -30, -22, -26
28,-9:-4, 4, -4, -16, -32, -32, -22, -30, -24, -30
28,-9:-4, 4, -4, -16, -32, -32, -22, -28, -18, -24
28,-9:-4, 4, -4, -16, -32, -32, -22, -28, -18, -22
28,-9:-4, 4, -4, -16, -32, -32, -22, -28, -18, -20
28,-9:-4, 4, -4, -16, -32, -32, -22, -26, -24, -30
19,-17:-4, 4, -4, -16, -28, -34, -38, -26, -26, -20
19,-17:-4, 4, -4, -16, -28, -34, -38, -26, -26, -18
19,-17:-4, 4, -4, -16, -28, -34, -38, -26, -26, -16
19,-17:-4, 4, -4, -16, -28, -34, -38, -26, -20, -26
19,-17:-4, 4, -4, -16, -28, -34, -38, -26, -20, -24
19,-17:-4, 4, -4, -16, -28, -34, -38, -26, -20, -22
12,-6:-4, 4, -4, -14, -24, -14, -18, -26, -10, -6
12,-6:-4, 4, -4, -14, -24, -14, -18, -26, -10, -4
12,-6:-4, 4, -4, -14, -24, -14, -18, -26, -10, -2
12,-6:-4, 4, -4, -14, -24, -14, -18, -26, -6, -6
8,-4:-4, 4, -4, -12, -24, -18, -28, -30, -24, -22
15,-16:-4, 4, -4, -12, -20, -8, -28, -14, -26, -24
15,-16:-4, 4, -4, -12, -20, -8, -28, -14, -26, -22
20,6:-4, 4, -2, -12, -6, 2, 0, -4, 12, -4
10,22:-4, 4, -2, -12, -6, 2, 8, 8, -2, 6
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -14, -14
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -10, -18
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -10, -16
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -10, -14
3,-4:-4, 4, -2, -12, -2, -10, 8, 10, 12, 18
-4,20:-4, 4, -2, -12, -2, 8, 0, 14, -10, 10
-12,2:-4, 4, -2, -12, -2, 8, 16, 18, -16, -6
21,0:-4, 4, -2, -12, 0, -10, -16, -16, -6, -14
5,10:-4, 4, -2, -12, 0, -10, -8, -20, -4, -4
0,-3:-4, 4, -2, -12, 2, 4, -2, 6, -2, 4
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -10, -4
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -4, -16
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -4, -12
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -4, -4
-4,-4:-4, 4, -2, 2, 0, 4, 10, -2, -8, -12
-4,-4:-4, 4, -2, 2, 0, 4, 10, -2, -8, -8
-3,9:-4, 4, -2, 2, 6, 0, -16, 8, 0, -14
-3,9:-4, 4, -2, 2, 6, 0, -16, 8, 0, -12
-3,9:-4, 4, -2, 2, 6, 0, -16, 8, 0, -10
17,-1:-4, 4, -2, 2, 12, 18, 12, 12, -2, 8
17,-1:-4, 4, -2, 2, 12, 18, 12, 12, -2, 10
17,-1:-4, 4, -2, 2, 12, 18, 12, 12, -2, 12
1,-3:-4, 4, -2, 2, 14, 12, 18, 0, -18, -20
1,-3:-4, 4, -2, 2, 14, 12, 18, 0, -16, -16
1,-3:-4, 4, -2, 2, 14, 12, 18, 0, -16, -10
15,-3:-4, 4, -2, 6, -16, -14, -4, 2, -6, -6
21,1:-4, 4, -2, 6, -16, 2, -6, -10, 6, -10
11,17:-4, 4, -2, 6, -16, 2, 2, 2, -8, 0
13,8:-4, 4, -2, 6, -2, -26, 2, -16, -48, -28
6,14:-4, 4, 4, -6, -6, -16, -8, -4, -2, -4
6,14:-4, 4, 4, -6, -6, -16, -8, -4, -2, -2
6,14:-4, 4, 4, -6, -6, -16, -8, -4, -2, 0
6,14:-4, 4, 4, -6, -6, -16, -8, -4, 2, -2
6,14:-4, 4, 4, -6, -6, -16, -6, -10, 0, -2
6,14:-4, 4, 4, -6, -6, -16, -6, 0, -2, -8
6,14:-4, 4, 4, -6, -6, -16, 0, -8, -2, -6
6,14:-4, 4, 4, -6, -6, -16, 0, -8, -2, -4
6,14:-4, 4, 4, -6, -6, -16, 0, -8, -2, -2
6,14:-4, 4, 4, -6, -6, -16, 0, -8, 2, 2
6,14:-4, 4, 4, -6, -6, -16, 0, -4, 0, -2
6,14:-4, 4, 4, -6, -6, -16, 0, -4, 2, 2
6,14:-4, 4, 4, -6, -6, -16, 0, -2, -4, -4
6,14:-4, 4, 4, -6, -6, -16, 0, 2, -2, -2
6,14:-4, 4, 4, -6, -6, -16, 0, 2, -2, 0
6,14:-4, 4, 4, -6, -6, -16, 2, -8, -2, -6
6,14:-4, 4, 4, -6, -6, -16, 2, -8, 2, -2
6,14:-4, 4, 4, -6, -6, -16, 2, -8, 2, 2
6,14:-4, 4, 4, -6, -6, -14, -14, 2, 2, -4
6,14:-4, 4, 4, -6, -6, -14, -8, 0, -4, -6
6,14:-4, 4, 4, -6, -6, -14, -8, 0, -2, -2
6,14:-4, 4, 4, -6, -6, -14, -8, 0, -2, 0
6,14:-4, 4, 4, -6, -6, -14, -8, 0, -2, 2
6,14:-4, 4, 4, -6, -6, -14, 0, 0, -4, -8
6,14:-4, 4, 4, -6, -6, -14, 0, 0, -4, -6
6,14:-4, 4, 4, -6, -6, -14, 0, 0, -4, -4
6,14:-4, 4, 4, -6, -6, -14, 0, 0, -2, -10
6,14:-4, 4, 4, -6, -6, -14, 0, 0, -2, -8
6,14:-4, 4, 4, -6, -6, -14, 0, 0, -2, -6
6,14:-4, 4, 4, -6, -6, -14, 0, 2, 0, -4
6,14:-4, 4, 4, -6, -6, -14, 2, 2, -6, 0
6,14:-4, 4, 4, -6, -6, 0, -8, -4, 2, -12
6,14:-4, 4, 4, -6, -6, 0, -8, -4, 2, -10
6,14:-4, 4, 4, -6, -6, 0, -6, -6, -14, -2
6,14:-4, 4, 4, -6, -6, 0, -6, -6, -4, -14
6,14:-4, 4, 4, -6, -6, 0, -6, -6, -4, -12
6,14:-4, 4, 4, -6, -6, 0, -6, -6, -4, -10
6,14:-4, 4, 4, -6, -6, 0, -6, -6, -2, -4
6,14:-4, 4, 4, -6, -6, 0, -6, -6, 0, -2
6,14:-4, 4, 4, -6, -6, 0, -4, -14, -2, -4
6,14:-4, 4, 4, -6, -6, 0, -4, -2, 2, -4
6,14:-4, 4, 4, -6, -6, 0, -4, 0, 0, -6
6,14:-4, 4, 4, -6, -6, 0, -4, 0, 0, -2
6,14:-4, 4, 4, -6, -6, 0, -2, -6, -6, -2
6,14:-4, 4, 4, -6, -6, 0, -2, -4, -6, 2
6,14:-4, 4, 4, -6, -6, 0, -2, -4, 2, -6
6,14:-4, 4, 4, -6, -6, 0, -2, 2, -8, 2
6,14:-4, 4, 4, -6, -6, 0, 0, -2, -10, -10
6,14:-4, 4, 4, -6, -6, 0, 2, -2, -6, -6
6,14:-4, 4, 4, -6, -6, 0, 2, -2, -6, -2
6,14:-4, 4, 4, -6, -6, 0, 2, -2, -4, -6
6,14:-4, 4, 4, -6, -6, 0, 2, -2, 0, -4
6,14:-4, 4, 4, -6, -6, 0, 2, -2, 0, -2
6,14:-4, 4, 4, -6, -6, 0, 2, -2, 0, 0
6,14:-4, 4, 4, -6, -6, 2, -4, -4, 2, 0
6,14:-4, 4, 4, -6, -6, 2, 2, -4, -14, 2
6,14:-4, 4, 4, -6, -6, 2, 2, -4, 2, -14
6,14:-4, 4, 4, -6, -6, 2, 2, -4, 2, -12
6,14:-4, 4, 4, -6, -6, 2, 2, -4, 2, -10
6,14:-4, 4, 4, -6, -4, -10, -10, -2, -12, -10
6,14:-4, 4, 4, -6, -4, -10, -10, -2, -12, -8
6,14:-4, 4, 4, -6, -4, -10, -10, -2, -12, -6
6,14:-4, 4, 4, -6, -4, -10, -6, -10, 0, -6
6,14:-4, 4, 4, -6, -4, -10, -6, -10, 0, -4
6,14:-4, 4, 4, -6, -4, -10, -6, -10, 0, -2
6,14:-4, 4, 4, -6, -4, -10, 0, -4, -2, -2
6,14:-4, 4, 4, -6, -4, -10, 0, -4, -2, 0
6,14:-4, 4, 4, -6, -4, -10, 0, 2, 0, 0
6,14:-4, 4, 4, -6, -4, -8, -14, -12, -16, -8
6,14:-4, 4, 4, -6, -4, -8, -14, -12, -16, -6
6,14:-4, 4, 4, -6, -4, -8, -14, -12, -12, -14
6,14:-4, 4, 4, -6, -4, -8, -14, -12, -10, -12
6,14:-4, 4, 4, -6, -4, -8, -14, -10, -20, -8
6,14:-4, 4, 4, -6, -4, -8, -14, -10, -10, -12
6,14:-4, 4, 4, -6, -4, -8, -14, -10, -4, -14
6,14:-4, 4, 4, -6, -4, -8, -12, -10, -12, -12
6,14:-4, 4, 4, -6, -4, -8, -12, -10, -8, -16
6,14:-4, 4, 4, -6, -4, -8, -12, -10, -8, -14
6,14:-4, 4, 4, -6, -4, -8, -12, -10, -8, -12
6,14:-4, 4, 4, -6, -4, -8, -12, -8, -8, -14
6,14:-4, 4, 4, -6, -4, -8, -12, -8, -8, -8
6,14:-4, 4, 4, -6, -4, -8, -12, -8, -6, -4
6,14:-4, 4, 4, -6, -4, -6, 2, -8, 2, -4
6,14:-4, 4, 4, -6, -4, -6, 2, -8, 2, -2
6,14:-4, 4, 4, -6, -4, -6, 2, -8, 2, 0
6,14:-4, 4, 4, -6, -4, 0, 0, -10, 0, -6
6,14:-4, 4, 4, -6, -4, 0, 0, -10, 0, -4
6,14:-4, 4, 4, -6, -4, 0, 0, -10, 0, -2
6,14:-4, 4, 4, -6, -4, 0, 0, 0, 2, -6
5,-4:-4, 4, 4, -6, 4, 22, -2, 6, 10, -6
5,-4:-4, 4, 4, -6, 4, 22, -2, 6, 10, -4
5,-4:-4, 4, 4, -6, 4, 22, -2, 6, 10, -2
5,-4:-4, 4, 4, -6, 4, 22, 6, 10, -8, -14
5,-4:-4, 4, 4, -6, 4, 22, 6, 10, -8, -12
20,11:-4, 4, 4, 4, -14, -4, -4, 6, 0, 4
20,11:-4, 4, 4, 4, -14, -4, -4, 6, 0, 14
20,11:-4, 4, 4, 4, -14, -4, -4, 6, 4, 0
2,-13:-4, 4, 4, 4, 10, -10, -2, -10, -4, 22
10,-9:-4, 4, 4, 4, 14, -8, -4, -10, 6, -2
6,14:-4, 4, 4, 6, -6, -2, -10, 16, -8, -8
6,14:-4, 4, 4, 6, -6, -2, -4, -6, 16, -8
6,14:-4, 4, 4, 6, -6, -2, -4, -6, 16, -6
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -20, -16
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -20, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -20, -12
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -16, -16
6,14:-4, 4, 4, 6, 6, 6, -6, -2, -10, -2
6,14:-4, 4, 4, 6, 6, 6, 6, -6, -14, 0
6,14:-4, 4, 4, 6, 6, 6, 6, -6, -14, 2
6,14:-4, 4, 4, 6, 6, 12, -6, 16, 0, 2
6,14:-4, 4, 4, 6, 6, 12, 6, -6, -14, 16
6,14:-4, 4, 4, 6, 6, 12, 6, -6, -14, 20
2,16:-4, 4, 4, 6, 6, 12, 10, 8, -14, 0
19,4:-4, 4, 6, 2, -16, 0, -12, 4, -10, 12
19,4:-4, 4, 6, 2, -16, 0, -12, 4, -10, 14
19,4:-4, 4, 6, 2, -16, 0, -12, 4, -10, 16
19,4:-4, 4, 6, 2, -16, 0, -12, 4, 12, -10
11,-11:-4, 4, 6, 6, -4, -14, -8, -12, 4, -12
1,5:-4, 4, 6, 6, -4, -14, 0, 0, -10, -2
9,1:6, -4, -4, -12, -14, 0, -4, -4, -8, -6
7,8:6, -4, -4, -12, -6, -14, 8, -2, 6, 14
1,11:6, -4, -4, -6, -6, -4, 2, 0, -10, 6
0,7:6, -4, -4, -6, 6, -8, -12, -24, -20, -4
0,7:6, -4, -4, -6, 6, -8, -12, -24, -16, -4
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -24
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -22
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -20
