4,-6:-4, -6, 0
4,-6:-4, 2, 0, -12
4,-6:-4, 2, 0, -2
1,9:6, 6, -4, 0
1,0:6, 6, -2, 16
1,0:6, 6, 8, 16
-1,5:-4, -6, -14, 6, 0
7,0:-4, -6, -8, -18, -20
6,-10:-4, -6, -8, -18, -4
6,-10:-4, -6, -8, -18, 0
6,-10:-4, -6, -8, -4, -18
6,-10:-4, -6, -8, -4, -8
6,-10:-4, -6, -8, -2, -14
-1,5:-4, -6, 6, 0, -14
-1,5:-4, -6, 6, 0, -4
4,-6:-4, -6, 6, 0, 2
4,-6:-4, -6, 6, 0, 12
4,-6:-4, -6, 6, 4, 2
4,-6:-4, -6, 6, 4, 4
4,-6:-4, -6, 6, 4, 6
6,10:-4, -4, -14, 6, -4
6,10:-4, -4, 6, -4, -4
6,10:-4, -4, 6, -4, -2
2,4:-4, 0, -12, -10, 4
2,4:-4, 0, -12, 4, -10
2,4:-4, 0, -12, 4, -6
1,6:-4, 0, -12, 4, 6
-5,6:-4, 2, 6, 10, 6
4,-6:-4, 4, -10, -12, 2
4,-6:-4, 4, -10, 2, -14
4,-6:-4, 4, -10, 2, -12
4,-6:-4, 4, -10, 2, -10
4,-6:-4, 4, -8, 0, -10
4,-6:-4, 4, -8, 0, -8
6,6:-4, 4, -2, -12, -6
7,-3:6, -4, -4, -6, 0
-5,6:6, 6, 8, 8, -2
1,0:6, 6, 14, 16, -4
1,0:6, 6, 14, 16, 0
-5,-6:-4, 0, -2, 6, 10, 6, 2, -6
18,7:-4, 0, 0, -6, -8, 6, 4, 10
2,22:-4, 0, 0, -6, 4, 6, 6, 8
-2,2:-4, 0, 0, -6, 4, 8, -14, -2
18,7:-4, 0, 0, -6, 6, 4, 10, -8
9,11:-4, 0, 0, 6, 4, -8, -4, -12
9,11:-4, 0, 0, 6, 4, -8, -4, -10
9,11:-4, 0, 0, 6, 4, -8, -4, -8
4,2:-4, 0, 0, 8, 12, 14, 0, -10
12,-1:-4, 0, 0, 10, -6, -16, 8, -4
12,-1:-4, 0, 0, 10, -6, -16, 8, -2
12,-1:-4, 0, 0, 10, -6, -16, 8, 0
12,-1:-4, 0, 0, 10, -6, -14, 8, -4
12,-1:-4, 0, 0, 10, -6, -8, -6, -12
12,-1:-4, 0, 0, 10, -6, -8, -6, -10
12,-1:-4, 0, 0, 10, -6, -8, 8, -10
12,-1:-4, 0, 0, 10, -6, -6, 2, 4
12,-1:-4, 0, 0, 10, -6, -6, 2, 6
12,-1:-4, 0, 0, 10, -6, -6, 2, 8
12,-1:-4, 0, 0, 10, -6, -6, 4, 12
12,-1:-4, 0, 0, 10, -6, -6, 6, 10
12,-1:-4, 0, 0, 10, -6, -6, 10, 4
12,-1:-4, 0, 0, 10, -6, -6, 14, 12
12,-1:-4, 0, 0, 10, -6, -6, 16, 8
12,-1:-4, 0, 0, 10, -6, 4, 4, 14
12,-1:-4, 0, 0, 10, -6, 14, 18, 8
11,10:-4, 0, 0, 10, 6, 0, -8, -2
11,10:-4, 0, 0, 10, 6, 0, -8, 2
12,-1:-4, 0, 0, 10, 8, -6, -6, 10
12,8:-4, 0, 0, 10, 12, -6, -16, -12
12,-1:-4, 0, 0, 10, 12, -6, -14, 4
12,-1:-4, 0, 0, 10, 12, -6, -4, 4
8,5:-4, 0, 2, -6, 4, -16, -2, -10
9,8:-4, 0, 2, -4, -4, -12, -10, 2
9,8:-4, 0, 2, -4, -4, -12, -10, 6
8,-8:-4, 0, 4, -6, -8, -6, -8, 2
7,13:-4, 0, 4, -6, -8, 4, -8, -20
9,5:-4, 0, 4, -6, -2, -10, -10, 0
9,5:-4, 0, 4, -6, -2, -10, -10, 2
9,5:-4, 0, 4, -6, -2, -10, -10, 4
9,5:-4, 0, 4, -6, -2, -10, 0, -10
12,8:-4, 0, 4, -4, -6, -16, -10, -12
12,8:-4, 0, 4, -4, -6, -16, -10, -10
5,-6:-4, 0, 4, -4, -4, 6, 0, -6
5,-6:-4, 0, 4, -4, -4, 6, 0, -4
5,-6:-4, 0, 4, -4, -4, 6, 0, -2
14,1:-4, 0, 4, -4, 2, -10, 2, -2
1,1:-4, 0, 4, -4, 2, -10, 2, 2
1,1:-4, 0, 4, -4, 2, -10, 2, 4
1,1:-4, 0, 4, -4, 2, -10, 6, -6
1,1:-4, 0, 4, -4, 2, -10, 6, -4
1,1:-4, 0, 4, -4, 2, -10, 6, -2
1,1:-4, 0, 4, -4, 2, -2, -14, -14
1,1:-4, 0, 4, -4, 2, -2, -12, -16
1,1:-4, 0, 4, -4, 2, -2, -12, -6
1,1:-4, 0, 4, -4, 2, -2, -10, -12
1,1:-4, 0, 4, -4, 2, -2, -10, -10
1,1:-4, 0, 4, -4, 2, -2, -10, -8
1,1:-4, 0, 4, -4, 2, -2, -4, -6
1,1:-4, 0, 4, -4, 2, 6, -6, -6
3,-6:-4, 0, 4, -4, 4, 0, -6, 2
3,-6:-4, 0, 4, -4, 4, 0, -6, 6
3,-6:-4, 0, 4, -4, 4, 0, 6, -6
-5,11:-4, 0, 4, 4, 6, -14, -2, 2
-5,11:-4, 0, 4, 4, 6, -14, -2, 6
2,10:-4, 0, 4, 4, 6, -14, 10, -6
10,6:-4, 0, 4, 4, 6, -14, 10, -2
10,6:-4, 0, 4, 4, 6, 10, -2, -14
4,-7:-4, 0, 4, 4, 8, 12, -4, -18
4,-7:-4, 0, 4, 4, 8, 12, -4, -16
4,-7:-4, 0, 4, 4, 8, 12, -4, -14
-2,3:-4, 0, 4, 4, 10, -4, -12, -8
20,-1:-4, 0, 6, -6, -20, -8, -10, 2
20,-1:-4, 0, 6, -6, -20, -8, -10, 4
20,-1:-4, 0, 6, -6, -20, -8, 4, -10
23,2:-4, 0, 6, -6, -20, -4, 2, -18
23,2:-4, 0, 6, -6, -20, 4, -18, -4
17,10:-4, 0, 6, -6, -18, -6, -4, 2
17,10:-4, 0, 6, -6, -18, -6, -4, 4
17,10:-4, 0, 6, -6, -18, -6, 4, -4
17,7:-4, 0, 6, -6, -14, -8, 0, 2
17,7:-4, 0, 6, -6, -14, -8, 0, 4
17,7:-4, 0, 6, -6, -14, -8, 0, 10
17,7:-4, 0, 6, -6, -14, -8, 6, 2
17,7:-4, 0, 6, -6, -14, -8, 6, 4
17,7:-4, 0, 6, -6, -14, -8, 6, 6
17,7:-4, 0, 6, -6, -14, -8, 8, 10
17,7:-4, 0, 6, -6, -14, -8, 10, 4
15,10:-4, 0, 6, -6, -12, -14, 0, 4
15,10:-4, 0, 6, -6, -12, -14, 0, 6
15,10:-4, 0, 6, -6, -12, -14, 0, 8
15,10:-4, 0, 6, -6, -12, -14, 4, 4
19,2:-4, 0, 6, -6, -6, -10, 0, 2
19,2:-4, 0, 6, -6, -6, -10, 0, 4
19,2:-4, 0, 6, -6, -6, -10, 0, 10
19,2:-4, 0, 6, -6, -6, -10, 6, 2
19,2:-4, 0, 6, -6, -6, -10, 6, 4
19,2:-4, 0, 6, -6, -6, -10, 6, 6
19,2:-4, 0, 6, -6, -6, -10, 8, 10
19,2:-4, 0, 6, -6, -6, -10, 10, 4
17,10:-4, 0, 6, -6, -6, -4, 2, -18
1,-2:-4, 0, 6, -2, -8, -10, 6, -4
1,-2:-4, 0, 6, -2, -8, -10, 6, -2
1,-2:-4, 0, 6, -2, -8, -10, 6, 0
-5,4:-4, 0, 6, -2, 6, 6, -4, -12
-5,4:-4, 0, 6, -2, 6, 6, -4, -10
-5,4:-4, 0, 6, -2, 6, 6, -4, -8
6,13:-4, 0, 6, 2, -2, -10, -2, 10
5,20:-4, 0, 6, 2, -2, -10, -2, 12
6,13:-4, 0, 6, 2, -2, -10, 10, -2
5,20:-4, 0, 6, 2, -2, -10, 12, -2
6,13:-4, 0, 6, 2, -2, -2, 10, -10
6,13:-4, 0, 6, 2, -2, -2, 10, -6
-1,5:-4, 0, 6, 4, -6, -10, 8, 0
1,3:-4, 0, 6, 4, -6, -10, 10, 2
6,-1:-4, 0, 6, 4, -6, -8, -4, 2
6,-1:-4, 0, 6, 4, -6, -8, -4, 4
6,-1:-4, 0, 6, 4, -6, -8, -4, 6
6,-1:-4, 0, 6, 4, -6, -8, 2, -4
-2,1:-4, 0, 6, 4, -6, -2, -14, -8
1,-3:-4, 0, 6, 4, -6, 8, -8, 10
-1,5:-4, 0, 6, 4, -6, 8, 0, -10
-1,5:-4, 0, 6, 4, -6, 8, 0, -6
1,-3:-4, 0, 6, 4, -6, 8, 10, -8
1,3:-4, 0, 6, 4, -6, 10, 2, -10
1,3:-4, 0, 6, 4, -6, 10, 2, -6
12,-14:-4, 0, 6, 4, -2, -4, 6, 14
1,11:-4, 0, 6, 4, 4, 4, 10, -12
1,11:-4, 0, 6, 4, 4, 4, 10, -10
1,11:-4, 0, 6, 4, 4, 4, 10, -8
8,2:-4, 0, 6, 4, 4, 6, 10, 4
6,-10:-4, 0, 6, 4, 4, 10, 6, -18
6,-10:-4, 0, 6, 4, 4, 10, 6, -16
14,-1:-4, 0, 6, 4, 8, 6, -6, 10
14,-1:-4, 0, 6, 4, 8, 6, -6, 12
14,-1:-4, 0, 6, 4, 8, 6, 4, -2
14,-1:-4, 0, 6, 4, 8, 6, 10, -6
14,-1:-4, 0, 6, 4, 8, 6, 10, -4
14,-1:-4, 0, 6, 4, 8, 6, 10, -2
3,-11:-4, 0, 6, 8, -2, -4, -2, 8
9,-1:-4, 0, 6, 8, -2, -2, -4, -8
4,-2:-4, 0, 6, 8, 4, -8, -18, -14
4,-11:-4, 0, 6, 8, 4, -8, -16, 2
4,-11:-4, 0, 6, 8, 4, -8, -6, 2
12,-1:-4, 0, 6, 8, 4, 4, -6, -14
12,-1:-4, 0, 6, 8, 4, 4, -6, -10
-6,21:-4, 0, 6, 8, 12, 12, 20, -6
-6,21:-4, 0, 6, 8, 12, 12, 20, -4
17,7:-4, 0, 8, -6, -14, -8, 10, 6
17,7:-4, 0, 8, -6, -14, -8, 10, 8
17,7:-4, 0, 8, -6, -14, -8, 10, 10
17,7:-4, 0, 8, -6, -14, -8, 12, 14
19,2:-4, 0, 8, -6, -6, -10, 10, 6
19,2:-4, 0, 8, -6, -6, -10, 10, 8
19,2:-4, 0, 8, -6, -6, -10, 10, 10
19,2:-4, 0, 8, -6, -6, -10, 12, 14
-2,12:-4, 0, 8, -2, -24, -12, 2, -6
-2,12:-4, 0, 8, -2, -24, -10, 2, -12
-2,12:-4, 0, 8, -2, -24, -8, 2, -8
-2,12:-4, 0, 8, -2, -24, -8, 2, -6
-2,12:-4, 0, 8, -2, -24, -8, 2, -4
-2,12:-4, 0, 8, -2, -24, -6, 4, 8
-2,12:-4, 0, 8, -2, -24, -2, 2, -12
-2,12:-4, 0, 8, -2, -24, -2, 2, -6
-2,12:-4, 0, 8, -2, -24, -2, 2, -4
-2,12:-4, 0, 8, -2, -14, -6, 2, -20
-2,12:-4, 0, 8, -2, -14, -6, 2, -18
-2,12:-4, 0, 8, -2, -14, -6, 2, -16
7,12:-4, 0, 8, -2, -14, 22, -6, -20
7,12:-4, 0, 8, -2, -14, 22, -6, -18
7,12:-4, 0, 8, -2, -14, 22, -6, -16
-2,12:-4, 0, 8, -2, -12, -20, 2, -6
16,-7:-4, 0, 8, -2, -12, -10, 18, -4
16,-7:-4, 0, 8, -2, -12, -8, 18, -12
16,-7:-4, 0, 8, -2, -12, -8, 18, -10
-2,12:-4, 0, 8, -2, -12, -6, 2, -20
-2,12:-4, 0, 8, -2, -12, -6, 2, -16
16,-7:-4, 0, 8, -2, -12, -6, 2, 10
16,-7:-4, 0, 8, -2, -12, -6, 2, 20
16,-7:-4, 0, 8, -2, -12, -6, 10, 2
16,-7:-4, 0, 8, -2, -12, -6, 10, 6
-2,12:-4, 0, 8, -2, -10, -20, 2, -8
-2,12:-4, 0, 8, -2, -10, -8, 2, -18
-2,12:-4, 0, 8, -2, -2, -10, 2, -20
-2,12:-4, 0, 8, -2, -2, -10, 2, -18
-2,12:-4, 0, 8, -2, -2, -10, 2, -16
5,10:-4, 0, 8, 6, -2, -4, -14, -2
-8,12:-4, 0, 8, 12, 20, 14, -16, -14
-8,12:-4, 0, 8, 12, 20, 14, -16, -12
-8,12:-4, 0, 8, 12, 20, 14, -16, -10
3,-7:-4, 0, 10, -22, -18, 4, 2, -12
3,-7:-4, 0, 10, -22, -18, 4, 2, -10
3,-7:-4, 0, 10, -22, -18, 4, 2, -8
5,-8:-4, 2, 0, -8, -16, -12, 4, -24
5,-8:-4, 2, 0, -8, -16, -12, 4, -16
5,-9:-4, 2, 0, -8, -14, -14, -14, -20
4,-6:-4, 2, 0, -8, -14, -8, -4, -6
4,-6:-4, 2, 0, -8, -14, -2, -12, -2
4,-6:-4, 2, 0, -8, -14, -2, -12, 0
4,-6:-4, 2, 0, -8, -14, 4, -12, -12
14,-8:-4, 2, 0, -8, -4, -16, -8, 6
14,-8:-4, 2, 0, -8, -4, -16, -8, 16
4,-6:-4, 2, 0, -8, -4, -6, -10, -6
4,-6:-4, 2, 0, -8, -4, -6, -2, 0
6,-5:-4, 2, 0, -8, -2, 6, -8, -8
4,-6:-4, 2, 0, -8, 2, -6, -2, -2
4,-6:-4, 2, 0, -8, 2, -6, -2, 0
4,-6:-4, 2, 0, -8, 2, -6, -2, 2
2,-21:-4, 2, 0, -8, 4, -36, -26, -36
2,-21:-4, 2, 0, -8, 4, -36, -26, -26
7,-25:-4, 2, 0, -8, 4, -36, -26, -20
7,-25:-4, 2, 0, -8, 4, -36, -26, -16
17,-16:-4, 2, 0, -8, 4, -30, -22, -24
17,-16:-4, 2, 0, -8, 4, -30, -22, -22
17,-16:-4, 2, 0, -8, 4, -30, -22, -20
17,-16:-4, 2, 0, -8, 4, -22, -22, -30
13,20:-4, 2, 2, -14, -10, 4, -4, -4
13,20:-4, 2, 2, -14, -10, 4, -2, 4
18,17:-4, 2, 2, -14, -10, 4, 12, 6
9,0:-4, 2, 2, -14, 6, -12, -20, -20
9,0:-4, 2, 2, -14, 6, -12, -18, -12
14,-3:-4, 2, 2, -14, 6, -12, -4, -10
5,3:-4, 2, 2, -8, -14, -8, -4, -10
9,-4:-4, 2, 2, -8, -14, -8, -4, 4
9,-4:-4, 2, 2, -8, -14, -8, 4, -4
9,-4:-4, 2, 2, -8, -14, -8, 4, 2
9,-4:-4, 2, 2, -8, -14, 2, 4, -10
9,-4:-4, 2, 2, -8, -14, 2, 4, -8
9,-4:-4, 2, 2, -8, -14, 2, 4, -6
16,-11:-4, 2, 2, -8, -10, -18, -22, -2
16,-11:-4, 2, 2, -8, -10, -18, -22, 0
16,-11:-4, 2, 2, -8, -10, -18, -22, 2
16,-11:-4, 2, 2, -8, -10, -18, 0, -22
9,-4:-4, 2, 2, -8, -6, -18, 4, -18
9,-4:-4, 2, 2, -8, -6, -16, 4, -20
9,-4:-4, 2, 2, -8, -6, -16, 4, -10
9,-4:-4, 2, 2, -8, -6, -14, 4, -16
9,-4:-4, 2, 2, -8, -6, -14, 4, -14
9,-4:-4, 2, 2, -8, -6, -14, 4, -12
9,-4:-4, 2, 2, -8, -6, -8, 4, -10
1,-7:-4, 2, 2, -8, -4, -4, -6, -16
9,-4:-4, 2, 2, -8, 2, -10, 4, -10
13,7:-4, 2, 2, -8, 2, -6, -12, -12
10,-4:-4, 2, 6, -14, -22, -6, 4, -20
10,-4:-4, 2, 6, -14, -22, -6, 4, -18
10,-4:-4, 2, 6, -14, -22, -6, 4, -16
10,-4:-4, 2, 6, -14, -18, -6, 0, 2
10,-4:-4, 2, 6, -14, -18, -6, 6, 0
10,-4:-4, 2, 6, -14, -18, -6, 6, 6
10,-4:-4, 2, 6, -14, -18, -6, 6, 8
10,-4:-4, 2, 6, -14, -18, -6, 10, 6
10,-4:-4, 2, 6, -14, -18, -6, 10, 8
10,-4:-4, 2, 6, -14, -18, -6, 10, 10
19,3:-4, 2, 6, -14, -4, 0, 0, 0
19,3:-4, 2, 6, -14, -4, 0, 0, 8
19,3:-4, 2, 6, -14, -4, 0, 0, 14
0,-2:-4, 2, 6, -8, -16, -16, 10, -6
0,-2:-4, 2, 6, -8, -16, -16, 10, -4
9,5:-4, 2, 6, -8, -16, -12, 6, 10
4,-6:-4, 2, 6, -8, -4, -10, 6, 0
16,15:-4, 2, 6, -8, 2, -10, 10, 2
9,3:-4, 2, 6, -8, 6, 0, 4, 10
9,3:-4, 2, 6, -8, 6, 0, 10, 4
0,2:-4, 2, 6, -8, 10, 8, 6, 8
4,-6:-4, 2, 6, 0, -8, -4, -10, 0
-1,5:-4, 2, 6, 0, -8, -4, -6, -6
16,-9:-4, 2, 6, 0, -8, 6, -8, 2
16,-9:-4, 2, 6, 0, -8, 6, -8, 8
14,7:-4, 2, 6, 0, 4, -10, 0, 10
14,7:-4, 2, 6, 0, 4, -10, 0, 18
4,15:-4, 2, 6, 0, 4, -10, 2, 14
3,22:-4, 2, 6, 0, 4, -10, 2, 16
14,7:-4, 2, 6, 0, 4, -10, 10, 0
4,15:-4, 2, 6, 0, 4, -10, 14, 2
3,22:-4, 2, 6, 0, 4, -10, 16, 2
4,15:-4, 2, 6, 0, 4, -2, 14, -2
3,22:-4, 2, 6, 0, 4, -2, 16, -2
4,15:-4, 2, 6, 0, 4, 0, 14, -2
3,22:-4, 2, 6, 0, 4, 0, 16, -2
4,15:-4, 2, 6, 0, 4, 6, 14, -4
3,22:-4, 2, 6, 0, 4, 6, 16, -4
-5,5:-4, 2, 6, 0, 8, 12, 0, 4
-5,5:-4, 2, 6, 0, 8, 12, 0, 6
-5,5:-4, 2, 6, 0, 8, 12, 0, 8
6,-1:-4, 2, 6, 0, 14, -4, -6, -4
5,6:-4, 2, 6, 0, 14, -4, -6, -2
8,-6:-4, 2, 6, 2, -8, -12, 6, 0
8,-6:-4, 2, 6, 2, -8, -12, 6, 2
8,-6:-4, 2, 6, 2, -8, -12, 6, 4
1,-6:-4, 2, 6, 2, -6, 6, -4, 6
1,-6:-4, 2, 6, 2, -6, 6, 6, -4
1,-6:-4, 2, 6, 2, -6, 6, 6, 0
-3,4:-4, 2, 6, 2, -2, 0, 8, 10
-3,4:-4, 2, 6, 2, -2, 8, 10, 0
4,5:-4, 2, 6, 2, 6, 0, -4, 0
4,5:-4, 2, 6, 2, 6, 0, 0, -4
1,2:-4, 2, 6, 2, 6, 0, 8, -6
4,-6:-4, 2, 6, 4, 0, -10, -12, -14
4,-6:-4, 2, 6, 4, 0, -10, -4, -8
4,-6:-4, 2, 6, 4, 0, -10, -4, -6
4,-6:-4, 2, 6, 4, 0, -8, -12, -16
4,-6:-4, 2, 6, 4, 0, -8, -12, -14
4,-6:-4, 2, 6, 4, 0, -4, -8, -6
4,-6:-4, 2, 6, 4, 0, -4, -8, -4
4,-6:-4, 2, 6, 4, 0, -4, -8, -2
2,1:-4, 2, 6, 4, 10, -8, -4, -8
4,-6:-4, 2, 6, 4, 10, -8, -4, 8
4,-6:-4, 2, 6, 4, 10, 0, -2, -2
4,-6:-4, 2, 6, 4, 10, 0, -2, 0
-3,10:-4, 2, 6, 6, 12, -14, -20, -4
-3,10:-4, 2, 6, 6, 12, -14, -4, -20
-3,10:-4, 2, 6, 6, 12, -14, -4, -16
-3,10:-4, 2, 6, 6, 12, -14, 0, -10
-5,6:-4, 2, 6, 10, 0, 4, 0, 2
-5,6:-4, 2, 6, 10, 0, 4, 0, 4
-5,6:-4, 2, 6, 10, 0, 4, 0, 6
-12,-3:-4, 2, 6, 10, 0, 14, 10, 12
-13,4:-4, 2, 6, 10, 0, 14, 10, 14
-5,6:-4, 2, 6, 10, 2, -4, -6, -12
-5,6:-4, 2, 6, 10, 2, -4, -6, -10
-5,6:-4, 2, 6, 10, 2, -4, -6, -8
-5,6:-4, 2, 6, 10, 2, -2, 0, 0
-5,6:-4, 2, 6, 10, 2, -2, 0, 4
-2,-5:-4, 2, 6, 10, 2, -2, 0, 14
-2,-5:-4, 2, 6, 10, 2, -2, 0, 18
-5,6:-4, 2, 6, 10, 2, -2, 2, 0
-5,6:-4, 2, 6, 10, 2, -2, 6, 2
-5,6:-4, 2, 6, 10, 2, -2, 6, 4
-5,6:-4, 2, 6, 10, 2, -2, 6, 6
-2,-5:-4, 2, 6, 10, 2, -2, 14, 0
1,-2:-4, 2, 6, 10, 4, 2, 8, -4
-3,5:-4, 4, -10, -12, -14, 4, -4, 0
-3,-4:-4, 4, -10, -12, -14, 4, -2, 16
-3,-4:-4, 4, -10, -12, -14, 4, 8, 16
4,-6:-4, 4, -10, -12, -12, -2, 0, -8
4,-6:-4, 4, -10, -12, -12, -2, 0, -6
4,-6:-4, 4, -10, -12, -12, -2, 0, -4
4,-6:-4, 4, -10, -12, -12, 6, 4, 2
-1,4:-4, 4, -10, -12, 6, -4, -14, 0
-1,4:-4, 4, -10, -12, 6, -4, 0, -14
-1,4:-4, 4, -10, -12, 6, -4, 0, -4
4,-6:-4, 4, -10, -12, 6, -4, 0, 8
4,-6:-4, 4, -10, -12, 6, -4, 0, 12
4,-6:-4, 4, -10, -12, 6, -4, 6, 6
4,-6:-4, 4, -10, -12, 6, -4, 10, 2
4,-6:-4, 4, -10, -12, 6, 4, 10, -4
12,-3:-4, 4, -10, -8, -16, 2, -2, 2
12,-3:-4, 4, -10, -8, -16, 2, -2, 4
12,-3:-4, 4, -10, -8, -16, 2, -2, 6
12,-3:-4, 4, -10, -8, -16, 2, 2, 2
12,-3:-4, 4, -10, -8, 0, 2, -4, -18
12,-3:-4, 4, -10, -8, 0, 2, -4, -14
12,0:-4, 4, -10, -6, -14, -14, -2, 2
12,0:-4, 4, -10, -6, -14, -14, -2, 4
12,0:-4, 4, -10, -6, -14, -14, -2, 6
12,0:-4, 4, -10, -6, -14, -14, 2, 2
19,-7:-4, 4, -10, -6, -10, -10, -6, -4
19,-7:-4, 4, -10, -6, -10, -10, -6, 0
-1,5:-4, 4, -10, -6, -4, 6, 0, -6
-1,5:-4, 4, -10, -6, -4, 6, 0, -4
-1,5:-4, 4, -10, -6, -2, 6, 0, -12
-1,5:-4, 4, -10, -6, -2, 6, 0, -10
3,5:-4, 4, -10, -6, 0, -4, -4, 12
7,-1:-4, 4, -10, -2, -14, -10, -20, -16
7,-10:-4, 4, -10, -2, -14, -10, -18, 0
7,-10:-4, 4, -10, -2, -14, -10, -8, 0
11,8:-4, 4, -10, 0, -14, -20, -2, 0
27,16:-4, 4, -10, 0, -14, -8, -10, -2
11,8:-4, 4, -10, 0, -14, -2, 0, -20
6,3:-4, 4, -10, 0, -8, -6, -6, -16
8,-2:-4, 4, -10, 0, -6, -14, -16, -24
8,-2:-4, 4, -10, 0, -6, -14, -16, -20
19,-7:-4, 4, -10, 0, -6, -10, -10, -6
37,0:-4, 4, -10, 2, -16, -26, -40, -8
37,0:-4, 4, -10, 2, -16, -26, -40, -6
37,0:-4, 4, -10, 2, -16, -26, -40, -4
38,-7:-4, 4, -10, 2, -16, -26, -8, -42
37,0:-4, 4, -10, 2, -16, -26, -8, -40
4,-6:-4, 4, -10, 2, -16, -18, -26, -16
4,-6:-4, 4, -10, 2, -16, -18, -26, -12
4,-6:-4, 4, -10, 2, -16, -18, -16, -16
4,-6:-4, 4, -10, 2, -16, -18, -16, -14
4,-6:-4, 4, -10, 2, -16, -18, -12, -26
4,-6:-4, 4, -10, 2, -16, -18, -12, -16
14,-8:-4, 4, -10, 2, -16, -18, -12, -4
14,-8:-4, 4, -10, 2, -16, -18, -4, -12
4,-6:-4, 4, -10, 2, -16, -10, -10, -24
4,-6:-4, 4, -10, 2, -16, -10, -10, -14
4,-6:-4, 4, -10, 2, -6, -16, -6, -12
4,-6:-4, 4, -10, 2, -6, -16, -6, -10
4,-6:-4, 4, -10, 2, -6, -16, -6, -8
4,-6:-4, 4, -10, 2, -6, -6, -4, -12
14,-8:-4, 4, -10, 6, 0, -16, -18, 14
-1,5:-4, 4, -10, 6, 0, -6, -4, -12
-1,5:-4, 4, -10, 6, 0, -6, -4, -10
-1,5:-4, 4, -10, 6, 0, -6, -4, -8
-6,13:-4, 4, -10, 6, 0, 8, 0, 12
1,17:-4, 4, -10, 6, 4, 0, 16, 10
4,-6:-4, 4, -10, 6, 4, 10, 0, -2
4,-6:-4, 4, -8, -16, -16, -8, 0, -14
4,-6:-4, 4, -8, -16, -16, -8, 0, -12
4,-6:-4, 4, -8, -16, -16, -8, 0, -10
4,-6:-4, 4, -8, -16, -12, -16, 0, -14
4,-6:-4, 4, -8, -16, -12, -16, 0, -12
4,-6:-4, 4, -8, -16, -12, -16, 0, -10
7,-11:-4, 4, -8, -16, -10, -20, -20, -14
7,-11:-4, 4, -8, -16, -10, -20, -20, -12
7,-11:-4, 4, -8, -16, -10, -20, -20, -10
7,-11:-4, 4, -8, -16, -10, -20, -14, -20
3,-1:-4, 4, -8, -16, 6, -10, -4, 18
5,4:-4, 4, -8, -16, 6, -4, -6, 2
-1,5:-4, 4, -8, -16, 6, -4, 0, -10
6,-4:-4, 4, -8, -14, -20, -26, 0, -6
4,-6:-4, 4, -8, -14, -20, -22, 0, -28
4,-6:-4, 4, -8, -14, -20, -22, 0, -26
4,-6:-4, 4, -8, -14, -20, -22, 0, -24
17,-2:-4, 4, -8, -14, -18, -16, -4, -4
17,-2:-4, 4, -8, -14, -18, -16, -4, -2
4,-6:-4, 4, -8, -14, -18, -16, 0, -16
4,-6:-4, 4, -8, -14, -18, -16, 0, -12
17,-2:-4, 4, -8, -14, -18, -16, 0, -4
4,-6:-4, 4, -8, -14, -18, -14, 0, -16
-4,-1:-4, 4, -8, -14, -12, -10, 6, -8
-4,-1:-4, 4, -8, -14, -12, -10, 6, -6
-4,-1:-4, 4, -8, -14, -12, -10, 6, -4
4,-6:-4, 4, -8, -14, -4, -12, -18, -8
4,-6:-4, 4, -8, -14, -4, -12, -8, -18
4,-6:-4, 4, -8, -14, -4, -12, -8, -16
-1,5:-4, 4, -8, -14, 6, -4, 0, -16
13,-7:-4, 4, -8, -12, -14, -16, -10, 2
13,-7:-4, 4, -8, -12, -14, -16, -2, 8
4,-6:-4, 4, -8, -12, -14, -16, 0, -8
13,-7:-4, 4, -8, -12, -14, -16, 2, -10
13,-7:-4, 4, -8, -12, -14, -2, 8, -16
4,-6:-4, 4, -8, -12, -4, -14, 0, -12
4,-6:-4, 4, -8, -12, -4, -14, 0, -10
4,-6:-4, 4, -8, -12, -4, -14, 0, -8
9,-7:-4, 4, -8, -6, 0, -12, -12, -6
-1,5:-4, 4, -8, -6, 6, 0, -16, -2
-1,5:-4, 4, -8, -6, 6, 0, -16, 0
-3,10:-4, 4, -8, -6, 6, 6, 12, -16
3,-5:-4, 4, -8, -4, -6, -16, -4, -16
4,-2:-4, 4, -8, -4, -6, 0, 0, -2
15,-8:-4, 4, -8, -4, 0, 0, -10, -32
-1,5:-4, 4, -8, 6, -4, -12, 0, -12
-1,5:-4, 4, -8, 6, -4, -12, 0, -10
-1,5:-4, 4, -8, 6, -4, -12, 0, -8
-1,5:-4, 4, -8, 6, -4, -6, 0, -16
-1,5:-4, 4, -8, 6, -4, -6, 0, -10
-1,5:-4, 4, -8, 6, -4, -6, 0, -8
17,-2:-4, 4, -8, 6, -2, 14, -6, -12
4,7:-4, 4, -8, 6, 4, 0, -18, -16
4,7:-4, 4, -8, 6, 4, 0, -18, -14
4,7:-4, 4, -8, 6, 4, 0, -18, -12
22,-9:-4, 4, -4, -28, -26, -22, -20, -18
22,-9:-4, 4, -4, -28, -26, -22, -20, -16
22,-9:-4, 4, -4, -28, -26, -22, -20, -14
22,-9:-4, 4, -4, -28, -26, -16, -18, -22
22,-9:-4, 4, -4, -28, -26, -16, -18, -20
8,-8:-4, 4, -4, -28, -14, -10, -10, -26
8,-8:-4, 4, -4, -28, -14, -10, -10, -24
