-8,-6:-4, -6, -6, -4, -10, 2
-8,-6:-4, -6, -6, -4, -10, 4
-8,-6:-4, -6, -6, -4, -10, 6
4,-7:-4, -6, -4, -8, -12, -8
3,4:-4, -6, 6, 10, -10, -2
5,-3:-4, -4, 2, 8, -12, -14
4,14:-4, 0, -8, -10, 4, 0
4,14:-4, 0, -8, -10, 4, 2
4,14:-4, 0, -8, 4, -4, -2
4,14:-4, 0, -8, 4, -2, -4
4,14:-4, 0, -8, 4, 0, -10
4,14:-4, 0, -8, 4, 0, -6
-4,3:-4, 0, -2, -10, 6, 10
-4,3:-4, 0, -2, 6, 10, -10
-4,3:-4, 0, -2, 6, 10, -6
9,5:-4, 4, -10, -6, 2, 4
5,8:-4, -12, -14, 0, -10, -14, -6
-4,-3:-4, -12, -8, -14, -14, 2, 4
8,-10:-4, -12, 4, -6, -14, -8, -12
4,-4:-4, -6, -6, -14, 0, 2, 0
-8,-6:-4, -6, -6, -4, -10, 10, 4
-8,-6:-4, -6, -6, -4, -10, 10, 6
-8,-6:-4, -6, -6, -4, -10, 10, 8
-2,0:-4, -6, -6, -4, -8, 8, 4
-2,0:-4, -6, -6, -4, 8, 4, -8
0,-7:-4, -6, -6, 0, 2, -2, -4
13,-11:-4, -6, -6, 2, -10, -12, 0
-2,-4:-4, -6, 6, 6, 12, 16, 0
14,-4:-4, -4, -8, -12, -12, -16, 6
14,-4:-4, -4, -8, -12, -12, -16, 8
14,-4:-4, -4, -8, -12, -12, -16, 10
14,-4:-4, -4, -8, -12, -12, 6, -16
5,-3:-4, -4, 2, 8, -12, -18, -12
5,-3:-4, -4, 2, 8, -12, -16, -20
5,-3:-4, -4, 2, 8, -12, -16, -18
2,-16:-4, -4, 2, 12, 14, -8, -16
10,-6:-4, 0, -12, -12, -6, 8, -8
2,-5:-4, 0, -12, -6, -6, -14, -14
-2,1:-4, 0, -8, -4, -10, -6, 8
4,14:-4, 0, -8, 4, -4, 0, -12
4,14:-4, 0, -8, 4, -4, 0, -10
4,14:-4, 0, -8, 4, -4, 0, -8
8,6:-4, 0, -2, -4, -14, 4, -20
-4,3:-4, 0, -2, -4, 6, 10, -12
-4,3:-4, 0, -2, -4, 6, 10, -10
-4,3:-4, 0, -2, -4, 6, 10, -8
7,9:-4, 0, 4, 4, -8, -12, 2
7,9:-4, 0, 4, 4, -8, 2, -12
7,9:-4, 0, 4, 4, -8, 2, -10
7,9:-4, 0, 4, 4, -8, 2, -8
7,-12:-4, 0, 4, 6, -16, -20, -16
-1,-1:-4, 4, -10, -6, -14, -4, -2
-1,-1:-4, 4, -10, -6, -14, -4, 2
12,-5:-4, 4, -8, -14, -18, -14, 2
12,-5:-4, 4, -8, -14, -18, 2, -14
-9,-4:-4, 4, -8, -14, -12, -6, 8
-9,-4:-4, 4, -8, -14, -12, 8, -6
-9,-4:-4, 4, -8, -14, -12, 8, -4
-9,-4:-4, 4, -8, -14, -12, 8, -2
4,4:-4, 4, -8, -14, 0, -12, -6
23,-5:-4, 4, -8, -14, 0, -6, -36
27,-10:-4, 4, -8, -14, 0, -6, -24
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
8,9:6, 6, -2, 12, 8, 0, -2
6,-4:6, 6, 2, 4, -4, -8, 8
6,-4:6, 6, 2, 4, -4, -8, 12
6,-4:6, 6, 2, 4, -4, 8, -8
17,4:6, 6, 2, 10, -2, 0, 8
17,4:6, 6, 2, 10, -2, 0, 12
17,4:6, 6, 2, 10, -2, 4, 6
17,4:6, 6, 2, 10, -2, 6, 4
17,4:6, 6, 2, 10, -2, 8, 0
17,4:6, 6, 2, 10, -2, 8, 2
0,5:6, 6, 6, -6, 0, 14, 16
7,3:6, 6, 8, -4, -8, 10, 4
-4,4:6, 6, 8, 6, 10, 14, 10
-3,-8:6, 6, 8, 8, 6, 12, -4
-3,-8:6, 6, 8, 8, 6, 12, -2
-3,-8:6, 6, 8, 8, 6, 12, 0
19,-4:6, 6, -2, 16, 0, -6, -24, 4, -20
9,8:6, 6, 2, -6, 6, -8, 4, 10, 10
15,-9:6, 6, 2, -6, 10, 10, 8, -18, -8
12,3:6, 6, 2, -6, 10, 12, 0, -10, -6
-5,3:6, 6, 2, -6, 12, 4, -16, -16, 4
-5,3:6, 6, 2, -6, 12, 4, -16, 4, -16
-5,3:6, 6, 2, -6, 12, 4, -14, 4, -8
-5,3:6, 6, 2, -6, 12, 4, -12, 4, -18
-5,3:6, 6, 2, -6, 12, 4, -12, 4, -8
-1,1:6, 6, 2, -4, -2, 8, 10, -4, 4
9,7:6, 6, 2, -4, 0, -6, 10, 14, -8
2,9:6, 6, 2, -4, 6, 8, 12, 0, -2
2,18:6, 6, 2, -4, 8, -2, 6, 22, 18
10,12:6, 6, 2, -4, 8, -2, 8, 4, 20
10,12:6, 6, 2, -4, 8, -2, 8, 20, 4
2,18:6, 6, 2, -4, 8, -2, 22, 18, 6
2,18:6, 6, 2, -4, 8, 6, 22, 18, -2
2,18:6, 6, 2, -4, 8, 6, 22, 18, 0
4,5:6, 6, 2, -2, -2, -4, 16, -2, -12
-2,1:6, 6, 2, -2, -2, 2, -4, -2, 0
12,7:6, 6, 2, -2, -2, 10, 0, 18, 12
12,7:6, 6, 2, -2, -2, 10, 0, 18, 14
12,7:6, 6, 2, -2, -2, 10, 0, 18, 16
-1,7:6, 6, 2, -2, -2, 12, 14, -2, 14
3,5:6, 6, 2, 2, -8, -6, 18, -4, 4
12,9:6, 6, 2, 2, -8, 8, 8, -8, 8
12,9:6, 6, 2, 2, -8, 8, 8, -8, 12
12,9:6, 6, 2, 2, -8, 8, 8, 8, -8
7,13:6, 6, 2, 2, 8, -8, -2, -8, 8
7,13:6, 6, 2, 2, 8, -8, -2, 8, -8
6,-4:6, 6, 2, 4, -4, -8, 6, 6, 8
6,-4:6, 6, 2, 4, -4, -8, 6, 6, 10
6,-4:6, 6, 2, 4, -4, -8, 6, 6, 12
17,4:6, 6, 2, 10, -2, 0, 6, 6, 8
17,4:6, 6, 2, 10, -2, 0, 6, 6, 10
17,4:6, 6, 2, 10, -2, 0, 6, 6, 12
1,7:6, 6, 2, 10, 4, 10, -2, 0, 10
5,6:6, 6, 2, 10, 6, -8, 2, -4, 12
5,6:6, 6, 2, 10, 6, -8, 2, 12, -4
4,13:6, 6, 2, 10, 6, 12, 8, 10, 20
-2,2:6, 6, 2, 12, 8, 8, 16, 12, 18
-2,2:6, 6, 2, 12, 8, 8, 16, 14, 10
-2,2:6, 6, 2, 12, 8, 8, 16, 14, 12
0,5:6, 6, 6, -8, -6, 0, 14, 16, -6
0,5:6, 6, 6, -8, -6, 0, 14, 16, -2
13,2:6, 6, 6, -6, -4, -8, -12, -8, 0
1,13:6, 6, 6, -6, 0, 14, 6, 18, 14
0,5:6, 6, 6, -6, 0, 14, 18, 10, 10
0,5:6, 6, 6, -6, 0, 14, 18, 10, 12
0,5:6, 6, 6, -6, 0, 14, 18, 10, 14
1,13:6, 6, 6, -6, 0, 14, 18, 14, 6
0,5:6, 6, 6, -6, 0, 14, 18, 14, 16
0,5:6, 6, 6, -6, 0, 14, 18, 16, 12
0,5:6, 6, 6, -6, 0, 14, 18, 16, 16
0,5:6, 6, 6, -6, 0, 14, 20, 22, 24
0,5:6, 6, 6, -6, 0, 14, 20, 22, 26
0,5:6, 6, 6, -6, 0, 14, 20, 22, 28
11,9:6, 6, 6, -6, 2, -12, 10, -12, 16
-4,4:6, 6, 6, -4, 6, 10, 14, 10, -8
-4,4:6, 6, 6, -4, 6, 10, 14, 10, 2
-4,4:6, 6, 6, -2, 6, 10, 14, 10, -4
-4,4:6, 6, 6, -2, 6, 10, 14, 10, -2
-4,4:6, 6, 6, -2, 6, 10, 14, 10, 0
4,12:6, 6, 6, 4, 8, -2, -6, 16, 6
17,6:6, 6, 6, 4, 10, 14, 2, 8, -8
-13,8:6, 6, 6, 6, 10, 20, 16, 10, 18
-1,14:6, 6, 6, 10, 14, -12, 14, 18, -10
-1,14:6, 6, 6, 10, 14, -12, 14, 18, -8
-1,14:6, 6, 6, 10, 14, -12, 14, 18, -6
-1,14:6, 6, 6, 10, 14, -8, 4, 14, 18
7,-1:6, 6, 6, 10, 14, 18, -2, -6, 6
7,-1:6, 6, 6, 10, 14, 18, -2, -6, 12
7,-1:6, 6, 6, 10, 14, 18, -2, 6, -6
-1,-2:6, 6, 8, -4, -4, -10, -12, 2, -12
15,4:6, 6, 8, 8, 0, 12, -2, -20, -20
-8,13:6, 6, 8, 8, 0, 12, 14, -2, 4
-8,13:6, 6, 8, 8, 0, 12, 14, 0, -4
-8,13:6, 6, 8, 8, 0, 12, 14, 0, -2
-3,-8:6, 6, 8, 8, 6, 12, -8, 2, -4
-3,-8:6, 6, 8, 8, 6, 12, -8, 2, -2
-3,-8:6, 6, 8, 8, 6, 12, -8, 2, 0
-3,-8:6, 6, 8, 8, 6, 12, 2, 4, -4
-5,11:6, 6, 8, 8, 14, 4, -6, 22, 18
-5,11:6, 6, 8, 8, 14, 4, 22, 18, -6
0,11:6, 6, 8, 10, 4, 12, 10, 14, 22
0,11:6, 6, 8, 10, 4, 12, 10, 22, 14
13,-5:6, 6, 14, 6, -4, -6, -16, 0, 10
13,-5:6, 6, 14, 6, -4, -6, -16, 10, 0
13,-5:6, 6, 14, 6, -4, 0, -16, 0, 2
13,-5:6, 6, 14, 6, -4, 0, -16, 0, 6
13,-5:6, 6, 14, 6, -4, 0, -16, 10, -6
13,-5:6, 6, 14, 6, -4, 0, -16, 10, -2
13,-5:6, 6, 14, 6, -4, 0, -16, 14, 2
2,-13:6, 6, 14, 6, -4, 0, -14, 4, -12
13,-5:6, 6, 14, 6, -4, 14, 16, -16, 2
11,-9:6, 6, 14, 8, 16, -6, -6, -6, -18
10,-2:6, 6, 14, 8, 16, -6, -6, 0, -10
-14,0:6, 6, 14, 10, -4, 2, 30, 20, 16
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 22
-6,2:6, 6, 14, 10, -4, 16, -2, 10, 24
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 16
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 18
-6,2:6, 6, 14, 10, -4, 16, -2, 16, 20
-6,2:6, 6, 14, 10, -4, 16, -2, 20, 10
-6,2:6, 6, 14, 10, -4, 16, -2, 20, 16
-10,2:6, 6, 14, 10, -4, 16, -2, 20, 22
4,14:6, 6, 14, 10, 4, 16, 10, 12, 20
4,14:6, 6, 14, 10, 4, 16, 10, 12, 22
-9,3:6, 6, 14, 10, 4, 16, 10, 18, 14
