-3,-3:-4, -6, -4, -10, 0
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 18
-3,-2:-4, -6, -6, 2, 8, 8
5,-6:-4, -6, 6, -2, 22, 16
5,-6:-4, -6, 6, -2, 22, 18
5,-6:-4, -6, 6, -2, 22, 20
2,-3:-4, 0, -12, 8, 8, 16
-3,0:-4, 0, -8, 6, 10, 0
0,-8:-4, 0, 4, 6, -18, -8
2,-3:-4, 0, 8, 8, 16, -12
2,-3:-4, 0, 8, 8, 16, -10
2,-3:-4, 0, 8, 8, 16, -8
5,-1:-4, 4, -8, -16, 2, -6
-4,6:6, 6, 8, -4, 4, -16
-4,6:6, 6, 8, -4, 4, -14
-4,6:6, 6, 8, -4, 4, -12
-1,-2:6, 6, 8, 6, 12, 2
10,5:-4, -12, -14, -4, -4, -6, 6
5,-6:-4, -12, 4, 6, 4, -2, 0
5,-6:-4, -12, 4, 6, 4, -2, 2
5,-14:-4, -6, -14, 6, -2, -16, -4
5,-14:-4, -6, -14, 6, -2, -16, 0
5,-14:-4, -6, -14, 6, -2, -4, -16
5,-14:-4, -6, -14, 6, -2, -4, -6
4,2:-4, -6, -8, -10, -20, -2, -8
4,2:-4, -6, -8, -10, -20, -2, -6
4,2:-4, -6, -8, -10, -20, -2, -4
4,2:-4, -6, -8, -10, -2, -8, -20
4,2:-4, -6, -8, -10, -2, -8, -10
-2,-2:-4, -6, -6, 0, -6, -6, 0
0,-3:-4, -6, 6, -8, -20, -6, 0
0,-3:-4, -6, 6, -8, -8, 0, -18
0,-3:-4, -6, 6, -8, -8, 0, -12
5,-6:-4, -6, 6, -2, 12, 10, 18
5,-6:-4, -6, 6, -2, 22, 12, 14
5,-6:-4, -6, 6, -2, 22, 12, 16
5,-6:-4, -6, 6, -2, 22, 12, 18
6,13:-4, 0, -16, 0, 10, 8, 0
2,-3:-4, 0, -12, 8, 8, 12, 14
2,-3:-4, 0, -12, 8, 8, 12, 16
2,-3:-4, 0, -12, 8, 8, 12, 18
2,-3:-4, 0, -12, 8, 8, 14, 18
4,12:-4, 0, 6, 2, -2, -10, -2
4,12:-4, 0, 6, 2, -2, -2, -10
4,12:-4, 0, 6, 2, -2, -2, -6
16,13:-4, 0, 8, -6, -12, -14, 6
2,-3:-4, 0, 8, 8, 16, -16, -14
2,-3:-4, 0, 8, 8, 16, -16, -12
2,-3:-4, 0, 8, 8, 16, -16, -10
2,14:-4, 2, 6, 0, 4, -10, 2
2,14:-4, 2, 6, 0, 4, -2, -2
2,14:-4, 2, 6, 0, 4, 0, -2
2,14:-4, 2, 6, 0, 4, 6, -4
4,-2:-4, 2, 6, 0, 14, -4, -6
-14,-4:-4, 2, 6, 10, 0, 14, 10
36,-8:-4, 4, -10, 2, -16, -26, -8
36,-8:-4, 4, -10, 2, -16, -26, -6
36,-8:-4, 4, -10, 2, -16, -26, -4
5,-6:-4, 4, -8, 6, -2, 14, -10
5,-6:-4, 4, -8, 6, -2, 14, -8
19,-12:-4, 4, -4, -10, -18, -28, -20
9,0:-4, 4, -2, -14, 6, 2, 6
0,0:6, -4, -4, -6, -4, -10, 0
8,-3:6, -4, -4, -6, 6, -2, 14
8,-3:6, -4, -4, -6, 6, -2, 16
8,-3:6, -4, -4, -6, 6, -2, 18
1,6:6, 6, -2, 10, 0, 18, 8
-1,3:6, 6, 2, -6, -6, -14, 10
-1,3:6, 6, 2, -6, -6, -14, 12
-1,3:6, 6, 2, -6, -6, -14, 14
-1,3:6, 6, 2, -6, -6, 10, -14
2,-2:6, 6, 2, -4, -8, 10, 2
-6,1:6, 6, 2, -2, -4, 20, 10
-4,6:6, 6, 8, -4, 4, -20, -18
-4,6:6, 6, 8, -4, 4, -20, -16
-4,6:6, 6, 8, -4, 4, -20, -14
0,-2:6, 6, 8, 8, 0, -6, -6
-4,11:-4, -12, -14, -4, 6, 18, 4, 6, -8
-8,-8:-4, -12, -14, 0, -12, -8, -2, -4, 6
2,6:-4, -12, -14, 0, -4, -8, -6, 4, -4
19,2:-4, -12, -14, 0, -2, -6, -4, -14, -6
19,2:-4, -12, -14, 0, -2, -6, -4, -14, -4
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 2
9,-14:-4, -12, -8, -18, -14, -18, -6, -14, 4
15,-6:-4, -12, -8, -14, 0, -14, -24, -8, -18
21,5:-4, -12, -8, -14, 0, -14, -4, -26, -16
-8,6:-4, -12, -8, -4, 2, 6, 8, 8, -6
5,-7:-4, -12, -8, -2, 8, -12, -22, -10, -12
-3,8:-4, -12, -6, -16, -6, -12, -16, -2, 4
7,-6:-4, -12, -6, -16, -6, -10, 8, -10, 8
-3,-2:-4, -12, -6, -4, 2, 2, 8, 8, -10
-3,-2:-4, -12, -6, -4, 2, 2, 8, 8, 0
8,-9:-4, -12, -6, -2, -10, -8, -4, -14, 0
8,-9:-4, -12, -6, -2, -10, -8, -4, 0, -14
4,0:-4, -12, -6, -2, -4, -8, -14, -2, -4
-3,-2:-4, -12, -6, 0, -8, 2, 8, 8, -14
-3,-2:-4, -12, -6, 0, -8, 2, 8, 8, -12
-3,-2:-4, -12, -6, 0, -8, 2, 8, 8, -10
-1,10:-4, -12, -6, 0, 6, -8, -4, -8, 4
0,-2:-4, -12, -4, -8, -6, -4, -16, -8, -28
0,-2:-4, -12, -4, -8, -6, -4, -16, -8, -26
0,-2:-4, -12, -4, -8, -6, -4, -16, -8, -24
3,-10:-4, -12, -4, -8, -6, -4, -6, 0, -10
11,-10:-4, -12, -4, 2, 6, 4, 2, -8, -18
-4,11:-4, -12, -4, 6, -10, -2, 18, 4, 6
-5,9:-4, -12, -4, 6, -8, 16, 12, 4, 14
-4,11:-4, -12, -4, 6, -8, 18, 4, -6, 0
-4,11:-4, -12, -4, 6, -8, 18, 4, -6, 10
28,7:-4, -12, -4, 6, 2, 6, 16, -2, -16
17,12:-4, -12, -4, 6, 16, 12, -12, 6, 6
-5,9:-4, -12, -4, 6, 16, 12, 4, 14, -8
-4,11:-4, -12, -4, 6, 18, 4, 6, 2, 0
0,-3:-4, -12, 0, -12, -8, 6, -10, 0, -12
0,-3:-4, -12, 0, -12, -8, 6, -10, 0, -10
16,-1:-4, -12, 0, -10, -16, -4, -4, -2, 2
8,8:-4, -12, 0, -10, -4, 0, -12, -4, -22
11,5:-4, -12, 0, -10, -2, 0, -16, -6, 2
11,5:-4, -12, 0, -10, -2, 0, -16, 2, -6
16,-7:-4, -12, 0, -8, -16, -18, -6, -14, 0
16,-7:-4, -12, 0, -8, -16, -18, -6, -14, 4
10,13:-4, -12, 0, -4, -12, -2, -6, -12, -2
9,12:-4, -12, 0, -4, -10, 2, -4, 16, 6
2,6:-4, -12, 0, -4, -8, -6, 4, -4, -4
2,6:-4, -12, 0, -4, -8, -6, 4, -4, -2
16,10:-4, -12, 0, -4, -6, -12, -4, 10, 2
11,0:-4, -12, 0, -4, -2, -6, 2, -8, 2
12,-8:-4, -12, 0, -2, -6, -30, -12, -14, -20
8,11:-4, -12, 0, -2, 4, 2, 8, 16, 6
2,0:-4, -12, 4, -6, -8, -6, -12, 2, -2
2,2:-4, -12, 4, -6, -8, 4, 8, -10, 0
7,-3:-4, -12, 4, -6, 2, -10, 4, 0, 0
14,3:-4, -12, 4, 4, -8, -12, -12, 2, -8
-7,5:-4, -6, -14, -2, 8, 10, -2, 6, -14
-7,5:-4, -6, -14, -2, 8, 10, -2, 6, -12
-7,5:-4, -6, -14, -2, 8, 10, -2, 6, -10
-4,-3:-4, -6, -14, -2, 8, 10, 8, 14, 4
-4,6:-4, -6, -14, 2, 4, 6, 8, 0, 10
3,-4:-4, -6, -14, 2, 6, 6, 12, -2, -4
6,11:-4, -6, -14, 2, 6, 8, 14, 6, -8
-5,11:-4, -6, -14, 2, 12, 6, 18, 6, 4
-7,-11:-4, -6, -14, 6, -4, 4, 10, 6, 12
-7,-11:-4, -6, -14, 6, -4, 4, 10, 6, 22
-7,-11:-4, -6, -14, 6, -4, 4, 16, 6, 18
-7,-11:-4, -6, -14, 6, -4, 4, 16, 6, 22
5,-14:-4, -6, -14, 6, -2, -10, -18, -2, -6
5,-14:-4, -6, -14, 6, -2, -10, -18, -2, -4
5,-14:-4, -6, -14, 6, -2, -10, -18, -2, -2
5,-14:-4, -6, -14, 6, -2, -10, -18, 4, -6
5,-14:-4, -6, -14, 6, -2, -10, -18, 4, -4
5,-14:-4, -6, -14, 6, -2, -10, -14, -22, 4
5,-14:-4, -6, -14, 6, -2, -10, -14, 0, -6
5,-14:-4, -6, -14, 6, -2, -10, -14, 4, -22
5,-14:-4, -6, -14, 6, -2, -10, -14, 4, -12
5,-14:-4, -6, -14, 6, -2, -10, -4, 4, -22
5,-9:-4, -6, -8, -20, -20, -20, -18, -24, -14
13,-12:-4, -6, -8, -20, -20, -20, -8, -16, 0
13,-12:-4, -6, -8, -20, -20, -20, -8, -16, 2
13,-12:-4, -6, -8, -20, -20, -20, -8, -16, 4
-6,6:-4, -6, -8, -18, -20, -10, -2, -4, 2
-6,6:-4, -6, -8, -18, -20, -10, -2, -4, 12
-6,6:-4, -6, -8, -18, -20, -10, -2, 2, -4
-6,6:-4, -6, -8, -18, -20, -10, -2, 2, 0
17,-5:-4, -6, -8, -18, -2, -14, 4, -24, -6
4,-18:-4, -6, -8, -16, -28, -28, -8, -24, -22
2,-15:-4, -6, -8, -16, -26, -12, -24, -20, -2
1,-13:-4, -6, -8, -16, -16, -28, -6, -20, -40
1,-13:-4, -6, -8, -16, -16, -28, -6, -20, -38
1,-13:-4, -6, -8, -16, -16, -28, -6, -20, -36
4,-21:-4, -6, -8, -16, -16, -18, -12, -22, -6
4,-21:-4, -6, -8, -16, -16, -18, -12, -22, 4
4,-21:-4, -6, -8, -16, -16, -18, -12, -6, -22
11,-4:-4, -6, -8, -10, -12, -24, -28, -2, -12
6,2:-4, -6, -8, -10, -12, -8, -6, -18, -10
4,2:-4, -6, -8, -10, -2, -14, -18, -8, -10
4,2:-4, -6, -8, -10, -2, -8, -8, -36, -20
4,2:-4, -6, -8, -10, -2, -8, -8, -36, -12
4,2:-4, -6, -8, -10, -2, -8, -8, -20, -36
4,2:-4, -6, -8, -10, -2, -8, -8, -20, -28
16,4:-4, -6, -8, -6, -10, -6, -6, -4, -6
5,2:-4, -6, -8, -6, -10, -6, -4, 0, -10
13,1:-4, -6, -8, -4, -14, -8, -4, -20, -4
13,1:-4, -6, -8, -4, -14, -8, -4, -4, -20
13,1:-4, -6, -8, -4, -14, -8, -4, -4, -18
5,-8:-4, -6, -6, -16, -6, -12, 0, 0, 2
0,-2:-4, -6, -6, -16, -6, 2, 4, -12, -2
-10,0:-4, -6, -6, -16, 0, -6, 0, 8, 10
5,3:-4, -6, -6, -16, 0, -2, -8, 0, 14
0,-7:-4, -6, -6, -16, 0, 2, -2, 6, -4
4,0:-4, -6, -6, -14, -14, 2, 4, 4, 4
5,0:-4, -6, -6, -14, 0, -2, -6, -4, 4
3,-12:-4, -6, -6, -14, 0, -2, -4, -6, -12
-1,6:-4, -6, -6, -14, 0, 0, 8, -6, 2
8,-9:-4, -6, -6, -14, 2, 2, -8, -26, -12
8,-9:-4, -6, -6, -14, 2, 2, -8, -26, -10
7,-16:-4, -6, -6, -14, 2, 2, -8, -20, -12
7,-16:-4, -6, -6, -14, 2, 2, -8, -20, -10
8,-9:-4, -6, -6, -14, 2, 2, -8, -12, -26
7,-16:-4, -6, -6, -14, 2, 2, -8, -12, -20
7,-16:-4, -6, -6, -14, 2, 2, -8, -12, -12
-1,2:-4, -6, -6, -14, 2, 6, 2, 0, 0
5,-8:-4, -6, -6, -14, 2, 6, 2, 2, 8
8,-13:-4, -6, -6, -4, 2, -10, -16, -4, -18
-2,8:-4, -6, -6, -4, 2, 0, 10, 0, -6
-2,8:-4, -6, -6, -4, 2, 0, 10, 0, -4
-2,8:-4, -6, -6, -4, 2, 0, 10, 0, -2
-7,9:-4, -6, -6, -4, 10, -4, -8, 6, 16
-7,9:-4, -6, -6, -4, 10, -4, 6, 16, -8
11,-2:-4, -6, -6, 0, -10, -8, -10, 4, 6
11,-2:-4, -6, -6, 0, -10, -8, -10, 4, 8
3,-5:-4, -6, -6, 0, -8, -18, -4, -8, 2
3,-5:-4, -6, -6, 0, -8, -18, -4, -8, 6
1,-1:-4, -6, -6, 0, -8, -12, -8, -14, 4
1,-1:-4, -6, -6, 0, -8, -8, -14, 4, -12
1,-1:-4, -6, -6, 0, -8, -8, -14, 4, -10
1,-1:-4, -6, -6, 0, -8, -8, -6, 4, -6
-9,2:-4, -6, -6, 0, -6, 4, -8, 0, 2
-9,2:-4, -6, -6, 0, -6, 4, -8, 0, 4
-9,-1:-4, -6, -6, 0, -4, -14, -2, 8, -10
-9,-1:-4, -6, -6, 0, -4, -14, -2, 8, -8
-9,-1:-4, -6, -6, 0, -4, -14, -2, 8, -6
6,3:-4, -6, -6, 0, -4, -6, -16, -2, -10
-9,-1:-4, -6, -6, 0, -4, -2, -10, 8, -10
-5,-1:-4, -6, -6, 0, -4, 2, 10, 0, 0
5,3:-4, -6, -6, 0, -2, -8, 0, 14, -16
5,3:-4, -6, -6, 0, -2, -8, 0, 14, -12
-13,-5:-4, -6, -6, 0, 0, -6, -6, -4, 8
3,-5:-4, -6, -6, 0, 2, -8, -18, -8, 4
3,-5:-4, -6, -6, 0, 2, -8, -18, -8, 6
-9,-1:-4, -6, -6, 0, 2, -8, -2, 8, -12
-9,-1:-4, -6, -6, 0, 2, -8, -2, 8, -10
4,0:-4, -6, -6, 0, 2, 8, 8, -8, -12
4,0:-4, -6, -6, 0, 2, 8, 8, -8, -10
-6,-4:-4, -6, -6, 2, -10, -16, -4, 2, -24
-6,-4:-4, -6, -6, 2, -10, -16, -4, 2, -22
-6,-4:-4, -6, -6, 2, -10, -16, -4, 2, -20
-8,-2:-4, -6, -6, 2, 2, -4, -14, -4, 6
-8,-2:-4, -6, -6, 2, 2, -4, -4, 6, -14
-8,-2:-4, -6, -6, 2, 2, -4, -4, 6, -12
-8,-2:-4, -6, -6, 2, 2, -4, -4, 6, -10
-2,5:-4, -6, -6, 2, 2, -4, 0, 8, 0
7,0:-4, -6, -6, 2, 4, -6, 6, 4, -2
12,-2:-4, -6, -6, 2, 4, -6, 8, 0, -4
-1,-17:-4, -6, -6, 4, -6, -16, -8, 6, -6
-4,-2:-4, -6, -4, -10, 0, -4, -2, -8, 2
-1,-5:-4, -6, -4, -8, -14, -12, -16, -14, -4
-2,-6:-4, -6, -4, -6, -8, -10, -8, -14, -4
6,-9:-4, -6, -4, -6, -8, -10, 2, -6, 10
6,-9:-4, -6, -4, -6, -8, -10, 2, -6, 12
6,-9:-4, -6, -4, -6, -8, -10, 2, -6, 14
-1,-6:-4, -6, 0, -8, -12, -12, -4, 2, 2
7,-10:-4, -6, 0, -8, -12, 0, -8, 16, 10
7,-10:-4, -6, 0, -8, -12, 0, -8, 16, 12
7,-10:-4, -6, 0, -8, -12, 0, -8, 16, 14
4,-7:-4, -6, 0, -8, -6, -18, 2, 2, 10
-1,-4:-4, -6, 0, -8, -6, -14, 0, 4, -6
2,-12:-4, -6, 0, -8, -6, -2, 0, -24, -14
4,-7:-4, -6, 0, -8, -6, 2, 2, 10, -18
4,-7:-4, -6, 0, -8, -6, 2, 2, 10, -16
4,-7:-4, -6, 0, -8, -6, 2, 2, 10, -14
7,-5:-4, -6, 0, -8, -2, -14, -22, -4, -12
27,-16:-4, -6, 0, -2, -16, -32, -30, -40, -22
27,-16:-4, -6, 0, -2, -16, -32, -30, -40, -20
7,-20:-4, -6, 0, -2, -16, -32, -14, -24, -38
7,-20:-4, -6, 0, -2, -16, -32, -14, -24, -36
0,-3:-4, -6, 6, -8, -20, -20, -10, 0, -14
0,-3:-4, -6, 6, -8, -20, -20, -10, 0, -12
0,-3:-4, -6, 6, -8, -20, -12, -8, 0, -12
0,-3:-4, -6, 6, -8, -20, -12, -8, 0, -2
4,4:-4, -6, 6, -8, -20, -12, -4, 2, 0
0,-3:-4, -6, 6, -8, -20, -10, -10, 0, -8
0,-3:-4, -6, 6, -8, -20, -10, -10, 0, -6
0,-3:-4, -6, 6, -8, -20, -10, -10, 0, -4
0,-3:-4, -6, 6, -8, -20, -10, -6, 0, -16
0,-3:-4, -6, 6, -8, -20, -10, -6, 0, -6
0,-3:-4, -6, 6, -8, -20, -8, -12, 0, -18
0,-3:-4, -6, 6, -8, -20, -8, -12, 0, -16
0,-3:-4, -6, 6, -8, -20, -8, -12, 0, -14
0,-3:-4, -6, 6, -8, -20, 0, -12, -8, -4
4,8:-4, -6, 6, -8, -18, -20, -2, -6, 4
4,8:-4, -6, 6, -8, -18, -20, -2, 0, -6
4,8:-4, -6, 6, -8, -18, -20, -2, 0, -4
4,8:-4, -6, 6, -8, -18, -20, -2, 2, -4
4,8:-4, -6, 6, -8, -18, -20, -2, 2, -2
4,8:-4, -6, 6, -8, -18, -20, -2, 2, 0
0,-3:-4, -6, 6, -8, -18, -14, -24, 0, -10
0,-3:-4, -6, 6, -8, -18, -14, -10, 0, -24
0,-3:-4, -6, 6, -8, -18, -14, -10, 0, -14
0,-3:-4, -6, 6, -8, -12, -24, -8, 0, -20
0,-3:-4, -6, 6, -8, -12, -24, -8, 0, -14
7,-1:-4, -6, 6, -8, -12, -12, -18, -8, 4
0,-3:-4, -6, 6, -8, -12, -12, -18, 0, -12
7,-1:-4, -6, 6, -8, -12, -12, -18, 4, -8
0,-3:-4, -6, 6, -8, -12, -12, -16, 0, -18
0,-3:-4, -6, 6, -8, -12, -12, -14, 0, -14
0,-3:-4, -6, 6, -8, -12, -12, -14, 0, -12
0,-3:-4, -6, 6, -8, -12, -12, -14, 0, -10
0,-3:-4, -6, 6, -8, -12, -12, -8, 0, -18
0,-3:-4, -6, 6, -8, -12, -12, -8, 0, -12
0,-3:-4, -6, 6, -8, -12, -12, -8, 0, -10
1,-1:-4, -6, 6, -8, -12, -4, -24, 6, -4
1,-1:-4, -6, 6, -8, -12, -4, 6, -4, -24
0,-3:-4, -6, 6, -8, -10, -20, -4, 0, -10
0,-3:-4, -6, 6, -8, -10, -20, -4, 0, -8
0,-3:-4, -6, 6, -8, -10, -20, -4, 0, -6
0,-3:-4, -6, 6, -8, -8, -22, -16, 0, -24
0,-3:-4, -6, 6, -8, -8, -16, -24, 0, -22
0,-3:-4, -6, 6, -8, -8, -16, -24, 0, -20
0,-3:-4, -6, 6, -8, -8, -16, -24, 0, -18
8,2:-4, -6, 6, -8, -2, -10, -20, -2, -2
4,8:-4, -6, 6, -8, -2, -10, -20, 0, -2
4,8:-4, -6, 6, -8, -2, -10, -20, 0, 2
8,2:-4, -6, 6, -8, -2, -10, -2, -2, -20
4,8:-4, -6, 6, -8, -2, 2, -14, -10, -14
0,-3:-4, -6, 6, -8, 0, -12, -20, 0, -2
6,-7:-4, -6, 6, -2, -4, -6, 0, -10, 14
6,-7:-4, -6, 6, -2, -4, -6, 0, -10, 16
6,-7:-4, -6, 6, -2, -4, -6, 0, -10, 18
6,-7:-4, -6, 6, -2, -4, -6, 0, 14, -10
5,-6:-4, -6, 6, -2, 12, 4, 10, 12, 10
5,-6:-4, -6, 6, -2, 12, 4, 12, 8, 4
5,-6:-4, -6, 6, -2, 12, 4, 12, 8, 6
5,-6:-4, -6, 6, -2, 12, 4, 12, 8, 8
5,-6:-4, -6, 6, -2, 12, 10, 2, 14, 18
5,-6:-4, -6, 6, -2, 12, 10, 2, 14, 20
5,-6:-4, -6, 6, -2, 12, 10, 2, 14, 22
5,-6:-4, -6, 6, -2, 12, 10, 2, 18, 18
5,-6:-4, -6, 6, -2, 12, 10, 8, 14, 0
5,-6:-4, -6, 6, -2, 12, 10, 10, 0, 20
5,-6:-4, -6, 6, -2, 12, 10, 10, 2, 12
5,-6:-4, -6, 6, -2, 12, 10, 10, 20, 0
5,-6:-4, -6, 6, -2, 12, 10, 10, 20, 4
5,-6:-4, -6, 6, -2, 12, 10, 12, 6, 12
5,-6:-4, -6, 6, -2, 12, 10, 12, 8, 6
5,-6:-4, -6, 6, -2, 12, 10, 12, 10, 10
5,-6:-4, -6, 6, -2, 12, 10, 12, 10, 12
5,-6:-4, -6, 6, -2, 12, 10, 12, 10, 14
5,-6:-4, -6, 6, -2, 12, 10, 12, 16, 6
5,-6:-4, -6, 6, -2, 12, 10, 12, 16, 12
5,-6:-4, -6, 6, -2, 12, 10, 12, 16, 14
5,-6:-4, -6, 6, -2, 12, 10, 22, 22, 14
5,-6:-4, -6, 6, -2, 12, 10, 22, 22, 26
5,-6:-4, -6, 6, -2, 12, 16, 4, 24, 2
5,-6:-4, -6, 6, -2, 12, 16, 14, 6, 24
5,-6:-4, -6, 6, -2, 12, 16, 14, 24, 6
5,-6:-4, -6, 6, -2, 12, 16, 14, 24, 10
5,-6:-4, -6, 6, -2, 12, 16, 20, 22, 4
5,-6:-4, -6, 6, -2, 12, 16, 20, 22, 6
5,-6:-4, -6, 6, -2, 12, 20, 6, 10, 10
5,-6:-4, -6, 6, -2, 12, 20, 8, 18, 6
5,-6:-4, -6, 6, -2, 12, 20, 8, 18, 8
5,-6:-4, -6, 6, -2, 12, 20, 14, 4, 0
5,-6:-4, -6, 6, -2, 12, 20, 14, 4, 4
5,-6:-4, -6, 6, -2, 12, 20, 14, 4, 12
5,-6:-4, -6, 6, -2, 22, 12, 12, 10, 18
5,-6:-4, -6, 6, -2, 22, 12, 22, 12, 14
5,-6:-4, -6, 6, -2, 22, 12, 22, 12, 16
5,-6:-4, -6, 6, -2, 22, 12, 22, 12, 18
2,-1:-4, -6, 6, 0, -8, -16, 0, 4, 22
2,-1:-4, -6, 6, 0, -8, -16, 14, 4, 14
2,-1:-4, -6, 6, 0, -8, -16, 14, 4, 16
2,-1:-4, -6, 6, 0, -8, -16, 14, 4, 18
1,2:-4, -6, 6, 0, -8, -2, 8, 14, 6
16,-9:-4, -6, 6, 0, -8, 6, -2, 2, -16
11,0:-4, -6, 6, 0, 8, 10, 20, 6, -8
22,-5:-4, -6, 6, 0, 14, 0, -16, -14, -24
-1,-8:-4, -6, 6, 4, -8, -12, -2, -16, 2
-1,-8:-4, -6, 6, 4, -8, -12, -2, -16, 4
-1,-8:-4, -6, 6, 4, -8, -12, -2, 2, -16
-1,-8:-4, -6, 6, 4, -8, -12, -2, 2, -6
6,-13:-4, -6, 6, 4, -8, -2, -14, -12, -22
-6,10:-4, -6, 6, 10, -14, 12, 14, 2, 10
2,-2:-4, -6, 6, 10, -4, -12, -14, -4, 6
2,-2:-4, -6, 6, 10, -4, -12, -14, -4, 8
2,-2:-4, -6, 6, 10, -4, -12, -14, -4, 10
2,-2:-4, -6, 6, 10, -4, -12, -14, 6, -4
17,-5:-4, -6, 6, 10, -4, 6, -8, -22, -32
17,-5:-4, -6, 6, 10, -4, 6, -8, -22, -30
17,-5:-4, -6, 6, 10, -4, 6, -8, -22, -28
-6,10:-4, -6, 6, 10, 12, 14, 2, 10, -14
1,12:-4, -4, -14, -4, 12, 0, -4, 8, 18
1,12:-4, -4, -14, -4, 12, 0, 8, 18, -4
1,12:-4, -4, -14, -4, 12, 0, 8, 18, 0
4,18:-4, -4, -14, -2, 4, 12, 16, 0, 22
4,18:-4, -4, -14, -2, 4, 12, 16, 22, 0
4,18:-4, -4, -14, -2, 4, 12, 16, 22, 10
10,5:-4, -4, -14, 8, 6, 6, 6, 8, 0
17,9:-4, -4, -8, -18, -20, -4, 10, 4, -10
17,9:-4, -4, -8, -18, -20, -4, 10, 4, -8
7,-2:-4, -4, -8, -18, -20, -4, 12, -4, -4
7,-2:-4, -4, -8, -18, -20, -4, 12, -4, -2
7,-2:-4, -4, -8, -18, -20, -4, 12, -4, 0
7,-2:-4, -4, -8, -18, -20, -4, 12, 10, -4
18,5:-4, -4, -8, -12, -16, -14, -10, -6, 8
6,6:-4, -4, -8, -12, -14, -10, 0, 14, 8
6,6:-4, -4, -8, -12, -14, -10, 0, 14, 10
6,6:-4, -4, -8, -12, -14, -10, 0, 14, 12
6,6:-4, -4, -8, -12, -10, 0, -12, 8, -10
6,6:-4, -4, -8, -12, -10, 0, -12, 8, -8
6,16:-4, -4, -8, -12, -10, 0, -10, -6, -10
6,6:-4, -4, -8, -12, -10, 0, -10, 8, -16
16,-15:-4, -4, -8, -10, -20, -16, -18, -10, -28
-1,17:-4, -4, -8, -10, -20, -6, 8, 8, 18
4,2:-4, -4, -8, -10, -20, 2, 12, -2, 6
4,2:-4, -4, -8, -10, -20, 6, -2, -8, 0
4,2:-4, -4, -8, -10, -20, 6, -2, -8, 10
4,2:-4, -4, -8, -10, -20, 6, -2, 12, -6
4,2:-4, -4, -8, -10, -20, 6, -2, 12, -4
4,2:-4, -4, -8, -10, -20, 6, -2, 12, -2
15,6:-4, -4, -8, -4, 8, 12, 2, -22, -2
15,6:-4, -4, -8, -4, 8, 12, 2, -22, 0
15,6:-4, -4, -8, -4, 8, 12, 2, -22, 2
15,6:-4, -4, -8, -4, 8, 12, 2, -2, -22
-7,5:-4, -4, -8, -2, -12, -8, 14, 20, 14
-7,5:-4, -4, -8, -2, -12, -8, 14, 20, 16
-7,5:-4, -4, -8, -2, -12, -8, 14, 20, 18
10,-4:-4, -4, -8, 2, -12, -16, -6, -10, 2
10,-4:-4, -4, -8, 2, -12, -16, -6, -10, 6
14,15:-4, -4, -8, 2, -12, -14, -12, 12, 4
7,0:-4, -4, -6, -2, -8, -28, -8, -18, -26
7,0:-4, -4, -6, -2, -8, -28, -8, -18, -24
7,0:-4, -4, -6, -2, -8, -26, -8, -18, -32
7,-1:-4, -4, -6, -2, -8, -18, -6, -8, -30
4,-1:-4, -4, -6, -2, 4, 0, 12, -12, 0
4,-1:-4, -4, -6, -2, 4, 0, 12, 0, -12
4,-1:-4, -4, -6, -2, 4, 0, 12, 0, -2
12,10:-4, -4, -4, 8, 10, 14, 8, 10, -2
5,-12:-4, -4, -4, 10, 10, 4, 8, 6, -14
2,9:-4, -4, -4, 10, 14, 4, -2, -6, 2
7,12:-4, -4, -4, 12, -2, -12, 2, 18, 8
1,12:-4, -4, -4, 12, 0, -4, 8, 18, -4
1,12:-4, -4, -4, 12, 0, -4, 8, 18, -2
7,-2:-4, -4, -4, 12, 10, -8, -18, -4, -20
1,15:-4, -4, -2, 4, -10, 2, -4, 14, 2
1,15:-4, -4, -2, 4, -10, 2, -4, 14, 4
1,15:-4, -4, -2, 4, -10, 2, -4, 14, 6
9,-7:-4, -4, -2, 4, 0, -4, 6, 4, -8
4,-8:-4, -4, -2, 4, 0, -2, 4, 2, 2
7,3:-4, -4, -2, 4, 0, -2, 12, -8, -12
7,3:-4, -4, -2, 4, 0, -2, 12, -8, -10
0,-5:-4, -4, -2, 4, 0, 6, -2, 6, 2
-3,-3:-4, -4, -2, 8, 2, -4, -10, 0, 4
-3,-3:-4, -4, -2, 8, 2, -4, -10, 0, 6
6,12:-4, -4, -2, 8, 2, -4, -6, 0, -6
5,4:-4, -4, -2, 8, 2, 0, 12, 2, -14
6,5:-4, -4, -2, 8, 12, 8, 14, 10, 12
6,5:-4, -4, -2, 8, 12, 8, 14, 10, 14
6,5:-4, -4, -2, 8, 12, 8, 14, 10, 16
11,-3:-4, -4, 2, 12, 14, 2, -6, -2, 4
11,-3:-4, -4, 2, 12, 14, 2, -6, -2, 6
11,-3:-4, -4, 2, 12, 14, 2, -6, 4, -2
11,-3:-4, -4, 2, 12, 14, 2, -6, 4, 0
11,-3:-4, -4, 2, 12, 14, 2, -6, 4, 2
1,9:-4, -4, 6, 6, 2, 4, -2, 8, 2
-5,1:-4, -4, 8, 0, 8, 8, 0, 4, -10
-5,1:-4, -4, 8, 0, 8, 8, 0, 4, -8
