-2,3:-4, -6, 6, -8, -12, -14, 6
-2,3:-4, -6, 6, -8, -12, 6, -14
-2,3:-4, -6, 6, -8, -8, 6, -18
-2,3:-4, -6, 6, -8, -8, 6, -12
4,-8:-4, -6, 6, 10, -4, -6, 6
4,-8:-4, -6, 6, 10, -4, -6, 8
4,-8:-4, -6, 6, 10, -4, -6, 10
4,-8:-4, -6, 6, 10, -4, 6, -6
4,-8:-4, -6, 6, 10, -4, 6, -4
4,-8:-4, -6, 6, 10, -4, 6, -2
10,-4:-4, 2, 6, 0, 14, -12, -4
10,-4:-4, 2, 6, 0, 14, -4, -12
-6,5:6, 6, 8, -4, -8, 6, 4
-2,3:-4, -12, 4, 6, -8, -18, 6, -20
-2,3:-4, -12, 4, 6, -8, -18, 6, -10
-2,3:-4, -6, 6, -8, -18, -20, 6, -8
-2,3:-4, -6, 6, -8, -18, -20, 6, -6
-2,3:-4, -6, 6, -8, -18, -20, 6, -4
-2,3:-4, -6, 6, -8, -10, -20, 6, -12
-2,3:-4, -6, 6, -8, -10, -20, 6, -10
-2,3:-4, -6, 6, -8, -10, -20, 6, -8
-2,3:-4, -6, 6, -8, -8, -16, 6, -20
-2,3:-4, -6, 6, -8, -8, -16, 6, -18
-2,3:-4, -6, 6, -8, -8, -16, 6, -16
4,-8:-4, -6, 6, 10, -4, -6, 2, 4
4,-8:-4, -6, 6, 10, -4, -6, 2, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 8
-2,3:-4, 2, 6, -14, -18, -18, 6, 2
-2,3:-4, 2, 6, -14, -18, -6, 6, -18
-2,3:-4, 2, 6, -14, -18, -6, 6, -8
-2,3:-4, 2, 6, -14, -18, 2, 6, -18
-2,3:-4, 2, 6, -14, -18, 2, 6, -16
-2,3:-4, 2, 6, -14, -18, 2, 6, -14
-2,3:-4, 2, 6, -8, 6, 4, -36, -20
-2,3:-4, 4, -10, -12, 6, -14, 6, -6
-2,3:-4, 4, -10, -12, 6, -14, 6, -4
7,-5:6, -4, -4, -6, 6, 10, -4, -2
-2,11:6, 6, -4, -4, 2, -12, 6, 14
-2,11:6, 6, -4, -4, 2, -12, 14, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 4
-6,5:6, 6, 8, -4, -8, -8, 6, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 8
-6,5:6, 6, 8, -4, -8, 6, 6, -8
-6,5:6, 6, 8, -4, -8, 6, 6, -6
-6,5:6, 6, 8, -4, -8, 6, 6, -4
5,-1:6, 6, 8, -4, -4, 10, 10, 14
5,-1:6, 6, 8, -4, -4, 10, 10, 20
5,-1:6, 6, 8, -4, -4, 10, 14, 16
5,-1:6, 6, 8, -4, 10, 10, 14, -4
13,3:-4, 4, -10, 6, 0, -16, -10, -2, -10, -16, 2
13,3:-4, 4, -10, 6, 0, -16, -10, -2, -10, -16, 12
17,2:-4, 4, -10, 6, 4, 10, 10, -14, -24, 6, 12
17,2:-4, 4, -10, 6, 4, 10, 10, -14, -24, 12, 12
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 4, 4, -2
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 4, 4, 0
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 4, 4, 2
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 10, -2, 0
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 10, -2, 2
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 10, -2, 4
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -32, -6, -30
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -32, -6, -28
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -32, -6, -26
18,2:-4, 4, -10, 6, 6, 2, -14, -6, -10, -6, -14
17,2:-4, 4, -10, 6, 6, 2, 12, 2, -14, -24, -2
17,2:-4, 4, -10, 6, 6, 2, 12, 2, -14, -24, 0
17,2:-4, 4, -10, 6, 6, 2, 12, 2, -14, -24, 2
17,2:-4, 4, -10, 6, 6, 12, 6, 10, -14, -24, 14
8,0:-4, 4, -2, -12, -6, 2, -2, 10, 14, 0, 2
1,17:-4, 4, -2, -12, -2, 8, -12, 0, 14, 18, 28
5,17:-4, 4, -2, -12, -2, 8, -10, -12, 8, -10, 14
5,17:-4, 4, -2, -12, -2, 8, -10, -12, 8, 14, -10
0,-3:-4, 4, -2, -12, 0, -10, -6, -18, -22, -8, -10
13,0:-4, 4, -2, -8, -10, -12, -6, -8, -8, 6, 2
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -22, -10, -20
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -22, -10, -18
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -22, -10, -16
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -18, -18, -16
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -18, -18, -14
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -18, -18, -12
-2,3:-4, 4, -2, -8, -10, -2, -10, 6, -6, 6, -10
-2,3:-4, 4, -2, -8, -10, -2, -10, 6, -6, 6, -4
-2,3:-4, 4, -2, -8, -10, -2, -10, 6, -6, 6, 0
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, -4, 8, 2
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, -4, 8, 4
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, -4, 8, 6
4,-2:-4, 4, -2, -8, 0, 0, 10, -6, -4, 0, -10
4,-2:-4, 4, -2, -8, 0, 0, 10, -6, -4, 0, -6
-2,3:-4, 4, 4, -6, 4, 6, -8, -12, -14, 6, 10
-2,3:-4, 4, 4, -6, 4, 6, -8, -12, -14, 6, 20
5,8:-4, 4, 4, -6, 4, 6, -8, 0, 0, -8, -12
9,12:-4, 4, 4, 4, 12, 4, 4, -8, -12, -22, -30
9,12:-4, 4, 4, 4, 12, 4, 4, -8, -12, -22, -28
9,12:-4, 4, 4, 4, 12, 4, 4, -8, -12, -22, -26
14,2:-4, 4, 4, 6, -6, -2, 16, -12, -14, -10, 18
14,2:-4, 4, 4, 6, -6, -2, 16, -12, -14, -10, 28
14,2:-4, 4, 4, 6, -6, -2, 16, -12, -14, 18, -10
0,5:-4, 4, 4, 6, 6, 4, -14, 10, -2, -2, 6
-2,3:-4, 4, 4, 6, 6, 4, 6, -8, -12, -14, 4
-2,3:-4, 4, 4, 6, 6, 4, 6, -8, -12, -14, 14
7,-6:-4, 4, 6, 4, -8, -14, -8, -4, 2, -12, 0
7,-6:-4, 4, 6, 4, -8, -14, -8, -4, 2, -12, 2
21,-17:-4, 4, 6, 4, -8, 4, -30, -36, -36, -20, -26
21,-17:-4, 4, 6, 4, -8, 4, -30, -36, -20, -26, -36
6,-4:-4, 4, 6, 4, 6, 6, -8, -8, 10, 6, 10
9,3:-4, 4, 6, 4, 6, 6, -4, 0, -10, -4, 12
9,3:-4, 4, 6, 4, 6, 6, -4, 0, -10, -4, 14
9,3:-4, 4, 6, 4, 6, 6, -4, 0, -10, -4, 16
9,3:-4, 4, 6, 4, 6, 6, -4, 0, -10, 12, -4
0,-1:-4, 4, 6, 4, 6, 6, -2, -14, 16, 0, -14
0,-1:-4, 4, 6, 4, 6, 6, -2, -14, 16, 0, -10
0,-1:-4, 4, 6, 4, 6, 6, -2, -2, 16, 0, -16
0,-1:-4, 4, 6, 4, 6, 6, -2, -2, 16, 0, -6
0,-1:-4, 4, 6, 4, 6, 6, -2, 16, -6, 0, -16
0,-1:-4, 4, 6, 4, 6, 6, -2, 16, -6, 0, -14
0,-1:-4, 4, 6, 4, 6, 6, -2, 16, -6, 0, -12
-2,-4:-4, 4, 6, 4, 6, 6, 8, 0, 0, 4, 4
-2,-4:-4, 4, 6, 4, 6, 6, 8, 0, 0, 4, 6
-2,-4:-4, 4, 6, 4, 6, 6, 8, 0, 0, 4, 8
-4,-6:-4, 4, 6, 4, 6, 6, 8, 0, 0, 8, 0
-2,-4:-4, 4, 6, 4, 6, 6, 8, 0, 0, 10, 6
-2,-4:-4, 4, 6, 4, 6, 6, 8, 0, 0, 10, 10
-1,-17:-4, 4, 6, 6, -4, -14, -10, 2, 6, -8, -6
-5,14:6, -4, -4, -14, 10, 10, 16, 20, 0, 20, 4
-5,14:6, -4, -4, -14, 10, 10, 16, 20, 0, 20, 6
16,3:6, -4, -4, -12, -8, -14, 0, -14, -24, -8, -12
1,6:6, -4, -4, -12, 4, 6, -8, -14, -10, 6, -14
13,-17:6, -4, -4, -6, -8, -16, -28, -28, -28, -8, -24
13,-17:6, -4, -4, -6, -8, -16, -28, -28, -8, -24, -28
9,-9:6, -4, -4, -6, 0, -8, -12, 0, 4, -10, -8
1,6:6, -4, -4, -6, 6, -8, -18, -20, 0, 6, -6
1,6:6, -4, -4, -6, 6, -8, -18, -20, 0, 6, -4
1,6:6, -4, -4, -6, 6, -8, -18, -20, 0, 6, -2
1,6:6, -4, -4, -6, 6, -8, -18, -14, -24, 6, -10
1,6:6, -4, -4, -6, 6, -8, -18, -14, -10, 6, -24
1,6:6, -4, -4, -6, 6, -8, -18, -14, -10, 6, -14
1,6:6, -4, -4, -6, 6, -8, -12, -24, -20, 6, -8
1,6:6, -4, -4, -6, 6, -8, -12, -24, -20, 6, -6
1,6:6, -4, -4, -6, 6, -8, -12, -24, -8, 6, -20
1,6:6, -4, -4, -6, 6, -8, -12, -24, -8, 6, -14
1,6:6, -4, -4, -6, 6, -8, -10, -20, -4, 6, -10
1,6:6, -4, -4, -6, 6, -8, -10, -20, -4, 6, -8
1,6:6, -4, -4, -6, 6, -8, -10, -20, -4, 6, -6
1,6:6, -4, -4, -6, 6, -8, -8, -22, -16, 6, -24
1,6:6, -4, -4, -6, 6, -8, -8, -16, -24, 6, -22
1,6:6, -4, -4, -6, 6, -8, -8, -16, -24, 6, -20
1,6:6, -4, -4, -6, 6, -8, -8, -16, -24, 6, -18
1,6:6, -4, -4, -6, 6, -8, 0, -12, -20, 6, -2
7,-5:6, -4, -4, -6, 6, 10, -4, -6, 2, 12, 6
7,-5:6, -4, -4, -6, 6, 10, -4, -6, 2, 12, 8
7,-5:6, -4, -4, -6, 6, 10, -4, -6, 2, 12, 10
7,-5:6, -4, -4, -6, 6, 10, -4, -6, 12, 14, 6
7,-5:6, -4, -4, -6, 6, 10, -4, 2, -2, -2, 4
7,-5:6, -4, -4, -6, 6, 10, -4, 2, -2, -2, 14
7,-5:6, -4, -4, -6, 6, 10, -4, 2, -2, 4, -2
7,-5:6, -4, -4, -6, 6, 10, -4, 2, -2, 4, 2
10,-3:6, -4, -4, 2, 0, -8, -14, -8, -4, 2, -12
3,5:6, -4, -4, 2, 0, -8, -14, 2, -2, -2, 4
16,-2:6, -4, -4, 2, 0, -8, -4, -16, -16, -2, 2
16,-2:6, -4, -4, 2, 0, -8, -4, -16, -2, 2, -16
5,4:6, -4, -4, 2, 2, -8, -4, -16, -20, -6, -8
1,6:6, -4, -4, 2, 6, -14, -22, -6, -8, 6, -20
1,6:6, -4, -4, 2, 6, -14, -22, -6, -8, 6, -18
1,6:6, -4, -4, 2, 6, -14, -22, -6, -8, 6, -16
1,6:6, -4, -4, 2, 6, -14, -18, -22, 2, 6, -20
1,6:6, -4, -4, 2, 6, -14, -18, -22, 2, 6, -18
1,6:6, -4, -4, 2, 6, -14, -18, -22, 2, 6, -16
1,6:6, -4, -4, 2, 6, -14, -18, -18, -8, 6, -12
1,6:6, -4, -4, 2, 6, -14, -18, -18, -8, 6, -10
1,6:6, -4, -4, 2, 6, -14, -18, -18, -8, 6, -8
1,6:6, -4, -4, 2, 6, -14, -8, -12, -18, 6, -10
1,6:6, -4, -4, 2, 6, -14, 2, -12, -8, 6, -6
1,6:6, -4, -4, 2, 6, -8, -14, 4, -8, 6, -14
1,6:6, -4, -4, 2, 6, -8, -14, 4, -8, 6, -12
1,6:6, -4, -4, 2, 6, -8, -14, 4, -8, 6, -10
15,8:6, -4, -4, 2, 6, -8, 2, -6, -6, 2, -22
15,8:6, -4, -4, 2, 6, -8, 2, -6, -6, 2, -16
15,8:6, -4, -4, 2, 6, -8, 2, -6, 2, -22, -6
8,7:6, -4, -4, 2, 6, -8, 2, -6, 6, -2, 8
1,6:6, -4, -4, 2, 6, -8, 6, 4, -30, -20, -28
16,6:6, -4, -4, 4, -10, 2, -16, -10, -2, -10, -16
20,5:6, -4, -4, 4, -10, 6, 6, -14, -24, -6, -4
20,5:6, -4, -4, 4, -10, 6, 6, -14, -24, 4, -2
20,5:6, -4, -4, 4, -10, 6, 6, -14, -24, 4, 0
20,5:6, -4, -4, 4, -10, 6, 6, -14, -24, 4, 2
20,5:6, -4, -4, 4, -10, 6, 6, -14, -6, -4, -24
20,5:6, -4, -4, 4, -10, 6, 6, 2, -14, -24, -4
20,5:6, -4, -4, 4, -10, 6, 6, 2, -14, -24, -2
11,0:6, -4, -4, 4, -2, -8, -10, -18, -2, 2, -10
32,2:6, -4, -4, 4, -2, -8, -10, 2, -28, -28, -16
32,2:6, -4, -4, 4, -2, -8, -10, 2, -28, -16, -28
19,-13:6, -4, -4, 4, 6, 4, -8, 4, -30, -20, -30
4,9:6, -4, 6, -4, -4, -6, 6, -8, -12, 6, -14
4,9:6, -4, 6, -4, -4, -6, 6, -8, -8, 6, -18
4,9:6, -4, 6, -4, -4, -6, 6, -8, -8, 6, -12
10,-2:6, -4, 6, -4, -4, -6, 6, 10, -4, -6, 6
10,-2:6, -4, 6, -4, -4, -6, 6, 10, -4, -6, 8
10,-2:6, -4, 6, -4, -4, -6, 6, 10, -4, -6, 10
10,-2:6, -4, 6, -4, -4, -6, 6, 10, -4, 6, -6
10,-2:6, -4, 6, -4, -4, -6, 6, 10, -4, 6, -4
10,-2:6, -4, 6, -4, -4, -6, 6, 10, -4, 6, -2
16,2:6, -4, 6, -4, -4, 2, 6, 0, 14, -12, -4
0,11:6, -4, 6, -4, 6, 6, 8, -4, -8, 6, 4
8,2:6, -4, 6, 6, -4, -4, -4, 10, -2, 36, 22
8,2:6, -4, 6, 6, -4, -4, -4, 16, 0, 16, 16
8,2:6, -4, 6, 6, -4, -4, -4, 16, 0, 16, 18
8,2:6, -4, 6, 6, -4, -4, -4, 16, 0, 16, 20
8,2:6, -4, 6, 6, -4, -4, -4, 16, 16, 8, 10
8,2:6, -4, 6, 6, -4, -4, -4, 16, 16, 8, 20
8,2:6, -4, 6, 6, -4, -4, -4, 16, 16, 16, 0
8,2:6, -4, 6, 6, -2, -4, -4, 12, 12, 16, 6
8,2:6, -4, 6, 6, -2, -4, -4, 12, 12, 16, 8
8,2:6, -4, 6, 6, -2, -4, -4, 14, 10, 10, 12
8,2:6, -4, 6, 6, -2, -4, -4, 14, 10, 10, 22
-3,8:6, -4, 6, 6, 8, -4, -8, 0, 6, 6, -6
-3,8:6, -4, 6, 6, 8, -4, -8, 0, 6, 6, -4
-3,8:6, -4, 6, 6, 8, -4, -8, 0, 6, 6, -2
8,2:6, -4, 6, 6, 8, -4, -4, 10, 10, 18, 18
8,2:6, -4, 6, 6, 8, -4, -4, 10, 10, 18, 20
8,2:6, -4, 6, 6, 8, -4, -4, 10, 10, 18, 22
8,2:6, -4, 6, 6, 8, -4, -4, 10, 12, 22, 10
8,2:6, -4, 6, 6, 8, -4, -4, 10, 12, 22, 12
8,2:6, -4, 6, 6, 8, -4, -4, 10, 12, 22, 14
8,2:6, -4, 6, 6, 8, -4, -4, 10, 20, 22, 6
8,2:6, -4, 6, 6, 8, -4, -4, 10, 20, 22, 8
8,2:6, -4, 6, 6, 8, -4, -4, 10, 20, 22, 10
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 26, 20
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 26, 28
-14,17:6, 6, -4, -4, -4, 10, -2, 32, 22, 32, -6
-14,17:6, 6, -4, -4, -4, 10, -2, 32, 22, 32, -4
-14,17:6, 6, -4, -4, -4, 10, -2, 32, 22, 32, 2
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 32, 26
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 32, 32
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 32, 34
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 36, 32
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 36, 34
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 22, 36, 36
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 30, 22, 34
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 30, 22, 36
5,-1:6, 6, -4, -4, -4, 10, -2, 32, 30, 22, 38
5,-1:6, 6, -4, -4, -4, 10, 16, -2, 10, 8, 10
5,-1:6, 6, -4, -4, -4, 10, 16, -2, 10, 8, 12
5,-1:6, 6, -4, -4, -4, 10, 16, -2, 10, 8, 14
6,-1:6, 6, -4, -4, -4, 10, 16, 10, -4, 0, 8
5,-1:6, 6, -4, -4, -4, 16, 0, 16, 14, 12, 20
5,-1:6, 6, -4, -4, -4, 16, 0, 16, 24, 14, 16
5,-1:6, 6, -4, -4, -4, 16, 0, 16, 24, 14, 18
5,-1:6, 6, -4, -4, -4, 16, 0, 16, 24, 14, 20
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 6, 2, 4
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 16, 18, 10
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 16, 18, 12
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 16, 18, 14
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 18, 18, 8
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 18, 18, 10
5,-1:6, 6, -4, -4, -4, 16, 10, 6, 18, 18, 12
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 10, 12, 16
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 10, 18, 10
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 10, 18, 16
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 14, 14, 20
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 14, 14, 22
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 14, 14, 24
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 14, 22, 14
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 14, 22, 16
5,-1:6, 6, -4, -4, -4, 16, 10, 14, 14, 22, 18
5,-1:6, 6, -4, -4, -4, 16, 10, 24, 14, 4, 16
5,-1:6, 6, -4, -4, -4, 16, 10, 24, 14, 16, 18
5,-1:6, 6, -4, -4, -4, 16, 10, 24, 14, 18, 6
5,-1:6, 6, -4, -4, -4, 16, 10, 24, 14, 18, 14
5,-1:6, 6, -4, -4, -4, 16, 10, 24, 14, 24, 16
5,-1:6, 6, -4, -4, -4, 16, 16, 8, 14, 18, 10
5,-1:6, 6, -4, -4, -4, 16, 24, 8, 10, 14, 16
5,-1:6, 6, -4, -4, -4, 16, 24, 8, 10, 14, 18
5,-1:6, 6, -4, -4, -4, 16, 24, 8, 10, 14, 20
5,-1:6, 6, -4, -4, -4, 16, 24, 16, 10, 20, 2
-1,11:6, 6, -4, -4, 2, 10, -4, -4, 6, 10, 8
-1,11:6, 6, -4, -4, 2, 10, -4, -4, 6, 10, 10
-1,11:6, 6, -4, -4, 2, 10, -4, -4, 6, 10, 12
-5,8:6, 6, -4, -4, 2, 10, 0, -12, -16, -4, -10
-5,8:6, 6, -4, -4, 2, 10, 0, -12, -16, -4, -8
-5,8:6, 6, -4, -4, 2, 10, 0, -12, -16, -4, -2
7,13:6, 6, -4, -4, 10, 0, 8, 0, 8, 20, 16
7,13:6, 6, -4, -4, 10, 0, 8, 0, 8, 20, 18
7,13:6, 6, -4, -4, 10, 0, 8, 0, 8, 20, 20
7,8:6, 6, -4, -4, 10, 6, 18, 18, -8, 26, 26
0,14:6, 6, -4, -4, 16, -2, 10, 24, 14, 16, 16
0,14:6, 6, -4, -4, 16, 10, 24, 14, 16, 16, -2
-3,14:6, 6, -4, 0, 10, 6, 18, 4, 0, 18, -2
-3,14:6, 6, -4, 0, 10, 6, 18, 4, 4, 18, -6
-3,14:6, 6, -4, 0, 10, 6, 18, 4, 4, 18, 0
3,3:6, 6, -4, 0, 10, 6, 18, 22, 8, 6, 18
3,3:6, 6, -4, 0, 10, 6, 18, 22, 8, 6, 20
3,3:6, 6, -4, 0, 10, 6, 18, 22, 8, 6, 22
3,3:6, 6, -4, 0, 10, 6, 18, 22, 8, 18, 6
3,3:6, 6, -4, 0, 10, 6, 18, 22, 8, 18, 8
3,3:6, 6, -4, 0, 10, 6, 18, 22, 8, 18, 10
9,7:6, 6, -4, 0, 10, 14, 18, 12, 26, 0, 8
9,7:6, 6, -4, 0, 10, 14, 18, 12, 26, 8, 0
-14,8:6, 6, -4, 2, 10, -2, 20, 16, 32, 26, 24
4,1:6, 6, -4, 2, 10, 6, 4, -6, -2, 8, 14
-5,-2:6, 6, -4, 2, 10, 6, 4, -6, -2, 8, 16
4,1:6, 6, -4, 2, 10, 6, 4, -6, -2, 14, 8
4,1:6, 6, -4, 2, 10, 6, 4, -6, -2, 14, 12
-5,-2:6, 6, -4, 2, 10, 6, 4, -6, -2, 16, 8
-5,-2:6, 6, -4, 2, 10, 6, 4, -6, -2, 16, 12
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, -2, 12
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, 12, -2
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, 12, 0
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, 12, 2
6,16:6, 6, -4, 2, 10, 14, 18, 4, 8, 2, 22
1,21:6, 6, -4, 2, 10, 14, 18, 12, 4, 26, 6
1,7:6, 6, -2, -4, -4, -10, -8, -10, -2, 16, 8
4,18:6, 6, -2, -4, -4, 12, 0, 16, 0, 26, 2
4,18:6, 6, -2, -4, -4, 12, 0, 16, 0, 26, 4
4,18:6, 6, -2, -4, -4, 12, 0, 16, 0, 26, 6
2,-3:6, 6, -2, -4, -4, 12, 10, 2, -8, -8, -4
4,18:6, 6, -2, -4, -4, 12, 16, -4, 8, 26, 2
4,18:6, 6, -2, -4, -4, 12, 16, -4, 8, 26, 4
4,18:6, 6, -2, -4, -4, 12, 16, -4, 8, 26, 6
4,18:6, 6, -2, -4, -4, 12, 16, 26, 6, 6, 26
4,18:6, 6, -2, -4, -4, 12, 16, 26, 6, 6, 28
4,18:6, 6, -2, -4, -4, 12, 16, 26, 6, 6, 30
4,18:6, 6, -2, -4, -4, 12, 16, 26, 6, 26, 6
4,18:6, 6, -2, -4, -4, 12, 16, 26, 6, 26, 8
-2,-1:6, 6, -2, -4, -2, -4, -4, -6, 2, -14, 2
-2,-1:6, 6, -2, -4, -2, -4, -4, -6, 2, 2, -14
-2,-1:6, 6, -2, -4, -2, -4, -4, -6, 2, 2, -12
1,1:6, 6, -2, -4, -2, -4, -4, 4, -14, 12, 2
14,10:6, 6, -2, -2, -2, -10, -2, -2, 10, 14, 22
14,10:6, 6, -2, -2, -2, -10, -2, -2, 10, 14, 26
17,-7:6, 6, -2, -2, 8, -2, -14, -10, -22, -22, 0
17,-7:6, 6, -2, -2, 8, -2, -14, -10, -22, 0, -22
15,-4:6, 6, -2, -2, 8, -2, -14, -4, 16, 0, -18
0,5:6, 6, -2, 4, 10, 2, 2, -8, 16, 6, -2
0,5:6, 6, -2, 4, 10, 2, 2, -8, 16, 6, 0
0,5:6, 6, -2, 4, 10, 2, 2, -8, 16, 6, 2
8,8:6, 6, -2, 4, 10, 12, 14, 2, 14, 16, 12
8,8:6, 6, -2, 4, 10, 12, 14, 2, 14, 16, 14
8,8:6, 6, -2, 4, 10, 12, 14, 2, 14, 16, 16
6,17:6, 6, -2, 4, 10, 12, 20, 12, 0, 12, 22
6,17:6, 6, -2, 4, 10, 12, 20, 12, 0, 22, 12
5,14:6, 6, -2, 12, 0, 18, 4, 8, 12, 22, 18
5,14:6, 6, -2, 12, 0, 18, 4, 8, 12, 22, 20
4,6:6, 6, -2, 12, 2, 10, 8, 20, 24, 10, 12
-2,17:6, 6, -2, 12, 10, 8, 0, 4, 20, 2, 20
-2,17:6, 6, -2, 12, 10, 8, 0, 4, 20, 20, 2
5,9:6, 6, -2, 12, 10, 8, 6, -4, 4, 2, -10
5,9:6, 6, -2, 12, 10, 8, 6, -4, 4, 2, -8
5,9:6, 6, -2, 12, 10, 8, 6, -4, 4, 2, -6
6,-8:6, 6, -2, 16, 4, -6, -8, 4, 8, -6, -4
-6,5:6, 6, 8, -4, -8, -10, -12, -20, -8, 6, 4
-6,5:6, 6, 8, -4, -8, -10, -12, -20, 6, 6, -10
-6,5:6, 6, 8, -4, -8, -10, -12, -20, 6, 6, -6
-6,5:6, 6, 8, -4, -8, -10, -12, -6, 6, 4, -20
-6,5:6, 6, 8, -4, -8, -10, -12, -6, 6, 4, -10
8,5:6, 6, 8, -4, -8, -10, -12, -2, -2, -14, -2
8,5:6, 6, 8, -4, -8, -10, -12, -2, -2, -2, -14
-6,5:6, 6, 8, -4, -8, -10, -4, -4, 6, 4, -18
-6,5:6, 6, 8, -4, -8, -10, -4, -4, 6, 4, -8
8,14:6, 6, 8, -4, -8, -8, 6, 2, -8, -12, 18
-6,5:6, 6, 8, -4, -8, 0, -10, 0, 6, 4, -6
-6,5:6, 6, 8, -4, -8, 0, -10, 0, 6, 4, -4
-6,5:6, 6, 8, -4, -8, 0, -10, 0, 6, 4, -2
-6,5:6, 6, 8, -4, -8, 0, 6, 4, -12, 2, 6
-6,5:6, 6, 8, -4, -8, 0, 6, 4, -12, 2, 8
-6,5:6, 6, 8, -4, -8, 0, 6, 4, -12, 2, 10
-6,5:6, 6, 8, -4, -8, 0, 6, 6, 0, 2, -6
5,14:6, 6, 8, -4, -8, 10, 16, 6, 6, 2, 10
5,-1:6, 6, 8, -4, -4, 10, 2, 14, 14, 22, 14
5,-1:6, 6, 8, -4, -4, 10, 2, 14, 14, 22, 16
5,-1:6, 6, 8, -4, -4, 10, 2, 14, 14, 22, 18
5,-1:6, 6, 8, -4, -4, 10, 2, 20, 12, 22, 6
5,-1:6, 6, 8, -4, -4, 10, 2, 20, 12, 22, 8
5,-1:6, 6, 8, -4, -4, 10, 2, 20, 12, 22, 10
5,-1:6, 6, 8, -4, -4, 10, 10, 18, 16, 14, 22
5,-1:6, 6, 8, -4, -4, 10, 10, 18, 26, 16, 18
5,-1:6, 6, 8, -4, -4, 10, 10, 18, 26, 16, 20
5,-1:6, 6, 8, -4, -4, 10, 10, 18, 26, 16, 22
5,-1:6, 6, 8, -4, -4, 10, 10, 24, 18, 10, 20
5,-1:6, 6, 8, -4, -4, 10, 10, 24, 18, 10, 24
5,-1:6, 6, 8, -4, -4, 10, 10, 24, 18, 24, 10
5,-1:6, 6, 8, -4, -4, 10, 10, 24, 18, 24, 20
5,-1:6, 6, 8, -4, -4, 10, 10, 24, 26, 26, 12
5,-1:6, 6, 8, -4, -4, 10, 10, 24, 26, 26, 22
5,-1:6, 6, 8, -4, -4, 10, 12, 6, 16, 22, 10
5,-1:6, 6, 8, -4, -4, 10, 12, 6, 16, 22, 12
5,-1:6, 6, 8, -4, -4, 10, 12, 6, 16, 22, 14
5,-1:6, 6, 8, -4, -4, 10, 12, 22, 16, 18, 10
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 14, 18, 26
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 10, 18
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 14, 22
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 14, 24
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 14, 26
5,-1:6, 6, 8, -4, -4, 10, 14, 8, 18, 18, 22
