8,-10:-4, -12, 4, -6, -14, -8, -12
-2,-4:-4, -6, 6, 6, 12, 16, 0
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
7,3:6, 6, 8, -4, -8, 10, 4
2,-13:-4, -12, -8, -14, -22, 2, 4, -20
2,-9:-4, -12, -8, -14, -22, 2, 4, -14
2,-9:-4, -12, -8, -14, -22, 2, 4, -8
2,-9:-4, -12, -8, -14, 2, 4, -14, -18
2,-9:-4, -12, -8, -14, 2, 4, -14, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -14
2,-9:-4, -12, -8, -14, 2, 4, -8, -22
2,-9:-4, -12, -8, -14, 2, 4, -8, -20
2,-9:-4, -12, -8, -14, 2, 4, -8, -18
14,1:-4, -12, -8, -2, -14, -8, -20, -10
3,-12:-4, -12, -8, -2, -14, -8, -18, -12
14,1:-4, -12, -8, -2, -14, -8, -10, -20
14,1:-4, -12, -8, -2, -14, -8, -10, -18
-2,-4:-4, -6, -14, 6, 6, 12, 16, 0
12,-19:-4, 2, 0, -8, 4, -28, -22, -20
12,-19:-4, 2, 0, -8, 4, -22, -22, -28
15,4:-4, 2, 6, -14, -8, -12, -18, 4
15,4:-4, 2, 6, -14, -8, -12, 4, -18
15,4:-4, 2, 6, -14, -8, -12, 4, -16
1,-8:-4, 2, 6, -8, 6, -2, -14, -6
21,7:-4, 2, 6, 0, -4, -22, -22, 4
21,7:-4, 2, 6, 0, -4, -22, -22, 6
21,7:-4, 2, 6, 0, -4, -22, -22, 8
21,7:-4, 2, 6, 0, -4, -22, 4, -22
21,7:-4, 2, 6, 0, -4, -22, 4, -20
12,-8:-4, 2, 6, 0, -4, -10, 4, -18
-2,-4:-4, 2, 6, 6, 12, 16, 0, -12
-2,-4:-4, 2, 6, 6, 12, 16, 0, -2
0,-6:-4, 4, -2, -12, 6, 4, -12, -4
-1,-1:-4, 4, -2, -8, 6, 4, 2, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -6
6,7:6, -4, -4, -6, 6, 10, -10, -2
11,7:6, 6, -2, -2, -2, -4, -6, -14
1,3:6, 6, -2, 4, 8, 4, 4, 14
-7,8:6, 6, -2, 14, 8, 16, 10, 14
-1,-2:6, 6, 8, -4, -4, -10, -18, 2
12,-3:-4, 4, -10, 2, -16, -24, -16, -14, -2, -6, -12
4,-7:-4, 4, -10, 2, -16, -18, -6, -20, -24, -26, -8
4,-7:-4, 4, -10, 2, -16, -18, -6, -20, -24, -8, -26
4,-7:-4, 4, -10, 2, -16, -18, -6, -20, -20, -8, -30
4,-7:-4, 4, -10, 2, -16, -18, -6, -20, -20, -8, -24
13,2:-4, 4, -10, 2, -16, -18, -4, -6, -2, -22, -14
1,-6:-4, 4, -10, 6, 0, -4, 8, 4, 10, 4, -4
0,8:-4, 4, -10, 6, 4, 0, 16, 16, 22, 26, 10
13,12:-4, 4, -10, 6, 6, 2, -8, 0, 12, 0, 2
4,-7:-4, 4, -10, 6, 6, 12, 2, -2, -8, 18, 10
4,-7:-4, 4, -10, 6, 6, 12, 2, -2, -8, 18, 12
4,-7:-4, 4, -10, 6, 6, 12, 2, -2, -8, 18, 14
0,5:-4, 4, -10, 6, 6, 12, 6, 10, 16, -14, -20
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -16, -18, -10
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -6, -16, -14
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -6, -16, -12
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -6, -16, -10
5,-6:-4, 4, -2, -14, -8, 0, -10, 6, 2, 4, -4
7,12:-4, 4, -2, -12, -6, 2, -2, 10, 14, -6, 2
7,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -16, -12
7,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -16, -8
7,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -12, -16
7,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -12, -14
7,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -12, -12
17,-7:-4, 4, -2, -12, -2, -2, -2, -8, -22, -10, 8
17,-7:-4, 4, -2, -12, -2, -2, -2, 8, -8, -22, -10
17,-7:-4, 4, -2, -12, -2, -2, -2, 8, -8, -22, -8
17,-7:-4, 4, -2, -12, -2, -2, -2, 8, -8, -22, -6
8,-9:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, 12
8,-9:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, 18
8,-9:-4, 4, -2, -12, -2, 8, -10, -6, 4, 12, -6
13,-5:-4, 4, -2, -12, 0, -10, -6, -18, -22, -4, -10
-12,-3:-4, 4, -2, -12, 6, -12, 6, 6, 0, -8, 12
-1,1:-4, 4, -2, -12, 6, 0, -10, -6, -12, 14, 4
-1,1:-4, 4, -2, -12, 6, 0, -10, -6, 14, 4, -12
-1,1:-4, 4, -2, -12, 6, 0, -10, -6, 14, 4, -8
5,16:-4, 4, -2, -12, 6, 2, -10, -10, -10, 2, -16
1,6:-4, 4, -2, -12, 6, 4, -10, -16, -2, -12, 6
2,1:-4, 4, -2, -12, 6, 4, -10, -6, -12, -4, -14
-2,4:-4, 4, -2, -12, 6, 4, 10, 10, 12, -12, 8
-2,-9:-4, 4, -2, -12, 6, 6, 10, -2, 8, 10, 2
-2,-9:-4, 4, -2, -12, 6, 6, 10, -2, 8, 10, 4
-2,-9:-4, 4, -2, -12, 6, 6, 10, -2, 8, 10, 6
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 12, 14, 8
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 12, 14, 10
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 12, 14, 12
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 18, 2, 14
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 18, 2, 16
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 18, 2, 18
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 18, 4, 10
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 18, 14, 2
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 18, 14, 6
8,-5:-4, 4, -2, -8, -12, -2, -2, -2, -14, -8, -28
8,-5:-4, 4, -2, -8, -12, -2, -2, -2, -14, -8, -24
6,-4:-4, 4, -2, -8, -10, -12, 0, -8, -16, -30, -28
6,-4:-4, 4, -2, -8, -10, -12, 0, -8, -16, -30, -26
6,-4:-4, 4, -2, -8, -10, -12, 0, -8, -16, -30, -24
5,0:-4, 4, -2, -8, -10, -2, -10, 6, -6, 6, 2
17,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -14, -4
17,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -14, -2
17,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -14, 0
17,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -4, -14
-2,-9:-4, 4, -2, -8, 0, 6, 6, 10, -10, 2, -8
-2,-9:-4, 4, -2, -8, 0, 6, 6, 10, -10, 2, -6
-2,-9:-4, 4, -2, -8, 0, 6, 6, 10, -10, 2, -4
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -12, -14, -6
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -2, -12, -10
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -2, -12, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -2, -12, -6
1,6:-4, 4, -2, -8, 6, 6, 2, -16, -10, 4, -8
1,6:-4, 4, -2, -8, 6, 6, 2, -16, -10, 4, -6
1,6:-4, 4, -2, -8, 6, 6, 2, -16, -10, 4, -4
41,-7:-4, 4, -2, 6, 4, 0, -30, -36, -48, -46, -26
41,-7:-4, 4, -2, 6, 4, 0, -30, -36, -48, -46, -22
41,-7:-4, 4, -2, 6, 4, 0, -30, -36, -48, -26, -46
15,-12:-4, 4, -2, 6, 4, 0, -30, -30, -36, -44, -24
-2,-4:-4, 4, -2, 6, 6, 12, 18, -4, 12, 0, 10
-2,-4:-4, 4, -2, 6, 6, 12, 18, -4, 12, 12, 0
-1,0:-4, 4, 4, -6, -14, -2, 4, 16, 22, 14, 6
-1,0:-4, 4, 4, -6, -14, -2, 4, 16, 22, 14, 10
3,14:-4, 4, 4, -6, -14, 4, 4, 4, 0, -10, 0
3,14:-4, 4, 4, -6, -14, 4, 4, 4, 0, -10, 2
3,14:-4, 4, 4, -6, -14, 4, 4, 4, 0, -10, 4
7,-11:-4, 4, 4, -6, -14, 4, 6, -4, -6, -16, 6
7,-11:-4, 4, 4, -6, -14, 4, 6, -4, -6, -16, 8
7,-11:-4, 4, 4, -6, -14, 4, 6, -4, -6, 6, -16
-1,5:-4, 4, 4, -6, 0, 4, -8, -20, -18, 18, -16
-1,5:-4, 4, 4, -6, 0, 4, -8, -20, -18, 18, -14
-1,5:-4, 4, 4, -6, 0, 4, -8, -20, -18, 18, -12
-5,7:-4, 4, 4, -6, 4, -8, -10, -20, 16, 0, 20
-5,7:-4, 4, 4, -6, 4, -8, -10, -20, 16, 0, 24
-5,7:-4, 4, 4, -6, 4, -8, -10, -20, 16, 20, 0
10,17:-4, 4, 4, -6, 4, 22, 12, 6, 6, -8, 2
-2,10:-4, 4, 4, 4, -14, -4, 12, 8, 8, 20, 0
-2,-1:-4, 4, 4, 4, -14, 6, 8, 2, 8, 12, 22
-4,5:-4, 4, 4, 4, -14, 6, 8, 2, 20, -2, 12
7,8:-4, 4, 4, 4, -4, -4, -4, -6, 8, 16, -14
7,8:-4, 4, 4, 4, -4, -4, -4, -6, 8, 16, -4
7,8:-4, 4, 4, 4, -4, -4, 6, -4, 8, 16, -20
7,8:-4, 4, 4, 4, -4, -4, 6, -4, 8, 16, -10
7,8:-4, 4, 4, 4, -4, -4, 12, 6, 8, 16, 0
7,8:-4, 4, 4, 4, -4, -4, 12, 6, 8, 16, 2
7,8:-4, 4, 4, 4, -4, -4, 12, 6, 8, 16, 4
-2,10:-4, 4, 4, 4, -4, 12, 8, 8, 20, 0, -14
-2,10:-4, 4, 4, 4, -4, 12, 8, 8, 20, 0, -4
-2,-1:-4, 4, 4, 4, 6, 8, 2, 8, 12, 22, -14
-2,-1:-4, 4, 4, 4, 6, 8, 2, 8, 12, 22, -4
3,-6:-4, 4, 4, 4, 8, -6, 0, -14, -16, -18, -2
-5,2:-4, 4, 4, 6, 6, 4, -14, 10, 6, 0, 10
-5,2:-4, 4, 4, 6, 6, 4, 10, 6, 0, 10, -14
-5,2:-4, 4, 4, 6, 6, 4, 10, 6, 0, 10, -4
-2,-4:-4, 4, 4, 6, 6, 12, -6, 8, 16, 0, 6
-2,-4:-4, 4, 4, 6, 6, 12, -6, 8, 16, 0, 8
-2,-4:-4, 4, 4, 6, 6, 12, -6, 8, 16, 0, 10
-2,-4:-4, 4, 4, 6, 6, 12, -6, 16, 0, 4, 10
-2,-4:-4, 4, 4, 6, 6, 12, -6, 16, 0, 4, 20
-2,-4:-4, 4, 4, 6, 6, 12, 4, 0, 2, 0, 8
-2,-4:-4, 4, 4, 6, 6, 12, 4, 0, 2, 0, 10
-2,-4:-4, 4, 4, 6, 6, 12, 4, 0, 2, 0, 12
-2,-4:-4, 4, 4, 6, 6, 12, 4, 8, 0, 2, 10
-2,-4:-4, 4, 4, 6, 6, 12, 4, 8, 0, 2, 12
-2,-4:-4, 4, 4, 6, 6, 12, 4, 8, 0, 2, 14
-2,-4:-4, 4, 4, 6, 6, 12, 4, 8, 0, 10, 2
-2,-4:-4, 4, 4, 6, 6, 12, 4, 8, 0, 10, 12
-2,-4:-4, 4, 4, 6, 6, 12, 4, 10, 0, 8, 12
-2,-4:-4, 4, 4, 6, 6, 12, 4, 10, 0, 8, 14
-2,-4:-4, 4, 4, 6, 6, 12, 4, 10, 0, 8, 16
10,8:-4, 4, 4, 6, 6, 12, 6, 10, 8, -10, -18
10,8:-4, 4, 4, 6, 6, 12, 6, 10, 8, -10, -16
10,8:-4, 4, 4, 6, 6, 12, 6, 10, 8, -10, -14
-2,-4:-4, 4, 4, 6, 6, 12, 10, 12, -6, 0, 14
-2,-4:-4, 4, 4, 6, 6, 12, 10, 12, -6, 0, 16
5,10:-4, 4, 6, 4, -8, -16, -10, -2, -14, -2, 16
5,10:-4, 4, 6, 4, -8, -16, -10, -2, -14, 16, -2
2,-14:-4, 4, 6, 4, -8, -14, -16, -16, -22, -30, -6
-3,2:-4, 4, 6, 4, -8, -14, -16, 2, 0, 10, 8
-3,2:-4, 4, 6, 4, -8, -14, -16, 2, 0, 10, 12
-3,2:-4, 4, 6, 4, -8, -14, -16, 2, 0, 16, 14
-3,2:-4, 4, 6, 4, -8, -14, -16, 2, 0, 16, 24
3,-8:-4, 4, 6, 4, -8, -14, -14, 4, -14, 0, -8
14,-2:-4, 4, 6, 4, -8, -14, -14, 4, -10, -10, -8
6,4:-4, 4, 6, 4, -8, -14, 6, -8, 2, -10, -14
12,-19:-4, 4, 6, 4, -8, 4, -28, -22, -20, 6, 0
12,-19:-4, 4, 6, 4, -8, 4, -28, -22, -20, 6, 2
12,-19:-4, 4, 6, 4, -8, 4, -28, -22, -20, 6, 4
4,-4:-4, 4, 6, 4, 6, 6, -8, 12, 6, 10, 16
4,-4:-4, 4, 6, 4, 6, 6, -8, 12, 6, 10, 18
4,-4:-4, 4, 6, 4, 6, 6, -8, 12, 6, 10, 20
11,17:-4, 4, 6, 4, 6, 6, -4, 0, 10, -4, 18
11,17:-4, 4, 6, 4, 6, 6, -4, 0, 10, -4, 20
11,17:-4, 4, 6, 4, 6, 6, -4, 0, 10, -4, 22
2,-2:-4, 4, 6, 4, 6, 6, -4, 6, -10, 16, -2
-4,6:-4, 4, 6, 4, 6, 6, -2, -16, 14, 8, 12
11,-6:-4, 4, 6, 4, 6, 6, -2, -2, 6, 6, -6
1,4:-4, 4, 6, 4, 6, 6, -2, 0, -14, -2, -6
-11,-3:-4, 4, 6, 4, 6, 6, -2, 12, 0, -18, -8
-11,-3:-4, 4, 6, 4, 6, 6, -2, 12, 0, -18, -6
-11,-3:-4, 4, 6, 4, 6, 6, -2, 12, 0, -18, -4
-4,6:-4, 4, 6, 4, 6, 6, -2, 14, 8, -18, 0
-4,6:-4, 4, 6, 4, 6, 6, -2, 14, 8, 12, -16
-4,6:-4, 4, 6, 4, 6, 6, -2, 14, 8, 12, -6
14,12:-4, 4, 6, 4, 6, 6, 0, 2, -6, 12, 16
-5,1:-4, 4, 6, 4, 6, 6, 8, 0, -4, 8, -4
-5,1:-4, 4, 6, 4, 6, 6, 8, 0, -4, 8, -2
-5,1:-4, 4, 6, 4, 6, 6, 8, 0, -4, 8, 0
-6,-11:-4, 4, 6, 6, -4, -16, -18, 0, 0, -12, -20
-2,-5:-4, 4, 6, 6, -4, -14, -10, 2, 6, -14, -6
6,-12:-4, 4, 6, 6, -4, -12, -20, -12, -14, -10, -2
-2,-4:-4, 4, 6, 6, 12, 18, 18, 2, -14, 0, -12
-2,-4:-4, 4, 6, 6, 12, 18, 18, 2, -14, 0, -10
-2,-4:-4, 4, 6, 6, 12, 18, 18, 2, -14, 0, -8
-15,20:6, -4, -4, -14, 10, 10, 2, 6, 2, 28, 38
13,11:6, -4, -4, -14, 10, 10, 8, 6, 10, 0, 12
5,-6:6, -4, -4, -12, -8, -14, -22, 2, 4, -12, -16
5,-6:6, -4, -4, -12, -8, -14, -22, 2, 4, -12, -14
5,-6:6, -4, -4, -12, -8, -14, -22, 2, 4, -12, -12
19,-5:6, -4, -4, -12, -8, -14, -20, -20, -4, -6, -10
19,-5:6, -4, -4, -12, -8, -14, -20, -20, -4, -6, 0
19,-5:6, -4, -4, -12, -8, -14, -4, -12, -14, -6, -2
5,-6:6, -4, -4, -12, -8, -14, 2, 4, -24, -8, -24
5,-6:6, -4, -4, -12, -8, -14, 2, 4, -14, -22, -20
5,-6:6, -4, -4, -12, -8, -14, 2, 4, -14, -22, -18
5,-6:6, -4, -4, -12, -8, -14, 2, 4, -14, -22, -16
3,-1:6, -4, -4, -12, -8, -4, -14, -20, -6, -14, -12
3,-1:6, -4, -4, -12, -8, -4, -14, -20, -6, -14, -8
11,-7:6, -4, -4, -12, 4, -6, -8, -8, -8, -12, -4
11,-7:6, -4, -4, -12, 4, -6, -8, -8, -8, -12, -2
11,-7:6, -4, -4, -12, 4, -6, -8, -8, -8, -12, 0
4,6:6, -4, -4, -12, 4, 4, 4, 6, -8, -20, 0
4,6:6, -4, -4, -12, 4, 4, 4, 6, -8, 0, -20
4,6:6, -4, -4, -12, 4, 4, 4, 6, -8, 0, -10
4,8:6, -4, -4, -12, 4, 6, -8, -14, -20, -14, -16
8,11:6, -4, -4, -6, -14, 6, -2, -22, -10, -20, 2
17,-20:6, -4, -4, -6, -8, -4, -14, -2, -34, -28, -26
17,-20:6, -4, -4, -6, -8, -4, -14, -2, -28, -28, -34
8,3:6, -4, -4, -6, 0, -8, -12, 0, 4, -16, -8
1,-1:6, -4, -4, -6, 6, 6, 12, 10, 12, 0, 10
1,-1:6, -4, -4, -6, 6, 6, 12, 10, 12, 0, 12
1,-1:6, -4, -4, -6, 6, 6, 12, 10, 12, 0, 14
1,-1:6, -4, -4, -6, 6, 6, 12, 10, 16, 0, 4
1,-1:6, -4, -4, -6, 6, 6, 12, 10, 16, 0, 14
1,-1:6, -4, -4, -6, 6, 6, 12, 18, 18, 0, 12
1,-1:6, -4, -4, -6, 6, 6, 12, 18, 18, 0, 14
1,-1:6, -4, -4, -6, 6, 6, 12, 18, 18, 0, 16
0,11:6, -4, -4, -6, 6, 10, -14, -4, -2, -4, 14
0,11:6, -4, -4, -6, 6, 10, -14, -4, -2, 14, -4
0,11:6, -4, -4, -6, 6, 10, -14, -4, -2, 14, 0
9,8:6, -4, -4, -6, 6, 10, -14, 2, 2, 8, -8
13,13:6, -4, -4, -6, 6, 10, -10, 0, 4, -14, -10
17,7:6, -4, -4, -6, 6, 10, 2, -6, 2, 0, -2
15,-16:6, -4, -4, 2, 0, -8, 4, -28, -22, -16, -20
18,2:6, -4, -4, 2, 2, -8, -4, -16, -20, -2, -8
18,7:6, -4, -4, 2, 6, -14, -8, -12, -22, 4, -20
18,7:6, -4, -4, 2, 6, -14, -8, -12, -22, 4, -18
18,7:6, -4, -4, 2, 6, -14, -8, -12, -22, 4, -16
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 0, 2
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 6, 0
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 6, 6
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 6, 8
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 10, 6
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 10, 8
18,7:6, -4, -4, 2, 6, -14, -8, -12, -18, 10, 10
18,7:6, -4, -4, 2, 6, -14, -8, 0, 4, -2, -12
11,0:6, -4, -4, 2, 6, 0, -8, -16, 14, -4, 8
11,0:6, -4, -4, 2, 6, 0, -8, -16, 14, 8, -4
11,0:6, -4, -4, 2, 6, 0, -8, -16, 14, 8, -2
11,0:6, -4, -4, 2, 6, 0, -8, -16, 14, 8, 0
24,10:6, -4, -4, 2, 6, 0, -4, -22, -26, 4, -24
24,10:6, -4, -4, 2, 6, 0, -4, -22, -26, 4, -22
24,10:6, -4, -4, 2, 6, 0, -4, -22, -26, 4, -20
24,10:6, -4, -4, 2, 6, 0, -4, -22, -22, 12, 6
24,10:6, -4, -4, 2, 6, 0, -4, -22, -22, 12, 8
24,10:6, -4, -4, 2, 6, 0, -4, -22, -22, 12, 10
10,10:6, -4, -4, 2, 6, 6, 2, -4, -14, 2, 6
10,10:6, -4, -4, 2, 6, 6, 2, -4, 2, 6, -14
3,2:6, -4, -4, 4, -10, -12, 6, -14, 6, 0, 10
1,-1:6, -4, -4, 4, -10, -12, 6, 6, 12, 16, 0
4,3:6, -4, -4, 4, -10, 2, -16, -10, -6, -10, 2
1,-1:6, -4, -4, 4, -10, 6, 6, 12, 16, 0, -14
1,-1:6, -4, -4, 4, -10, 6, 6, 12, 16, 0, -12
1,-1:6, -4, -4, 4, -10, 6, 6, 12, 16, 0, -10
1,-6:6, -4, -4, 4, -2, -12, 6, 6, 10, 2, 6
1,-6:6, -4, -4, 4, -2, -12, 6, 6, 10, 2, 10
1,-6:6, -4, -4, 4, -2, -12, 6, 6, 10, 10, 2
1,-6:6, -4, -4, 4, -2, -12, 6, 6, 10, 10, 4
1,-6:6, -4, -4, 4, -2, -12, 6, 6, 10, 10, 6
2,2:6, -4, -4, 4, -2, -8, 6, 4, 2, -12, -10
2,2:6, -4, -4, 4, -2, -8, 6, 4, 2, -12, -8
2,2:6, -4, -4, 4, -2, -8, 6, 4, 2, -12, -6
4,2:6, -4, 6, -4, -4, -6, 6, 6, 12, 16, 0
9,4:6, -4, 6, -4, -4, 4, -2, -12, -2, -2, -12
13,14:6, -4, 6, -4, -4, 4, 4, 4, 6, 8, 16
13,9:6, -4, 6, -4, 6, 6, 8, -4, -8, 10, 4
2,1:6, -4, 6, 6, -4, -4, -4, -10, -18, 2, 4
2,1:6, -4, 6, 6, -4, -4, -4, -10, -18, 2, 14
-2,15:6, -4, 6, 6, -4, -4, 2, 6, -6, 12, 20
13,24:6, -4, 6, 6, -4, -4, 2, 6, -6, 24, 22
13,24:6, -4, 6, 6, -4, -4, 2, 6, -6, 24, 24
13,24:6, -4, 6, 6, -4, -4, 2, 6, 24, 22, -6
13,24:6, -4, 6, 6, -4, -4, 2, 6, 24, 22, -4
13,24:6, -4, 6, 6, -4, -4, 2, 6, 24, 22, -2
10,18:6, -4, 6, 6, -4, -4, 16, -2, 10, 14, 18
10,18:6, -4, 6, 6, -4, -4, 16, -2, 10, 14, 20
10,18:6, -4, 6, 6, -4, -4, 16, 10, 14, 18, -2
-13,15:6, -4, 6, 6, -4, 2, 10, -2, 14, 22, 30
-13,15:6, -4, 6, 6, -4, 2, 10, -2, 14, 30, 22
5,2:6, -4, 6, 6, -2, -4, 4, -2, 10, 0, 8
5,2:6, -4, 6, 6, -2, -4, 4, -2, 10, 0, 10
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 10, 20
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 10, 22
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 10, 24
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 16, 16
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 16, 18
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 16, 20
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 20, 10
-3,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 20, 16
-7,5:6, -4, 6, 6, 14, 10, -4, 16, -2, 20, 22
7,17:6, -4, 6, 6, 14, 10, 4, 16, 10, 12, 20
7,17:6, -4, 6, 6, 14, 10, 4, 16, 10, 12, 22
-6,6:6, -4, 6, 6, 14, 10, 4, 16, 10, 18, 14
7,17:6, -4, 6, 6, 14, 10, 4, 16, 10, 22, 12
-1,-2:6, 6, -4, -4, -4, -10, -18, 2, 10, 6, 14
-16,12:6, 6, -4, -4, -4, 10, -2, 14, 22, 30, 4
3,-3:6, 6, -4, -4, -4, 10, 16, 2, -10, -22, -4
3,-3:6, 6, -4, -4, -4, 10, 16, 2, -10, -22, -2
3,-3:6, 6, -4, -4, -4, 10, 16, 2, -10, -22, 0
3,-3:6, 6, -4, -4, -4, 10, 16, 2, -10, -4, -22
3,-3:6, 6, -4, -4, -4, 10, 16, 2, -10, -4, -20
3,-3:6, 6, -4, -4, -4, 10, 16, 2, -10, -4, -18
7,15:6, 6, -4, -4, -4, 16, -8, 10, 14, 18, -6
7,15:6, 6, -4, -4, -4, 16, -8, 10, 14, 18, -4
7,15:6, 6, -4, -4, -4, 16, -8, 10, 14, 18, -2
-3,7:6, 6, -4, -4, 2, -12, 18, 20, 22, 20, 12
0,11:6, 6, -4, -4, 2, -6, -12, -6, -2, -8, 4
0,11:6, 6, -4, -4, 2, -6, -12, -6, -2, 4, -8
0,11:6, 6, -4, -4, 2, -6, -12, -6, -2, 4, -4
20,0:6, 6, -4, -4, 2, 6, -6, 10, 6, 20, -4
20,0:6, 6, -4, -4, 2, 6, -6, 10, 6, 20, 6
10,21:6, 6, -4, -4, 2, 6, 24, 22, -10, 0, -6
10,21:6, 6, -4, -4, 2, 6, 24, 22, -10, 0, -4
10,21:6, 6, -4, -4, 2, 6, 24, 22, -10, 0, -2
10,21:6, 6, -4, -4, 2, 6, 24, 22, 0, 2, -6
-5,0:6, 6, -4, -4, 2, 10, 0, -12, 8, 10, -12
0,8:6, 6, -4, -4, 2, 10, 14, -12, -6, -2, 0
0,8:6, 6, -4, -4, 2, 10, 14, -12, -6, -2, 2
0,8:6, 6, -4, -4, 2, 10, 14, -12, -6, -2, 4
0,8:6, 6, -4, -4, 2, 10, 14, -12, 2, -2, -2
0,8:6, 6, -4, -4, 2, 10, 14, -12, 2, -2, 0
0,8:6, 6, -4, -4, 2, 10, 14, -12, 2, -2, 2
5,5:6, 6, -4, -4, 2, 10, 16, 2, -8, -2, 4
7,15:6, 6, -4, -4, 16, -8, 10, 0, 14, 18, -6
7,15:6, 6, -4, -4, 16, -8, 10, 0, 14, 18, -4
7,15:6, 6, -4, -4, 16, -8, 10, 0, 14, 18, -2
8,1:6, 6, -4, -4, 16, 0, 16, 14, 22, 16, 18
7,15:6, 6, -4, -4, 16, 10, 2, -2, 14, 18, -2
7,15:6, 6, -4, -4, 16, 10, 2, -2, 14, 18, 2
6,9:6, 6, -4, -4, 16, 10, 24, 14, 0, 2, 12
7,1:6, 6, -4, 0, 10, 0, 16, 6, -2, 4, 0
-3,7:6, 6, -4, 0, 10, 6, 18, 18, 24, 28, 12
2,9:6, 6, -4, 0, 10, 16, 10, 0, 10, 10, 0
6,19:6, 6, -4, 0, 10, 16, 16, 16, 18, 20, 28
-16,12:6, 6, -4, 2, 10, -2, 20, 14, 18, 30, 20
-16,12:6, 6, -4, 2, 10, -2, 20, 14, 18, 30, 22
-16,12:6, 6, -4, 2, 10, -2, 20, 14, 18, 30, 24
-8,3:6, 6, -4, 2, 10, -2, 20, 26, 38, 32, 40
-10,3:6, 6, -4, 2, 10, -2, 34, 48, 16, 32, 38
-10,3:6, 6, -4, 2, 10, -2, 34, 48, 16, 32, 40
-10,3:6, 6, -4, 2, 10, -2, 34, 48, 16, 32, 42
-10,3:6, 6, -4, 2, 10, -2, 34, 48, 16, 38, 32
-10,3:6, 6, -4, 2, 10, -2, 34, 48, 16, 38, 38
-23,8:6, 6, -4, 2, 10, -2, 36, 28, 20, 30, 28
-23,8:6, 6, -4, 2, 10, -2, 36, 28, 20, 30, 30
-23,8:6, 6, -4, 2, 10, -2, 36, 28, 20, 30, 32
-3,-3:6, 6, -4, 2, 10, 6, 4, -6, 8, 16, 2
-5,3:6, 6, -4, 2, 10, 16, 16, -2, -2, 14, 10
-5,3:6, 6, -4, 2, 10, 16, 16, -2, 14, 10, -2
-5,3:6, 6, -4, 2, 10, 16, 16, -2, 14, 10, 0
-5,3:6, 6, -4, 2, 10, 16, 16, -2, 14, 10, 2
-1,-2:6, 6, -2, -4, -4, -10, -18, -2, 8, 2, -12
-1,-2:6, 6, -2, -4, -4, -10, -18, 4, 8, 2, 6
-1,-2:6, 6, -2, -4, -4, -10, -18, 4, 8, 2, 16
-4,4:6, 6, -2, -4, -4, -10, -18, 12, 0, 4, 10
-1,-2:6, 6, -2, -4, -4, -10, -18, 12, 2, 8, 10
-1,-2:6, 6, -2, -4, -4, -10, -18, 12, 2, 8, 12
