10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
24,1:-4, -14, -12, 14, -12, -14, -16, -28
4,3:-4, -14, -8, 10, 10, 8, 6, -6
-9,5:-4, -14, -8, 20, 12, 26, 26, 30
11,3:-4, -14, 14, -2, -10, 4, 4, 8
10,6:-4, -12, -14, -4, -4, -6, 6, 2
10,-5:-4, -12, 4, 4, -6, -8, -20, -4
10,-5:-4, -12, 4, 4, -6, -8, -20, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, 0
5,-13:-4, -6, -14, 6, -2, -16, -12, -4
5,-13:-4, -6, -14, 6, -2, -16, -12, 0
5,-13:-4, -6, -14, 6, -2, -16, -4, -12
18,-11:-4, -6, -8, -20, -20, -20, -22, -34
3,-7:-4, -6, -8, -10, -2, -8, -2, -8
-3,-5:-4, -6, 0, -2, -30, -4, -12, -4
-3,-5:-4, -6, 0, -2, -30, -4, -12, 2
17,-1:-4, -6, 0, -2, -14, -20, -28, -20
17,-1:-4, -6, 0, -2, -14, -20, -28, -14
0,-2:-4, -6, 6, -8, -12, -14, 0, 4
0,-2:-4, -6, 6, -8, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, 0, 4, -12
5,-5:-4, -6, 6, -2, -4, 12, 10, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 18
-4,5:-4, -6, 6, 0, -8, -4, 0, 14
8,-4:-4, 2, 2, -8, -14, 0, 0, 4
4,-6:-4, 2, 6, 0, 14, -16, -8, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -14
4,-6:-4, 2, 6, 0, 14, -12, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -10
10,-5:-4, 4, 4, -6, 4, -8, -20, 10
10,-5:-4, 4, 4, -6, 4, -8, -20, 20
10,-5:-4, 4, 4, 4, 6, -8, -20, 4
10,-5:-4, 4, 4, 4, 6, -8, -20, 14
8,-2:-4, 4, 6, 6, -4, -16, -2, -2
8,-2:-4, 4, 6, 6, -4, -2, -2, -16
8,-2:6, -4, -4, -6, 6, -2, -4, 14
8,-2:6, -4, -4, -6, 6, -2, -4, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 18
8,-2:6, -4, -4, -6, 6, -2, 14, -4
10,6:6, -4, -4, 4, 4, 4, -14, 8
10,6:6, -4, -4, 4, 4, 4, 8, -14
16,1:6, -4, 6, -4, -4, -6, -8, -20
3,3:6, -4, 6, 6, -2, 12, 12, 16
9,6:6, 6, -4, 0, 10, 6, 4, -8
6,6:6, 6, -2, -4, 12, 12, 16, 0
16,9:6, 6, 16, -16, 4, 2, 0, -12
0,-4:-4, -6, 6, -8, -12, 10, 4, -12, 6, -6, 2
0,-2:-4, -6, 6, -8, -10, -20, -14, -16, 0, 4, -8
20,-5:-4, -6, 6, -8, -10, -20, -14, -16, 4, -18, -30
0,-2:-4, -6, 6, -8, -10, -20, -4, -14, 0, 4, -12
0,-2:-4, -6, 6, -8, -10, -20, -4, -14, 0, 4, -10
0,-2:-4, -6, 6, -8, -10, -20, -4, -14, 0, 4, -8
0,-2:-4, -6, 6, -8, -10, 0, -18, -20, -28, 4, -16
10,-1:-4, -6, 6, -8, -10, 0, -18, -20, -26, -14, 2
0,-2:-4, -6, 6, -8, -8, -22, -28, -24, 0, 4, -20
0,-2:-4, -6, 6, -8, -8, -22, -28, -24, 0, 4, -10
9,-15:-4, -6, 6, -8, -8, -22, -26, -12, -12, -8, 4
9,-15:-4, -6, 6, -8, -8, -22, -26, -12, -12, 4, -8
0,-2:-4, -6, 6, -8, -8, -22, -26, -8, 0, 4, -22
0,-2:-4, -6, 6, -8, -8, -22, -26, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, -22, -16, -22, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, -22, 0, -8, -40, 4, -18
0,-2:-4, -6, 6, -8, -8, -22, 0, -8, -40, 4, -16
0,-2:-4, -6, 6, -8, -8, -22, 0, -8, -40, 4, -14
0,-2:-4, -6, 6, -8, -8, -22, 0, -8, -18, 4, -40
0,-2:-4, -6, 6, -8, -8, -22, 0, -8, -18, 4, -38
0,-2:-4, -6, 6, -8, -8, -22, 0, -8, -18, 4, -36
0,-2:-4, -6, 6, -8, -8, -16, -24, -14, 0, 4, -20
0,-2:-4, -6, 6, -8, -8, -16, -24, -14, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, -16, -24, -14, 0, 4, -16
9,-11:-4, -6, 6, -8, -8, -16, -14, -22, -8, 2, -4
0,-2:-4, -6, 6, -8, -8, -16, -14, -12, 0, 4, -20
0,-14:-4, -6, 6, -8, -8, 0, 4, -4, -8, -2, -4
0,-2:-4, -6, 6, -8, 0, -12, -20, -12, 0, 4, -16
0,-2:-4, -6, 6, -8, 0, -12, -20, -12, 0, 4, -14
0,-2:-4, -6, 6, -8, 0, -12, -20, -12, 0, 4, -12
10,-5:-4, -6, 6, -8, 0, 4, 0, -20, 8, 10, -10
10,-5:-4, -6, 6, -8, 0, 4, 0, -20, 8, 10, -6
1,9:-4, -6, 6, -8, 0, 10, 12, 2, 0, -8, 0
-9,-3:-4, -6, 6, -2, -14, 12, 10, 22, 14, 12, 30
-9,-3:-4, -6, 6, -2, -14, 12, 10, 22, 14, 12, 32
-9,-3:-4, -6, 6, -2, -14, 12, 10, 22, 14, 12, 34
-9,-3:-4, -6, 6, -2, -14, 12, 10, 22, 14, 30, 12
-7,5:-4, -6, 6, -2, -14, 12, 20, 20, 20, 2, 24
-7,5:-4, -6, 6, -2, -14, 12, 20, 20, 20, 24, 2
-1,0:-4, -6, 6, -2, -14, 22, 12, 12, 10, 8, -4
-14,2:-4, -6, 6, -2, -14, 22, 22, 14, 28, 28, 32
12,-16:-4, -6, 6, -2, -10, -4, 14, -12, -26, -22, -14
12,-16:-4, -6, 6, -2, -10, -4, 14, -12, -26, -22, -10
12,-16:-4, -6, 6, -2, -10, -4, 14, -12, -26, -14, -22
5,-5:-4, -6, 6, -2, -4, 12, 4, 12, 8, 0, 2
5,-5:-4, -6, 6, -2, -4, 12, 4, 12, 8, 0, 4
5,-5:-4, -6, 6, -2, -4, 12, 4, 12, 8, 0, 6
5,-5:-4, -6, 6, -2, -4, 12, 4, 12, 18, 18, 6
5,-5:-4, -6, 6, -2, -4, 12, 4, 12, 18, 18, 16
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 14, 14, 16
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 14, 14, 18
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 14, 14, 20
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 22, 16, 18
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 22, 16, 28
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 22, 20, 18
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 22, 20, 20
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 22, 20, 22
5,-5:-4, -6, 6, -2, -4, 12, 10, 2, 22, 22, 14
5,-5:-4, -6, 6, -2, -4, 12, 10, 8, -2, 12, 6
5,-5:-4, -6, 6, -2, -4, 12, 10, 16, 8, 4, 12
5,-5:-4, -6, 6, -2, -4, 12, 18, 16, 8, 12, 8
5,-5:-4, -6, 6, -2, -4, 12, 18, 18, 8, 12, 4
5,-5:-4, -6, 6, -2, -4, 12, 18, 22, 16, 30, 10
5,-5:-4, -6, 6, -2, -4, 12, 20, 6, 4, 2, 12
5,-5:-4, -6, 6, -2, -4, 12, 20, 6, 4, 2, 16
5,-5:-4, -6, 6, -2, -4, 12, 20, 6, 4, 2, 22
5,-5:-4, -6, 6, -2, -4, 12, 20, 6, 18, 12, 2
5,-5:-4, -6, 6, -2, -4, 12, 20, 6, 18, 12, 4
5,-5:-4, -6, 6, -2, -4, 12, 20, 6, 18, 12, 6
5,-5:-4, -6, 6, -2, -4, 12, 20, 14, 4, 10, 12
5,-5:-4, -6, 6, -2, -4, 12, 20, 14, 4, 10, 22
5,-5:-4, -6, 6, -2, -4, 12, 20, 14, 4, 16, 2
5,-5:-4, -6, 6, -2, -4, 12, 20, 14, 4, 16, 12
5,-5:-4, -6, 6, -2, -4, 12, 20, 20, 10, 18, 30
5,-5:-4, -6, 6, -2, -4, 22, 12, 12, 10, 2, 12
5,-5:-4, -6, 6, -2, -4, 22, 12, 12, 10, 2, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 12, 10, 16, 2
5,-5:-4, -6, 6, -2, -4, 22, 12, 12, 10, 16, 12
5,-5:-4, -6, 6, -2, -4, 22, 12, 12, 18, 18, 4
5,-5:-4, -6, 6, -2, -4, 22, 12, 12, 18, 18, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 12, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 12, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 12, 22, 20
5,-5:-4, -6, 6, -2, -4, 22, 12, 22, 22, 24, 16
-4,-3:-4, -6, 6, -2, 12, 10, 8, -12, -20, -4, -16
-4,-3:-4, -6, 6, -2, 12, 10, 8, -12, -20, -4, -14
-4,-3:-4, -6, 6, -2, 12, 10, 8, -12, -20, -4, -12
-10,-4:-4, -6, 6, -2, 12, 18, 22, 16, 30, 0, -8
-13,-7:-4, -6, 6, -2, 12, 18, 22, 20, 18, -6, 18
-13,-7:-4, -6, 6, -2, 12, 18, 22, 20, 18, -6, 20
-13,-7:-4, -6, 6, -2, 12, 18, 22, 20, 18, -6, 22
-13,-7:-4, -6, 6, -2, 12, 18, 22, 20, 18, 18, -6
-13,-7:-4, -6, 6, -2, 12, 18, 22, 20, 18, 18, -2
-7,5:-4, -6, 6, -2, 12, 20, 20, 20, 2, 24, -14
-7,5:-4, -6, 6, -2, 12, 20, 20, 20, 2, 24, -6
19,-17:-4, -6, 6, -2, 14, -12, -12, -20, -34, -30, -22
19,-17:-4, -6, 6, -2, 14, -12, -12, -20, -34, -30, -18
19,-17:-4, -6, 6, -2, 14, -12, -12, -20, -34, -22, -30
5,-9:-4, -6, 6, 0, -8, -18, -20, -2, 10, -12, -8
12,-9:-4, -6, 6, 0, -8, -12, -14, -26, 8, 4, 12
10,8:-4, -6, 6, 0, -8, -4, 10, -2, 4, 2, -2
14,5:-4, -6, 6, 0, -8, -2, -8, -2, 6, -4, -10
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -18, -18
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -18, -16
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -18, -14
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -14, -16
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -14, -14
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -14, -8
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -8, -10
-4,5:-4, -6, 6, 0, -8, -2, -2, 0, 14, -8, -2
6,-12:-4, -6, 6, 0, -8, -2, 0, 2, -10, -12, 4
6,-12:-4, -6, 6, 0, -8, -2, 0, 2, -10, -12, 14
6,-12:-4, -6, 6, 0, -8, -2, 0, 2, -10, 4, -12
11,13:-4, -6, 6, 0, -8, 10, -14, -22, -22, 2, -18
6,4:-4, -6, 6, 0, -8, 10, 6, -16, -2, 0, 4
-5,-4:-4, -6, 6, 0, -8, 14, -10, -8, -20, -8, -6
6,-10:-4, -6, 6, 0, -8, 14, -10, -2, 0, -2, -14
6,-10:-4, -6, 6, 0, -8, 14, -10, -2, 0, -2, -12
6,-10:-4, -6, 6, 0, -8, 14, -10, -2, 0, -2, -10
16,-6:-4, -6, 6, 0, -8, 14, 6, -14, -2, -10, -12
16,-6:-4, -6, 6, 0, -8, 14, 6, -14, -2, -10, -10
16,-6:-4, -6, 6, 0, -8, 14, 6, -14, -2, -10, -8
-3,-5:-4, -6, 6, 0, -2, -30, -4, -12, 4, 4, -2
-3,-5:-4, -6, 6, 0, -2, -30, -4, -12, 4, 4, 0
-3,-5:-4, -6, 6, 0, -2, -30, -4, -12, 4, 4, 2
-6,-1:-4, -6, 6, 0, 8, 0, 8, -10, -10, -8, 6
-6,-1:-4, -6, 6, 0, 8, 0, 8, -10, -10, -8, 10
-6,-1:-4, -6, 6, 0, 8, 0, 8, -10, -10, 6, -8
-6,-1:-4, -6, 6, 0, 8, 0, 8, -10, -10, 6, -6
-6,-1:-4, -6, 6, 0, 8, 0, 8, -10, -10, 6, -4
-6,-1:-4, -6, 6, 0, 8, 0, 8, -4, -8, 6, -4
-6,-1:-4, -6, 6, 0, 8, 0, 8, -4, -8, 6, 4
-3,5:-4, -6, 6, 0, 8, 4, 16, 0, 4, 10, 14
-3,5:-4, -6, 6, 0, 8, 4, 16, 0, 10, 14, 4
2,1:-4, -6, 6, 0, 8, 4, 16, 8, -6, -8, 24
2,1:-4, -6, 6, 0, 8, 4, 16, 8, -6, -8, 26
2,1:-4, -6, 6, 0, 8, 4, 16, 8, -6, -8, 28
2,1:-4, -6, 6, 0, 8, 4, 16, 8, -6, 24, -8
2,1:-4, -6, 6, 0, 8, 4, 16, 8, -6, 24, -6
2,2:-4, -6, 6, 0, 8, 4, 16, 8, 6, 24, -14
12,-9:-4, -6, 6, 0, 14, -14, -8, -12, -14, -26, 2
12,-9:-4, -6, 6, 0, 14, -14, -8, -12, -14, -26, 10
1,-2:-4, -6, 6, 0, 14, -14, -8, 6, 10, -14, -28
1,-2:-4, -6, 6, 0, 14, -14, -8, 6, 10, -14, -24
25,-2:-4, -6, 6, 0, 14, -10, 0, -16, -18, -20, -32
12,-9:-4, -6, 6, 4, -8, -18, -2, -4, -14, -26, 6
7,-14:-4, -6, 6, 4, -8, -18, -2, -4, -14, 8, -12
9,3:-4, -6, 6, 4, -8, -18, 10, 2, -14, -26, -22
9,3:-4, -6, 6, 4, -8, -18, 10, 2, -14, -26, -20
12,-9:-4, -6, 6, 4, -8, -18, 10, 2, -14, -26, -10
12,-9:-4, -6, 6, 4, -8, -18, 10, 2, -14, -26, -4
12,-9:-4, -6, 6, 4, -8, -18, 10, 2, -14, -26, 0
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 0, -2, 6
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 10, 0, 2
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 10, 0, 4
12,-9:-4, -6, 6, 4, -8, -12, -14, -26, 10, 0, 6
12,-9:-4, -6, 6, 4, -8, -12, -14, 0, -2, -26, 0
12,-9:-4, -6, 6, 4, -8, -12, -14, 0, -2, -26, 4
12,-9:-4, -6, 6, 4, -8, -12, -14, 0, -2, 4, -26
-3,-5:-4, -6, 6, 4, -2, -30, 10, -4, -12, -4, 4
-3,-5:-4, -6, 6, 4, -2, -30, 10, -4, -12, -4, 6
-3,-5:-4, -6, 6, 4, -2, -30, 10, -4, -12, -4, 8
10,-1:-4, -6, 6, 4, -2, -14, 0, -2, -4, -16, -30
10,-1:-4, -6, 6, 4, -2, -14, 0, -2, -4, -16, -22
4,-6:-4, -6, 6, 4, 10, 0, 0, -2, 4, -2, -14
4,-6:-4, -6, 6, 4, 10, 0, 0, -2, 4, -2, -10
24,3:-4, -6, 6, 4, 10, 2, -10, -12, -14, -26, -10
24,3:-4, -6, 6, 4, 10, 2, -10, -12, -14, -26, -6
0,4:-4, -6, 6, 4, 10, 10, 2, 16, 16, 20, -14
0,4:-4, -6, 6, 4, 10, 10, 2, 16, 16, 20, -4
5,7:-4, -6, 6, 6, 2, -8, -18, -20, 2, -8, -4
5,7:-4, -6, 6, 6, 2, -8, -18, 2, -14, -26, -22
5,7:-4, -6, 6, 6, 2, -8, -18, 2, -14, -26, -20
12,-9:-4, -6, 6, 6, 2, -8, -18, 2, -14, -26, -2
12,-9:-4, -6, 6, 6, 2, -8, -18, 2, -14, -26, 4
12,-9:-4, -6, 6, 6, 2, -8, -18, 2, -14, -26, 8
5,7:-4, -6, 6, 6, 2, -8, -18, 2, -14, -8, -22
12,-9:-4, -6, 6, 6, 2, -8, -12, -14, -26, 12, 6
12,-9:-4, -6, 6, 6, 2, -8, -12, -14, -26, 12, 8
12,-9:-4, -6, 6, 6, 2, -8, -12, -14, -26, 12, 10
11,10:-4, -6, 6, 6, 2, -8, -12, 2, -14, 8, -26
5,7:-4, -6, 6, 6, 2, -8, 2, -6, -14, -10, -14
5,7:-4, -6, 6, 6, 2, -8, 2, -4, -14, -10, -18
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -12, -12, -10
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -12, -12, -8
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -12, -12, -6
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -4, -10, -8
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -4, -10, 2
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -4, -6, -8
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -4, -6, -6
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -4, -6, -4
-3,-5:-4, -6, 6, 6, 2, -2, -30, -4, -4, -4, -12
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, -2, 6
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, -2, 8
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, 0, 2
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, 0, 4
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, 4, 6
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, 4, 8
9,-6:-4, -6, 6, 10, -14, -4, -12, -8, -20, 4, 10
19,-4:-4, -6, 6, 10, -14, -2, -12, -12, -14, -16, -28
6,-2:-4, -6, 6, 10, -14, -2, -2, -10, 4, 4, 8
11,2:-4, -6, 6, 10, -14, 0, 2, 2, 0, -2, -14
-2,4:-4, -6, 6, 10, -14, 0, 12, 4, 18, 18, 22
5,1:-4, -6, 6, 10, -14, 2, 2, 0, 6, 0, 2
-2,4:-4, -6, 6, 10, -14, 12, 4, 18, 18, 22, 0
14,13:-4, -6, 6, 10, -14, 12, 22, 10, 8, 6, -6
12,-3:-4, -6, 6, 10, -10, -14, -2, -4, -6, -8, -20
7,0:-4, -6, 6, 10, -10, -2, 4, 8, 2, 0, -12
3,5:-4, -6, 6, 10, -10, 0, -4, -12, 10, -14, 8
7,11:-4, -6, 6, 10, -10, 0, 4, -14, 2, -6, 10
9,3:-4, -6, 6, 10, -10, 0, 4, -14, 2, 4, 0
9,3:-4, -6, 6, 10, -10, 0, 4, -14, 2, 4, 2
9,3:-4, -6, 6, 10, -10, 0, 4, -14, 2, 4, 4
9,3:-4, -6, 6, 10, -10, 0, 4, -14, 6, 6, 6
9,3:-4, -6, 6, 10, -10, 0, 4, -14, 6, 6, 10
9,3:-4, -6, 6, 10, -10, 0, 4, 2, 4, -6, -2
9,3:-4, -6, 6, 10, -10, 0, 4, 2, 4, -6, 2
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -4, -10, -8
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -4, -10, 2
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -4, -6, -8
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -4, -6, -6
9,3:-4, -6, 6, 10, -10, 0, 4, 4, -4, -6, -4
21,-8:-4, -6, 6, 10, -6, -8, -18, -20, -22, -34, 2
15,-10:-4, -6, 6, 10, -4, -2, -14, -14, -16, -18, -30
10,1:-4, -6, 6, 10, -4, 0, 2, 2, 0, -2, -14
-3,3:-4, -6, 6, 10, -4, 0, 12, 4, 18, 18, 22
-2,4:-4, -6, 6, 10, 0, 12, 4, 18, 18, 22, -14
16,10:-4, -6, 6, 10, 2, -6, -4, -4, 12, 4, 12
16,10:-4, -6, 6, 10, 2, -6, -4, -4, 12, 4, 14
16,10:-4, -6, 6, 10, 2, -6, -4, -4, 12, 4, 16
15,-3:-4, -6, 6, 10, 2, -6, 2, 8, 12, -12, 16
-8,8:-4, -6, 6, 10, 2, -6, 2, 10, -8, -8, 8
-8,8:-4, -6, 6, 10, 2, -6, 2, 10, -8, -8, 10
-8,8:-4, -6, 6, 10, 2, -6, 2, 10, -8, 8, -8
-2,6:-4, -6, 6, 10, 12, -6, -10, -4, 4, 22, 14
-2,6:-4, -6, 6, 10, 12, -6, -4, 4, 22, 14, -10
-2,6:-4, -6, 6, 10, 12, -6, -4, 4, 22, 14, -6
1,10:-4, -6, 6, 10, 12, 4, 2, 2, -2, 16, 22
1,6:-4, -6, 6, 10, 12, 4, 4, 4, -2, -12, 8
-2,4:-4, -6, 6, 10, 12, 4, 18, 18, -4, 22, -10
6,0:-4, -6, 6, 10, 12, 20, 16, 12, -6, -2, 16
6,0:-4, -6, 6, 10, 12, 20, 16, 12, -6, -2, 26
6,0:-4, -6, 6, 10, 12, 20, 16, 12, -6, 16, -2
17,2:-4, 2, 0, -8, -16, -12, -2, -6, -8, -20, -4
22,10:-4, 2, 0, -8, -16, -12, 4, -10, -14, -22, -14
22,10:-4, 2, 0, -8, -16, -12, 4, -10, -14, -22, -8
14,2:-4, 2, 0, -8, -14, -16, 0, 0, 4, -12, -4
13,-24:-4, 2, 0, -8, 4, -36, -22, -26, -28, -30, -42
22,-25:-4, 2, 0, -8, 4, -32, -38, -40, -52, -26, -24
22,-25:-4, 2, 0, -8, 4, -32, -38, -40, -52, -22, -24
22,-25:-4, 2, 0, -8, 4, -32, -38, -40, -52, -22, -22
22,-25:-4, 2, 0, -8, 4, -32, -38, -40, -52, -22, -20
22,-25:-4, 2, 0, -8, 4, -32, -38, -40, -26, -24, -52
9,-21:-4, 2, 0, -8, 4, -30, -18, -14, -24, -28, -24
-7,-13:-4, 2, 0, -8, 4, -28, -18, -28, -34, -12, -24
-7,-13:-4, 2, 0, -8, 4, -28, -18, -28, -34, -12, -22
-7,-13:-4, 2, 0, -8, 4, -28, -18, -28, -34, -12, -20
6,-4:-4, 2, 0, -8, 4, -24, -22, -12, -8, -18, -4
24,17:-4, 2, 2, -14, -10, 4, 6, 4, 2, 0, -12
17,12:-4, 2, 2, -14, -10, 8, 6, 6, 4, 2, -10
4,14:-4, 2, 2, -14, -10, 8, 16, 8, 22, 22, 26
13,-8:-4, 2, 2, -14, -8, -10, 6, -10, -12, -14, -26
0,-6:-4, 2, 2, -14, -8, 0, -8, 6, 6, 6, 10
20,-3:-4, 2, 2, -14, 6, -12, -10, -12, -14, -16, -28
8,2:-4, 2, 2, -8, -16, -16, -10, -24, -6, -4, 0
2,6:-4, 2, 2, -8, -16, -12, 4, -24, 2, -6, 2
2,6:-4, 2, 2, -8, -16, -12, 4, -24, 2, -6, 8
24,2:-4, 2, 2, -8, -14, -16, -14, -2, 4, -2, 0
2,34:-4, 2, 2, -8, -14, 0, -12, 6, 16, -6, 38
2,34:-4, 2, 2, -8, -14, 0, -12, 6, 16, 38, -6
2,34:-4, 2, 2, -8, -14, 0, -12, 6, 16, 38, -4
2,34:-4, 2, 2, -8, -14, 0, -12, 6, 16, 38, -2
18,5:-4, 2, 2, -8, -14, 0, -10, -2, -4, -6, -18
20,-9:-4, 2, 2, -8, -14, 4, -8, -18, -20, -22, -34
11,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -2, -8
12,2:-4, 2, 2, -8, -4, -2, 0, -8, -6, -4, 0
12,2:-4, 2, 2, -8, -4, -2, 0, -8, -6, -4, 10
2,-1:-4, 2, 2, -8, -4, -2, 6, -14, 6, 4, -8
9,-4:-4, 2, 2, -8, 2, -6, -6, 0, -16, -6, 4
9,-4:-4, 2, 2, -8, 2, -6, -6, 0, -16, -6, 8
9,-4:-4, 2, 2, -8, 2, -6, -6, 0, -16, 4, -6
9,-4:-4, 2, 2, -8, 2, -6, -6, 0, -16, 4, 4
9,-4:-4, 2, 2, -8, 2, -6, -6, 0, 4, 4, -16
24,5:-4, 2, 2, -8, 4, -20, -8, -10, -12, -24, -26
0,-2:-4, 2, 6, -14, -22, -12, -6, -8, 0, 4, -18
0,-2:-4, 2, 6, -14, -22, -12, -6, -8, 0, 4, -16
0,-2:-4, 2, 6, -14, -22, -12, -6, -8, 0, 4, -14
12,4:-4, 2, 6, -14, -22, -8, -12, -22, -2, 4, -20
12,4:-4, 2, 6, -14, -22, -8, -12, -22, -2, 4, -18
12,4:-4, 2, 6, -14, -22, -8, -12, -22, -2, 4, -16
0,-2:-4, 2, 6, -14, -22, -8, -12, -22, 0, 4, -14
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 0, 2
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 6, 0
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 6, 6
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 6, 8
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 10, 6
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 10, 8
12,4:-4, 2, 6, -14, -22, -8, -12, -18, -2, 10, 10
0,-2:-4, 2, 6, -14, -22, -8, -12, -18, 0, 4, -12
0,-2:-4, 2, 6, -14, -22, -8, -12, -18, 0, 4, -4
15,-7:-4, 2, 6, -14, -22, -8, -12, -14, -20, -16, 4
0,-2:-4, 2, 6, -14, -22, -8, -12, -14, 0, 4, -16
-16,31:-4, 2, 6, -14, -22, -8, -12, -14, 8, 18, 40
-16,31:-4, 2, 6, -14, -22, -8, -12, -14, 8, 18, 44
-16,31:-4, 2, 6, -14, -22, -8, -12, -14, 8, 40, 18
0,-2:-4, 2, 6, -14, -22, -8, -12, -2, 0, 4, -14
2,-11:-4, 2, 6, -14, -22, -8, -12, 2, -2, -12, 4
2,-11:-4, 2, 6, -14, -22, -8, -12, 2, -2, 4, -12
21,4:-4, 2, 6, -14, -22, 4, -14, -18, -8, -10, -22
0,-2:-4, 2, 6, -14, -18, -22, -12, 2, 0, 4, -18
0,-2:-4, 2, 6, -14, -18, -22, -12, 2, 0, 4, -16
0,-2:-4, 2, 6, -14, -18, -22, -12, 2, 0, 4, -14
0,-2:-4, 2, 6, -14, -18, -18, -8, -4, 0, 4, -10
0,-2:-4, 2, 6, -14, -18, -18, -8, -4, 0, 4, -8
0,-2:-4, 2, 6, -14, -18, -18, -8, -4, 0, 4, -6
18,-7:-4, 2, 6, -14, -18, -6, -12, -16, -18, -30, 4
18,-7:-4, 2, 6, -14, -18, -6, -12, -16, -18, 4, -30
13,-7:-4, 2, 6, -14, -18, -6, -12, -16, -4, -12, -14
0,-2:-4, 2, 6, -14, -18, -6, -12, -16, 0, 4, -8
0,-2:-4, 2, 6, -14, -18, 2, -12, -10, 0, 4, -18
0,-2:-4, 2, 6, -14, -8, -12, -22, -12, 0, 4, -16
