6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, 6, 6, -6, -2
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
6,13:-4, -14, -8, 20, 12, 12, 22, 14
26,11:-4, -14, 14, -2, -10, -10, 0, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -4
-3,4:-4, -6, 6, -8, -12, -24, -20, -4
-3,4:-4, -6, 6, -8, -12, -24, -16, -4
-3,4:-4, -6, 6, -8, -12, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -16
5,-4:-4, -6, 6, 10, 0, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 6
-9,10:-4, -6, 6, 10, 12, 14, 4, 6
23,4:-4, 2, 0, -8, -14, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -12
6,14:-4, 4, 4, -6, -14, -2, -2, 0
6,14:-4, 4, 4, -6, -14, -2, -2, 2
6,14:-4, 4, 4, 6, -6, -14, 0, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 18
6,14:-4, 4, 4, 6, -6, -2, 16, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -6
6,14:-4, 4, 4, 6, 6, -6, -14, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 10
8,-1:6, -4, -4, -6, 6, 10, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 2
9,17:6, -4, -4, 4, 4, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -14, 0
9,17:6, -4, -4, 4, 4, -6, 0, -14
9,17:6, -4, -4, 4, 4, -6, 0, -4
18,11:6, -4, 6, 6, -2, -2, 8, 0
15,8:6, 6, -2, -4, -4, -2, 8, 4
15,8:6, 6, -2, -2, 8, 16, 4, 0
-3,7:6, 6, 8, -4, -8, -10, -20, -14
-3,7:6, 6, 8, -4, -8, -10, -20, -12
-3,7:6, 6, 8, -4, -8, -10, -20, -10
-3,7:6, 6, 8, -4, -8, -8, -4, -2
-3,7:6, 6, 8, -4, -8, -8, -4, 0
-3,7:6, 6, 8, -4, -8, -8, -4, 2
-3,7:6, 6, 8, -4, -8, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, 2, -2
15,-2:-4, -6, 0, -2, -30, -4, -12, -12, -2, 4
35,2:-4, -6, 0, -2, -14, -20, -28, -28, -18, -22
35,2:-4, -6, 0, -2, -14, -20, -28, -28, -18, -12
-3,4:-4, -6, 6, -8, -12, -28, -18, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -28, -18, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -28, -18, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -24, -20, -12, -2, -4
-3,4:-4, -6, 6, -8, -12, -18, -30, -10, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -4, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -22, -4, -8
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -4, -22
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -28, -10, -4, -18
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -10
-3,4:-4, -6, 6, -8, -12, -18, -28, -4, -8, -6
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -20
-3,4:-4, -6, 6, -8, -12, -18, -16, -22, -4, -16
-3,4:-4, -6, 6, -8, -12, -18, -10, -18, -4, -32
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -14
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -12
-3,4:-4, -6, 6, -8, -12, -16, -18, -20, -4, -10
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -18, -16, -4, -18
-3,4:-4, -6, 6, -8, -12, -16, -4, -18, -16, -24
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -4, -28
-3,4:-4, -6, 6, -8, -12, -4, -24, -18, -4, -18
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -14
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -12
-3,4:-4, -6, 6, -8, -12, -4, -24, -2, -8, -10
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -12, -28
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -12, -26
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -20, -30, -2, -16
-3,4:-4, -6, 6, -8, -12, -4, -20, -2, -16, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -16
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -24
15,0:-4, -6, 6, -8, -8, 0, -4, -12, -14, -22
-8,16:-4, -6, 6, -2, -14, 12, 20, 20, 10, 18
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -14
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -6
2,-8:-4, -6, 6, 0, -8, -12, 0, -14, 0, 2
8,10:-4, -6, 6, 0, -8, -2, -2, -12, -4, 12
2,5:-4, -6, 6, 10, -14, -4, -2, 14, 4, -2
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 14, 6
5,-4:-4, -6, 6, 10, 0, 12, 4, 10, 14, 12
5,-4:-4, -6, 6, 10, 0, 12, 4, 10, 14, 20
5,-4:-4, -6, 6, 10, 0, 12, 4, 10, 14, 24
5,-4:-4, -6, 6, 10, 0, 12, 4, 22, 10, 2
5,-4:-4, -6, 6, 10, 0, 12, 4, 22, 10, 4
5,-4:-4, -6, 6, 10, 0, 12, 4, 22, 10, 6
5,-4:-4, -6, 6, 10, 0, 12, 14, 2, 2, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 16, 10, 24
5,-4:-4, -6, 6, 10, 0, 12, 14, 16, 28, 22
5,-4:-4, -6, 6, 10, 0, 12, 14, 16, 28, 24
5,-4:-4, -6, 6, 10, 6, 6, 6, -4, 0, 4
5,-4:-4, -6, 6, 10, 6, 6, 6, -4, 0, 14
5,-4:-4, -6, 6, 10, 6, 6, 6, -2, 16, 2
5,-4:-4, -6, 6, 10, 6, 6, 6, -2, 16, 6
5,-4:-4, -6, 6, 10, 6, 6, 6, 8, 2, 6
5,-4:-4, -6, 6, 10, 6, 6, 6, 8, 2, 16
5,-4:-4, -6, 6, 10, 12, 2, 6, 22, -6, 4
5,-4:-4, -6, 6, 10, 12, 2, 8, 6, 6, 14
5,-4:-4, -6, 6, 10, 12, 4, 18, 18, 22, 4
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 12, 12
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 12, 16
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 12, 22
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 18, 18
5,-4:-4, -6, 6, 10, 12, 14, 2, 10, 18, 22
6,-1:-4, 2, 0, -8, 4, -30, -18, -14, -6, -24
15,31:-4, 2, 2, -14, -10, 4, 12, 12, 2, -4
15,31:-4, 2, 2, -14, -10, 4, 12, 12, 2, 6
11,11:-4, 2, 2, -14, 6, -12, -4, -4, -14, -20
11,11:-4, 2, 2, -14, 6, -12, -4, -4, -14, -10
23,4:-4, 2, 2, -8, -14, -16, -16, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, 4, -8, -12
5,3:-4, 2, 2, -8, -4, -16, -20, -22, -32, -26
5,3:-4, 2, 2, -8, -4, -16, -20, -22, -32, -24
5,3:-4, 2, 2, -8, -4, -16, -20, -22, -32, -22
5,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -14
5,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -12
5,3:-4, 2, 2, -8, -4, -16, -20, -20, -16, -10
5,3:-4, 2, 2, -8, -4, -16, -20, -12, -10, -18
5,3:-4, 2, 2, -8, -4, -16, -20, -12, -10, -16
5,3:-4, 2, 2, -8, -4, -16, -20, -12, -10, -14
1,3:-4, 2, 6, -14, 2, -12, 6, 10, -8, 0
22,0:-4, 2, 6, -14, 10, 4, -12, -8, -2, -16
-5,1:-4, 2, 6, -8, -14, 0, 0, 2, 10, -10
-5,1:-4, 2, 6, -8, -14, 0, 0, 2, 10, -6
11,4:-4, 4, -10, -12, -14, 4, -2, -2, 8, 0
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -16, -2
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -16, 0
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -2, -16
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -2, -14
4,0:-4, 4, -10, -12, -12, -14, -12, -22, -2, -12
16,-3:-4, 4, -10, -8, 6, 4, 10, 10, 20, 2
16,-3:-4, 4, -10, -8, 6, 4, 10, 10, 20, 6
26,5:-4, 4, -10, 0, -8, -16, -16, -6, -12, -8
26,5:-4, 4, -10, 0, -8, -16, -16, -6, -12, 2
26,5:-4, 4, -10, 0, -8, -16, -16, -6, 2, -12
26,5:-4, 4, -10, 0, -8, -16, -16, -6, 2, -8
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -22, -14
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -22, -12
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -12, -22
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -12, -20
8,4:-4, 4, -10, 0, -8, -6, -18, -22, -12, -18
16,12:-4, 4, -10, 2, -16, -8, -8, -18, -10, -14
16,12:-4, 4, -10, 2, -16, -8, -8, -4, -18, -10
10,22:-4, 4, -2, -12, -6, 2, 8, 8, -2, 6
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -10, -18
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -10, -16
1,-2:-4, 4, -2, -12, -2, -10, -6, -2, -10, -14
-4,20:-4, 4, -2, -12, -2, 8, 0, 14, -10, 10
21,0:-4, 4, -2, -12, 0, -10, -16, -16, -6, -14
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -4, -16
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -4, -12
14,16:-4, 4, -2, -8, -10, -2, -2, -12, -4, -4
5,-4:-4, 4, 4, -6, 4, 22, -2, 6, 10, -6
5,-4:-4, 4, 4, -6, 4, 22, -2, 6, 10, -4
5,-4:-4, 4, 4, -6, 4, 22, -2, 6, 10, -2
20,11:-4, 4, 4, 4, -14, -4, -4, 6, 0, 4
20,11:-4, 4, 4, 4, -14, -4, -4, 6, 0, 14
20,11:-4, 4, 4, 4, -14, -4, -4, 6, 4, 0
6,14:-4, 4, 4, 6, -6, -2, -10, -12, 16, -8
6,14:-4, 4, 4, 6, -6, -2, -10, -12, 16, -6
6,14:-4, 4, 4, 6, -6, -2, -10, -12, 16, -4
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -20, -16
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -20, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -12, -20, -12
6,14:-4, 4, 4, 6, 6, 6, -6, -2, -10, -2
6,14:-4, 4, 4, 6, 6, 6, 6, -6, -14, 0
6,14:-4, 4, 4, 6, 6, 6, 6, -6, -14, 2
6,14:-4, 4, 4, 6, 6, 12, -6, 16, 0, 2
6,14:-4, 4, 4, 6, 6, 12, 6, -6, -14, 16
6,14:-4, 4, 4, 6, 6, 12, 6, -6, -14, 20
2,16:-4, 4, 4, 6, 6, 12, 10, 8, -14, 0
1,5:-4, 4, 6, 6, -4, -14, 0, 0, -10, -2
11,13:6, -4, -4, -6, 0, -8, -2, -2, -12, -4
0,7:6, -4, -4, -6, 6, -8, -12, -24, -20, -4
0,7:6, -4, -4, -6, 6, -8, -12, -24, -16, -4
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -24
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -22
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -20
0,7:6, -4, -4, -6, 6, -8, -12, -4, -24, -12
0,7:6, -4, -4, -6, 6, -8, -12, -4, -12, -24
0,7:6, -4, -4, -6, 6, -8, -12, -4, -2, -16
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 10
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 14, 6
-6,13:6, -4, -4, -6, 6, 10, 12, 14, 4, 6
26,7:6, -4, -4, 2, 0, -8, -14, -14, -4, -8
26,7:6, -4, -4, 2, 2, -8, -14, -14, -4, -12
9,17:6, -4, -4, 4, 4, -6, -14, -2, -2, 0
9,17:6, -4, -4, 4, 4, -6, -14, -2, -2, 2
9,17:6, -4, -4, 4, 4, 6, -6, -14, 0, 2
9,17:6, -4, -4, 4, 4, 6, -6, -2, -14, 16
9,17:6, -4, -4, 4, 4, 6, -6, -2, -14, 18
9,17:6, -4, -4, 4, 4, 6, -6, -2, 16, -14
9,17:6, -4, -4, 4, 4, 6, -6, -2, 16, -6
9,17:6, -4, -4, 4, 4, 6, 6, -6, -14, -2
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 6
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 8
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 10
11,2:6, -4, 6, -4, -4, -6, 6, 10, 6, 0
11,2:6, -4, 6, -4, -4, -6, 6, 10, 6, 2
12,20:6, -4, 6, -4, -4, 4, 4, -6, -14, -4
12,20:6, -4, 6, -4, -4, 4, 4, -6, -14, 0
12,20:6, -4, 6, -4, -4, 4, 4, -6, 0, -14
12,20:6, -4, 6, -4, -4, 4, 4, -6, 0, -4
21,14:6, -4, 6, -4, 6, 6, -2, -2, 8, 0
18,11:6, -4, 6, 6, -2, -4, -4, -2, 8, 4
18,11:6, -4, 6, 6, -2, -2, 8, 16, 4, 0
0,10:6, -4, 6, 6, 8, -4, -8, -10, -20, -14
0,10:6, -4, 6, 6, 8, -4, -8, -10, -20, -12
0,10:6, -4, 6, 6, 8, -4, -8, -10, -20, -10
0,10:6, -4, 6, 6, 8, -4, -8, -8, -4, -2
0,10:6, -4, 6, 6, 8, -4, -8, -8, -4, 0
0,10:6, -4, 6, 6, 8, -4, -8, -8, -4, 2
0,10:6, -4, 6, 6, 8, -4, -8, 0, 2, -6
0,10:6, -4, 6, 6, 8, -4, -8, 0, 2, -4
0,10:6, -4, 6, 6, 8, -4, -8, 0, 2, -2
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 18
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 20
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 22
4,7:6, 6, -4, 0, 10, 6, 18, 22, 18, 12
4,7:6, 6, -4, 0, 10, 6, 18, 22, 18, 14
5,25:6, 6, -4, 0, 10, 16, 16, 6, -2, 8
5,25:6, 6, -4, 0, 10, 16, 16, 6, -2, 12
5,25:6, 6, -4, 0, 10, 16, 16, 6, 12, -2
5,25:6, 6, -4, 0, 10, 16, 16, 6, 12, 8
5,25:6, 6, -4, 2, 10, 16, 16, 6, 14, 6
15,8:6, 6, -2, -4, -4, -6, -4, -2, 8, 6
15,8:6, 6, -2, -4, -4, -6, -2, 8, 4, 4
15,8:6, 6, -2, -4, -4, -6, -2, 8, 6, 0
15,8:6, 6, -2, -4, -4, -6, -2, 8, 6, 2
15,8:6, 6, -2, -4, -4, -6, -2, 8, 6, 4
15,8:6, 6, -2, -2, -4, 8, 4, -20, 8, -18
15,8:6, 6, -2, -2, -4, 8, 4, -20, 8, -16
15,8:6, 6, -2, -2, -4, 8, 4, -20, 8, -14
15,8:6, 6, -2, -2, -4, 8, 4, -16, 6, 6
15,8:6, 6, -2, -2, -4, 8, 4, -16, 6, 10
15,8:6, 6, -2, -2, -4, 8, 4, -16, 6, 16
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 12
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 16
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 20
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 24
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -14
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -12
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -10
12,22:6, 6, -2, -2, -2, 6, 6, -4, -12, 0
-3,7:6, 6, -2, -2, 8, -2, -20, -4, -8, 0
-3,7:6, 6, -2, -2, 8, -2, -20, -4, -8, 8
-3,7:6, 6, -2, -2, 8, -2, -20, -4, 0, -8
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 14
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 14, 4
6,28:6, 6, -2, 12, 2, 10, 18, 18, 8, 16
-6,8:6, 6, -2, 14, 8, 10, 4, 2, 10, 12
-6,8:6, 6, -2, 14, 8, 10, 4, 2, 10, 14
-6,8:6, 6, -2, 14, 8, 10, 4, 2, 10, 16
-6,8:6, 6, -2, 14, 8, 10, 4, 10, 12, 2
-6,8:6, 6, -2, 14, 8, 10, 4, 10, 12, 6
18,13:6, 6, -2, 14, 16, 8, 0, 0, 10, 10
8,14:6, 6, -2, 16, 4, -6, 2, 2, -8, 0
-3,7:6, 6, 8, -4, -8, -10, -12, -20, -8, 0
-3,7:6, 6, 8, -4, -8, -10, -12, -20, 2, -10
-3,7:6, 6, 8, -4, -8, -10, -12, -20, 2, -6
-3,7:6, 6, 8, -4, -8, -10, -12, -6, 0, -20
-3,7:6, 6, 8, -4, -8, -10, -12, -6, 0, -10
-3,7:6, 6, 8, -4, -8, -10, -12, 0, -8, -20
-3,7:6, 6, 8, -4, -8, -10, -12, 0, -8, -12
-3,7:6, 6, 8, -4, -8, -10, -12, 0, 0, -8
-3,7:6, 6, 8, -4, -8, -10, -4, -4, 0, -18
-3,7:6, 6, 8, -4, -8, -10, -4, -4, 0, -8
-3,7:6, 6, 8, -4, -8, -10, -2, -8, -18, -22
-3,7:6, 6, 8, -4, -8, -8, -4, -4, -6, 2
-3,7:6, 6, 8, -4, -8, 0, -10, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, -10, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, -10, 0, 2, -2
5,-1:6, 6, 8, -4, 10, 14, 6, 4, 22, 24
5,-1:6, 6, 8, -4, 10, 14, 6, 4, 26, 14
5,-1:6, 6, 8, -4, 10, 14, 6, 4, 26, 16
5,-1:6, 6, 8, -4, 10, 14, 6, 4, 26, 18
5,-1:6, 6, 8, -4, 10, 14, 6, 14, 22, 24
5,-1:6, 6, 8, -4, 10, 14, 6, 14, 22, 26
5,-1:6, 6, 8, -4, 10, 14, 6, 14, 22, 28
5,-1:6, 6, 8, -4, 10, 14, 6, 14, 24, 28
5,-1:6, 6, 8, -4, 10, 14, 6, 16, 26, 4
5,-1:6, 6, 8, -4, 10, 14, 6, 16, 26, 14
5,-1:6, 6, 8, -4, 10, 14, 6, 22, 32, 10
5,-1:6, 6, 8, -4, 10, 14, 18, 6, 30, 24
5,-1:6, 6, 8, -4, 10, 14, 18, 6, 30, 26
5,-1:6, 6, 8, -4, 10, 14, 18, 6, 30, 28
5,-1:6, 6, 8, -4, 10, 14, 20, 6, 22, 30
11,10:6, 6, 8, 2, 10, 4, 4, 14, 8, 12
11,10:6, 6, 8, 2, 10, 4, 4, 14, 8, 22
11,10:6, 6, 8, 2, 10, 4, 4, 14, 22, 8
11,10:6, 6, 8, 2, 10, 4, 4, 14, 22, 12
-7,9:6, 6, 8, 2, 10, 14, 2, -2, -2, 6
-7,9:6, 6, 8, 2, 10, 14, 2, -2, -2, 8
-7,9:6, 6, 8, 2, 10, 14, 2, -2, 8, -2
-7,9:6, 6, 8, 2, 10, 14, 2, -2, 8, 0
-7,9:6, 6, 8, 2, 10, 14, 2, -2, 8, 2
1,27:6, 6, 8, 10, 2, 16, 22, 22, 12, 16
-10,22:6, 6, 8, 10, 18, -2, 28, 28, 18, 26
-10,22:6, 6, 8, 10, 18, 28, 28, 18, 26, -2
-10,22:6, 6, 8, 10, 18, 28, 28, 18, 26, 8
-3,7:6, 6, 14, 6, 0, -4, -8, -8, 0, 2
-3,7:6, 6, 14, 6, 0, -4, -8, -8, 0, 12
1,21:6, 6, 14, 6, 10, 8, 16, 16, 6, 14
11,10:6, 6, 16, -16, 4, 2, 14, 18, 8, 14
11,10:6, 6, 16, -16, 4, 2, 14, 18, 8, 16
11,10:6, 6, 16, -16, 4, 2, 14, 18, 8, 18
11,10:6, 6, 16, -16, 4, 2, 14, 18, 14, 8
11,10:6, 6, 16, -16, 4, 2, 14, 18, 14, 10
12,28:6, 6, 16, -16, 4, 12, 12, 2, -6, 4
12,28:6, 6, 16, -16, 4, 12, 12, 2, -6, 8
12,28:6, 6, 16, -16, 4, 12, 12, 2, 8, -6
12,28:6, 6, 16, -16, 4, 12, 12, 2, 8, 4
21,22:6, 6, 16, -16, 14, 14, 6, 6, 16, 8
23,2:6, 6, 16, -8, -8, -16, -16, -6, -14, 6
23,2:6, 6, 16, -8, -8, -16, -16, -6, -14, 8
23,2:6, 6, 16, -8, -8, -16, -16, -6, -14, 10
23,2:6, 6, 16, -8, -8, -16, -16, -6, 6, -14
0,22:-4, -14, -12, -2, 10, 10, 18, 18, 8, 16, -8
0,22:-4, -14, -12, -2, 10, 10, 18, 18, 8, 16, -6
0,22:-4, -14, -12, -2, 10, 10, 18, 18, 8, 16, -4
23,23:-4, -14, -12, -2, 14, -12, -12, -4, -4, -14, -6
29,14:-4, -14, -12, -2, 14, -2, -10, -10, 0, -6, -2
29,14:-4, -14, -12, -2, 14, -2, -10, -10, 0, -6, 8
29,14:-4, -14, -12, -2, 14, -2, -10, -10, 0, 8, -6
29,14:-4, -14, -12, -2, 14, -2, -10, -10, 0, 8, -2
11,13:-4, -14, -12, -2, 14, -2, 0, -12, -16, -16, -8
11,13:-4, -14, -12, -2, 14, -2, 0, -12, -16, -16, -6
11,13:-4, -14, -12, -2, 14, -2, 0, -12, -16, -6, -16
11,13:-4, -14, -12, -2, 14, -2, 0, -12, -16, -6, -14
11,13:-4, -14, -12, -2, 14, -2, 0, -12, -16, -6, -12
-1,4:-4, -14, -12, 10, 10, 8, 20, 24, 14, 20, -10
-1,4:-4, -14, -12, 10, 10, 8, 20, 24, 14, 20, -8
-1,4:-4, -14, -12, 10, 10, 8, 20, 24, 14, 20, -6
19,2:-4, -14, -12, 14, -12, -14, -2, 2, -8, -6, -4
19,2:-4, -14, -12, 14, -12, -14, -2, 2, -8, -6, -2
19,2:-4, -14, -12, 14, -12, -14, -2, 2, -8, -6, 0
19,2:-4, -14, -12, 14, -12, -14, -2, 2, -2, -2, -8
19,2:-4, -14, -12, 14, -12, -14, -2, 2, -2, -2, -6
19,2:-4, -14, -12, 14, -12, -14, -2, 2, -2, -2, -4
19,2:-4, -14, -12, 14, -12, -14, -2, 2, 4, 14, 4
19,2:-4, -14, -12, 14, -12, -14, -2, 2, 4, 14, 6
19,2:-4, -14, -12, 14, -12, -14, -2, 2, 4, 14, 8
20,20:-4, -14, -12, 14, -12, -4, -4, -14, -22, -10, -6
20,20:-4, -14, -12, 14, -12, -4, -4, -2, -2, -14, -10
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 16, 18
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 16, 20
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 14, 16, 22
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 20, 20, 14
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 20, 20, 16
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 20, 20, 18
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 26, 36, 26
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 26, 36, 28
-1,4:-4, -14, -8, 10, 10, 8, 20, 24, 26, 36, 30
0,22:-4, -14, -8, 10, 10, 18, 18, 8, 0, 12, 16
0,22:-4, -14, -8, 10, 10, 18, 18, 20, 20, 8, 12
3,25:-4, -14, -8, 10, 20, 10, 10, 18, 18, 8, 16
9,16:-4, -14, -8, 10, 20, 20, 12, 12, 22, 16, 20
9,16:-4, -14, -8, 10, 20, 20, 12, 12, 22, 16, 30
9,16:-4, -14, -8, 10, 20, 20, 12, 12, 22, 30, 16
9,16:-4, -14, -8, 10, 20, 20, 12, 12, 22, 30, 20
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 6, 14
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 6, 16
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 16, 6
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 16, 8
-9,15:-4, -14, -8, 10, 20, 20, 22, 10, 6, 16, 10
-4,30:-4, -14, -8, 20, 10, 14, 24, 30, 30, 20, 28
-4,30:-4, -14, -8, 20, 10, 16, 24, 30, 30, 20, 24
6,13:-4, -14, -8, 20, 12, 10, 10, 12, 22, 20, 18
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 16, 20, 14
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 22
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, -2, 30
6,13:-4, -14, -8, 20, 12, 12, 10, 22, 18, 22, -2
