-1,0:-4, -6, -13, -5, -25
-1,0:-4, -6, -13, -5, -24
-1,0:-4, -6, -13, -5, -23
-1,0:-4, -6, -13, -5, -22
-1,0:-4, -6, -13, -5, -21
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 15
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 17
5,-6:-4, -6, 6, -2, 18
5,-6:-4, -6, 6, -2, 19
-5,4:5, 2, -5, 3, -18
-5,4:5, 2, -5, 3, -17
-5,4:5, 2, -5, 3, -16
-5,4:5, 2, -5, 3, -15
-5,4:5, 2, -5, 3, -14
-5,4:5, 2, -5, 3, -13
1,-2:5, 2, 14, 6, 22
1,-2:5, 2, 14, 6, 23
1,-2:5, 2, 14, 6, 24
1,-2:5, 2, 14, 6, 25
1,-2:5, 2, 14, 6, 26
1,-2:5, 2, 14, 6, 27
2,11:-4, -11, 3, 10, 2, -9, -8
2,11:-4, -11, 3, 10, 2, -9, -7
2,11:-4, -11, 3, 10, 2, -9, -6
2,11:-4, -11, 3, 10, 2, -9, -5
2,11:-4, -11, 3, 10, 2, -9, -4
2,11:-4, -11, 3, 10, 2, -9, -3
2,11:-4, -11, 3, 10, 2, -6, -13
2,11:-4, -11, 3, 10, 2, -6, -8
2,11:-4, -11, 3, 10, 2, -6, -7
2,11:-4, -11, 3, 10, 2, -6, -2
2,11:-4, -11, 3, 10, 2, -4, -14
2,11:-4, -11, 3, 10, 2, -4, -7
2,11:-4, -11, 3, 10, 2, -4, -4
2,11:-4, -11, 3, 10, 2, -4, -3
-8,5:-4, -6, -14, 6, -5, 13, -3
-8,5:-4, -6, -14, 6, -5, 13, -2
-8,5:-4, -6, -14, 6, -5, 13, -1
-8,5:-4, -6, -14, 6, -5, 13, 0
-8,5:-4, -6, -14, 6, -5, 13, 1
-8,5:-4, -6, -14, 6, -5, 13, 2
5,-14:-4, -6, -14, 6, -2, -16, -4
5,-14:-4, -6, -14, 6, -2, -16, -3
5,-14:-4, -6, -14, 6, -2, -16, 0
5,-14:-4, -6, -14, 6, -2, -16, 7
5,-14:-4, -6, -14, 6, -2, -4, -16
5,-14:-4, -6, -14, 6, -2, -4, -9
5,-14:-4, -6, -14, 6, -2, -4, -6
5,-14:-4, -6, -14, 6, -2, -4, -5
5,9:-4, -6, -13, -10, -1, 3, 5
-1,0:-4, -6, -13, -5, -29, -30, -28
-1,0:-4, -6, -13, -5, -29, -30, -27
-1,0:-4, -6, -13, -5, -29, -30, -26
-1,0:-4, -6, -13, -5, -29, -30, -25
-1,0:-4, -6, -13, -5, -29, -30, -24
-1,0:-4, -6, -13, -5, -29, -30, -23
-1,0:-4, -6, -13, -5, -29, -19, -26
-1,0:-4, -6, -13, -5, -29, -19, -25
-1,0:-4, -6, -13, -5, -29, -19, -24
-1,0:-4, -6, -13, -5, -29, -19, -23
-1,0:-4, -6, -13, -5, -29, -19, -22
-1,0:-4, -6, -13, -5, -29, -19, -21
-1,0:-4, -6, -13, -5, -28, -30, -33
-1,0:-4, -6, -13, -5, -28, -30, -22
-1,0:-4, -6, -13, -5, -19, -22, -25
-1,0:-4, -6, -13, -5, -19, -22, -14
-1,0:-4, -6, -13, -5, -18, -17, -24
-1,0:-4, -6, -13, -5, -18, -17, -23
-1,0:-4, -6, -13, -5, -18, -17, -22
-1,0:-4, -6, -13, -5, -18, -17, -21
-1,0:-4, -6, -13, -5, -18, -17, -20
-1,0:-4, -6, -13, -5, -18, -17, -19
10,-13:-4, -6, -13, -2, -20, -2, 0
10,-13:-4, -6, -13, -2, -20, -2, 1
10,-13:-4, -6, -13, -2, -20, -2, 2
10,-13:-4, -6, -13, -2, -20, -2, 3
10,-13:-4, -6, -13, -2, -20, -2, 4
10,-13:-4, -6, -13, -2, -20, -2, 5
10,-13:-4, -6, -13, -2, -20, 9, 2
10,-13:-4, -6, -13, -2, -20, 9, 3
10,-13:-4, -6, -13, -2, -20, 9, 4
10,-13:-4, -6, -13, -2, -20, 9, 5
10,-13:-4, -6, -13, -2, -20, 9, 6
10,-13:-4, -6, -13, -2, -20, 9, 7
2,-5:-4, -6, -13, -2, -7, 9, 2
2,-5:-4, -6, -13, -2, -7, 9, 3
2,-5:-4, -6, -13, -2, -7, 9, 4
2,-5:-4, -6, -13, -2, -7, 9, 5
2,-5:-4, -6, -13, -2, -7, 9, 6
2,-5:-4, -6, -13, -2, -7, 9, 7
2,-5:-4, -6, -13, -2, -2, -7, 1
2,-5:-4, -6, -13, -2, -2, -7, 2
2,-5:-4, -6, -13, -2, -2, -7, 3
2,-5:-4, -6, -13, -2, -2, -7, 4
2,-5:-4, -6, -13, -2, -2, -7, 5
10,-13:-4, -6, -13, 1, -20, 1, 5
10,-13:-4, -6, -13, 1, -20, 1, 10
10,-13:-4, -6, -13, 1, -20, 1, 11
10,-13:-4, -6, -13, 1, -20, 1, 16
10,-13:-4, -6, -13, 1, -20, 2, 2
10,-13:-4, -6, -13, 1, -20, 2, 3
10,-13:-4, -6, -13, 1, -20, 2, 6
10,-13:-4, -6, -13, 1, -20, 2, 13
10,-13:-4, -6, -13, 1, -20, 5, 7
10,-13:-4, -6, -13, 1, -20, 5, 8
2,-5:-4, -6, -13, 1, 1, -7, 5
2,-5:-4, -6, -13, 1, 1, -7, 10
2,-5:-4, -6, -13, 1, 1, -7, 11
2,-5:-4, -6, -13, 1, 1, -7, 16
2,-5:-4, -6, -13, 1, 2, -7, 2
2,-5:-4, -6, -13, 1, 2, -7, 3
2,-5:-4, -6, -13, 1, 2, -7, 6
2,-5:-4, -6, -13, 1, 2, -7, 13
13,-10:-4, -6, -8, -17, -20, -17, -17
3,6:-4, -6, -8, -16, -8, -40, -4
3,6:-4, -6, -8, -16, -8, -4, -40
3,6:-4, -6, -8, -16, -8, -4, -39
3,6:-4, -6, -8, -16, -8, -4, -38
3,6:-4, -6, -8, -16, -8, -4, -37
3,6:-4, -6, -8, -16, -8, -4, -36
3,6:-4, -6, -8, -16, -8, -4, -35
4,2:-4, -6, -8, -10, -20, -2, -8
4,2:-4, -6, -8, -10, -20, -2, -7
4,2:-4, -6, -8, -10, -20, -2, -6
4,2:-4, -6, -8, -10, -20, -2, -5
4,2:-4, -6, -8, -10, -20, -2, -4
4,2:-4, -6, -8, -10, -2, -8, -20
4,2:-4, -6, -8, -10, -2, -8, -13
4,2:-4, -6, -8, -10, -2, -8, -10
4,2:-4, -6, -8, -10, -2, -8, -9
20,-11:-4, -6, -8, -9, -11, -23, -11
12,1:-4, -6, -8, -4, -9, -12, -19
17,5:-4, -6, -8, 1, -6, -8, -5
10,12:-4, -6, 1, -8, -1, -2, -2
6,7:-4, -6, 1, -7, 2, 5, 12
-6,15:-4, -6, 1, 2, 4, 16, 4
7,-1:-4, -6, 1, 3, -5, -3, 2
7,-1:-4, -6, 1, 3, -5, -3, 3
7,-1:-4, -6, 1, 3, -5, -3, 6
7,-1:-4, -6, 1, 3, -5, -3, 13
7,-1:-4, -6, 1, 3, -5, 6, -3
7,-1:-4, -6, 1, 3, -5, 6, -2
7,-1:-4, -6, 1, 3, -5, 6, -1
7,-1:-4, -6, 1, 3, -5, 6, 0
7,-1:-4, -6, 1, 3, -5, 6, 1
11,-2:-4, -6, 1, 9, 1, -3, 28
11,-2:-4, -6, 1, 9, 1, -3, 29
11,-2:-4, -6, 1, 9, 1, -3, 30
11,-2:-4, -6, 1, 9, 1, -3, 31
11,-2:-4, -6, 1, 9, 1, -3, 32
11,-2:-4, -6, 1, 9, 1, -3, 33
11,-2:-4, -6, 1, 9, 1, 28, -3
-5,8:-4, -6, 1, 10, 10, 13, 10
-8,5:-4, -6, 6, -8, -12, 13, -15
-8,5:-4, -6, 6, -8, -12, 13, -14
0,-3:-4, -6, 6, -8, -9, 0, -20
0,-3:-4, -6, 6, -8, -9, 0, -13
0,-3:-4, -6, 6, -8, -9, 0, -10
0,-3:-4, -6, 6, -8, -9, 0, -9
-8,5:-4, -6, 6, -8, -9, 13, -20
-8,5:-4, -6, 6, -8, -9, 13, -13
-8,5:-4, -6, 6, -8, -9, 13, -10
-8,5:-4, -6, 6, -8, -9, 13, -9
0,-3:-4, -6, 6, -8, -8, 0, -23
0,-3:-4, -6, 6, -8, -8, 0, -18
0,-3:-4, -6, 6, -8, -8, 0, -17
0,-3:-4, -6, 6, -8, -8, 0, -12
-8,5:-4, -6, 6, -8, -8, 13, -23
-8,5:-4, -6, 6, -8, -8, 13, -18
-8,5:-4, -6, 6, -8, -8, 13, -17
-8,5:-4, -6, 6, -8, -8, 13, -12
0,-3:-4, -6, 6, -5, -16, 0, -14
0,-3:-4, -6, 6, -5, -16, 0, -13
0,-3:-4, -6, 6, -5, -16, 0, -12
0,-3:-4, -6, 6, -5, -16, 0, -11
0,-3:-4, -6, 6, -5, -16, 0, -10
0,-3:-4, -6, 6, -5, -16, 0, -9
-8,5:-4, -6, 6, -5, -16, 13, -14
-8,5:-4, -6, 6, -5, -16, 13, -13
-8,5:-4, -6, 6, -5, -16, 13, -12
-8,5:-4, -6, 6, -5, -16, 13, -11
-8,5:-4, -6, 6, -5, -16, 13, -10
-8,5:-4, -6, 6, -5, -16, 13, -9
0,-3:-4, -6, 6, -5, -5, 0, -12
0,-3:-4, -6, 6, -5, -5, 0, -11
0,-3:-4, -6, 6, -5, -5, 0, -10
0,-3:-4, -6, 6, -5, -5, 0, -9
0,-3:-4, -6, 6, -5, -5, 0, -8
-8,5:-4, -6, 6, -5, -5, 13, -12
-8,5:-4, -6, 6, -5, -5, 13, -11
-8,5:-4, -6, 6, -5, -5, 13, -10
-8,5:-4, -6, 6, -5, -5, 13, -9
-8,5:-4, -6, 6, -5, -5, 13, -8
-8,5:-4, -6, 6, -5, -5, 13, -7
5,-6:-4, -6, 6, -2, 11, 10, 12
5,-6:-4, -6, 6, -2, 11, 10, 13
5,-6:-4, -6, 6, -2, 11, 10, 14
5,-6:-4, -6, 6, -2, 11, 10, 15
5,-6:-4, -6, 6, -2, 11, 10, 16
5,-6:-4, -6, 6, -2, 11, 10, 17
5,-6:-4, -6, 6, -2, 11, 21, 14
5,-6:-4, -6, 6, -2, 11, 21, 15
5,-6:-4, -6, 6, -2, 11, 21, 16
5,-6:-4, -6, 6, -2, 11, 21, 17
5,-6:-4, -6, 6, -2, 11, 21, 18
5,-6:-4, -6, 6, -2, 11, 21, 19
5,-6:-4, -6, 6, -2, 12, 10, 7
5,-6:-4, -6, 6, -2, 12, 10, 18
5,-6:-4, -6, 6, -2, 21, 18, 15
5,-6:-4, -6, 6, -2, 21, 18, 26
5,-6:-4, -6, 6, -2, 22, 23, 16
5,-6:-4, -6, 6, -2, 22, 23, 17
5,-6:-4, -6, 6, -2, 22, 23, 18
5,-6:-4, -6, 6, -2, 22, 23, 19
5,-6:-4, -6, 6, -2, 22, 23, 20
5,-6:-4, -6, 6, -2, 22, 23, 21
14,0:-4, -6, 6, 3, -6, -10, -12
9,-3:-4, 2, -3, -14, -11, -9, 2
1,5:-4, 2, -3, -14, -11, 4, -9
10,-4:-4, 2, -3, -14, -1, -11, 1
10,-4:-4, 2, -3, -14, -1, -11, 2
10,-4:-4, 2, -3, -14, -1, -11, 3
10,-4:-4, 2, -3, -14, -1, -11, 4
10,-4:-4, 2, -3, -14, -1, -11, 5
10,-4:-4, 2, -3, -14, -1, -11, 6
10,-4:-4, 2, -3, -14, -1, 1, -11
10,-4:-4, 2, -3, -14, -1, 1, -10
10,-4:-4, 2, -3, -14, -1, 1, -7
10,-4:-4, 2, -3, -14, -1, 1, 0
14,-14:-4, 2, -3, -11, -25, -13, -9
14,-14:-4, 2, -3, -11, -25, -13, 2
14,-14:-4, 2, -3, -11, -25, 2, -13
14,-14:-4, 2, -3, -11, -25, 2, -12
14,-14:-4, 2, -3, -11, -25, 2, -9
14,-14:-4, 2, -3, -11, -25, 2, -2
14,-14:-4, 2, -3, -11, -13, -9, -25
14,-14:-4, 2, -3, -11, -13, -9, -18
14,-14:-4, 2, -3, -11, -13, -9, -15
14,-14:-4, 2, -3, -11, -13, -9, -14
14,-6:-4, 2, -3, -9, -8, 5, -14
10,5:-4, 2, -3, -6, -5, 0, -13
2,-5:-4, 2, -3, -6, 7, 1, -9
2,-5:-4, 2, -3, -6, 7, 1, -8
2,-5:-4, 2, -3, -6, 7, 1, -7
2,-5:-4, 2, -3, -6, 7, 1, -6
2,-5:-4, 2, -3, -6, 7, 1, -5
2,-5:-4, 2, -3, -6, 7, 1, -4
4,-3:-4, 2, 1, -16, 13, -13, 26
4,-3:-4, 2, 1, -16, 13, -13, 27
4,-3:-4, 2, 1, -16, 13, -13, 28
4,-3:-4, 2, 1, -16, 13, -13, 29
4,-3:-4, 2, 1, -16, 13, -13, 30
4,-3:-4, 2, 1, -16, 13, -13, 31
4,-3:-4, 2, 1, -16, 13, 26, -13
-5,0:-4, 2, 1, 2, 3, 13, 4
-5,0:-4, 2, 1, 2, 3, 13, 15
-2,-6:-4, 2, 1, 10, -1, -1, 4
9,-3:-4, 2, 2, -3, -14, -11, -9
1,5:-4, 2, 2, -3, -14, -11, 4
1,5:-4, 2, 2, -3, -14, 4, -12
1,5:-4, 2, 2, -3, -14, 4, -11
1,5:-4, 2, 2, -3, -14, 4, -10
1,5:-4, 2, 2, -3, -14, 4, -9
1,5:-4, 2, 2, -3, -14, 4, -8
1,5:-4, 2, 2, -3, -14, 4, -7
12,-10:-4, 2, 6, 0, 14, -4, -19
4,-2:-4, 2, 6, 0, 14, -4, -6
16,-3:-4, 4, -10, -17, -9, -3, -4
16,-3:-4, 4, -10, -17, -9, -3, -3
16,-3:-4, 4, -10, -17, -9, -3, 0
16,-3:-4, 4, -10, -17, -9, -3, 7
16,-3:-4, 4, -10, -17, -9, -1, -5
16,-3:-4, 4, -10, -17, -9, -1, 0
16,-3:-4, 4, -10, -17, -9, -1, 1
16,-3:-4, 4, -10, -17, -9, -1, 6
16,-3:-4, 4, -10, -17, -9, 2, -4
16,-3:-4, 4, -10, -17, -9, 2, -3
16,-3:-4, 4, -10, -17, -9, 2, -2
16,-3:-4, 4, -10, -17, -9, 2, -1
16,-3:-4, 4, -10, -17, -9, 2, 0
16,-3:-4, 4, -10, -17, -9, 2, 1
16,-3:-4, 4, -10, -17, -9, 3, -5
16,-3:-4, 4, -10, -17, -9, 3, -1
16,-3:-4, 4, -10, -17, -9, 4, -8
16,-3:-4, 4, -10, -17, -9, 4, -7
16,-3:-4, 4, -10, -17, -9, 4, -4
16,-3:-4, 4, -10, -17, -9, 4, 3
16,-3:-4, 4, -10, -17, -9, 6, -3
16,-3:-4, 4, -10, -17, -9, 6, 2
36,-8:-4, 4, -10, 2, -16, -26, -9
36,-8:-4, 4, -10, 2, -16, -26, -8
36,-8:-4, 4, -10, 2, -16, -26, -7
36,-8:-4, 4, -10, 2, -16, -26, -6
36,-8:-4, 4, -10, 2, -16, -26, -5
36,-8:-4, 4, -10, 2, -16, -26, -4
4,6:-4, 4, -2, 6, 5, 2, -13
4,6:-4, 4, -2, 6, 5, 2, -6
4,6:-4, 4, -2, 6, 5, 2, -3
10,-7:-4, 4, -2, 7, -16, -1, -14
2,1:-4, 4, -2, 7, -16, -1, -1
-8,-3:-4, 4, 3, -6, -15, 8, 7
-8,-3:-4, 4, 3, -6, 8, 7, -15
-8,-3:-4, 4, 3, -6, 8, 7, -14
-8,-3:-4, 4, 3, -6, 8, 7, -11
-8,-3:-4, 4, 3, -6, 8, 7, -4
3,14:-4, 4, 3, 2, 12, 9, 3
10,5:-4, 4, 4, -8, 0, -13, -29
10,5:-4, 4, 4, -8, 0, -13, -28
10,5:-4, 4, 4, -8, 0, -13, -27
10,5:-4, 4, 4, -8, 0, -13, -26
10,5:-4, 4, 4, -8, 0, -13, -25
10,5:-4, 4, 4, -8, 0, -13, -24
-5,-11:-4, 4, 4, -6, -14, 4, -5
7,-8:-4, 4, 7, -11, -12, -20, -9
15,0:-4, 7, -17, -17, -24, -35, -33
15,0:-4, 7, -17, -17, -24, -35, -32
15,0:-4, 7, -17, -17, -24, -35, -31
15,0:-4, 7, -17, -17, -24, -35, -30
15,0:-4, 7, -17, -17, -24, -35, -29
15,0:-4, 7, -17, -17, -24, -35, -28
15,0:-4, 7, -17, -17, -24, -24, -31
15,0:-4, 7, -17, -17, -24, -24, -30
15,0:-4, 7, -17, -17, -24, -24, -29
15,0:-4, 7, -17, -17, -24, -24, -28
15,0:-4, 7, -17, -17, -24, -24, -27
15,0:-4, 7, -17, -17, -24, -24, -26
-9,6:-4, 7, -17, -5, -17, -23, -16
-9,6:-4, 7, -17, -5, -17, -16, -23
-9,6:-4, 7, -17, -5, -17, -16, -12
8,8:-4, 7, -5, -7, -14, -6, -22
8,8:-4, 7, -5, -7, -14, -6, -18
4,12:-4, 7, 4, 1, -6, 2, -25
4,12:-4, 7, 4, 1, -6, 2, -22
13,3:5, -6, -3, -5, 7, -1, 23
13,3:5, -6, -3, -5, 7, -1, 26
9,7:5, -6, 6, 3, 15, 7, 19
9,7:5, -6, 6, 3, 15, 7, 23
7,-10:5, -6, 6, 18, 18, 17, 13
7,-10:5, -6, 6, 18, 18, 17, 24
7,-10:5, -6, 6, 18, 18, 24, 17
1,14:5, -6, 18, 18, 25, 25, 27
1,14:5, -6, 18, 18, 25, 25, 28
1,14:5, -6, 18, 18, 25, 25, 29
1,14:5, -6, 18, 18, 25, 25, 30
1,14:5, -6, 18, 18, 25, 25, 31
1,14:5, -6, 18, 18, 25, 25, 32
1,14:5, -6, 18, 18, 25, 36, 29
1,14:5, -6, 18, 18, 25, 36, 30
1,14:5, -6, 18, 18, 25, 36, 31
1,14:5, -6, 18, 18, 25, 36, 32
1,14:5, -6, 18, 18, 25, 36, 33
1,14:5, -6, 18, 18, 25, 36, 34
6,9:5, -5, -6, 4, 3, 2, 14
-4,1:5, -5, -6, 4, 7, 0, 5
-4,1:5, -5, -6, 4, 7, 0, 6
-4,1:5, -5, -6, 4, 7, 0, 7
-4,1:5, -5, -6, 4, 7, 0, 8
-4,1:5, -5, -6, 4, 7, 0, 9
-4,1:5, -5, -6, 4, 7, 0, 10
-1,3:5, -5, -5, 1, -13, 5, 7
-9,11:5, -5, -5, 1, -13, 5, 20
-13,13:5, -5, -1, 4, 12, 3, 15
-13,13:5, -5, -1, 4, 12, 3, 16
-13,13:5, -5, -1, 4, 12, 3, 19
-13,13:5, -5, -1, 4, 12, 3, 26
-13,13:5, -5, -1, 4, 12, 15, 3
-13,13:5, -5, -1, 4, 12, 15, 10
-13,13:5, -5, -1, 4, 12, 15, 13
-13,13:5, -5, -1, 4, 12, 15, 14
6,0:5, -5, -1, 4, 15, -3, 8
6,0:5, -5, -1, 4, 15, -3, 9
6,0:5, -5, -1, 4, 15, -3, 10
6,0:5, -5, -1, 4, 15, -3, 11
6,0:5, -5, -1, 4, 15, -3, 12
6,0:5, -5, -1, 4, 15, -3, 13
6,0:5, -5, -1, 4, 15, 11, -3
-2,8:5, -5, -1, 4, 15, 11, 10
-5,-3:5, -5, 0, -9, 2, 2, -3
1,-6:5, -5, 0, -1, -2, -12, -14
1,-6:5, -5, 0, -1, -2, -12, -3
-2,3:5, -5, 0, 17, -12, -30, 14
-2,3:5, -5, 0, 17, -12, 14, -30
-2,3:5, -5, 0, 17, -12, 14, -29
-2,3:5, -5, 0, 17, -12, 14, -28
-2,3:5, -5, 0, 17, -12, 14, -27
-2,3:5, -5, 0, 17, -12, 14, -26
-2,3:5, -5, 0, 17, -12, 14, -25
-5,13:5, -5, 4, 10, 9, -4, 15
-13,13:5, -5, 4, 12, 3, 15, -1
-13,13:5, -5, 4, 12, 3, 15, 10
6,0:5, -5, 4, 15, -3, 8, 10
-3,9:5, -5, 4, 15, 2, -5, 1
-3,9:5, -5, 4, 15, 2, -5, 8
-3,9:5, -5, 4, 15, 2, -5, 11
-3,9:5, -5, 4, 15, 2, -5, 12
-3,9:5, -5, 4, 15, 2, 1, -5
-3,9:5, -5, 4, 15, 2, 1, -4
-3,9:5, -5, 4, 15, 2, 1, -3
-3,9:5, -5, 4, 15, 2, 1, -2
-3,9:5, -5, 4, 15, 2, 1, -1
-3,9:5, -5, 4, 15, 2, 1, 0
-2,8:5, -5, 4, 15, 11, 10, -1
5,-2:5, -5, 12, 11, 8, 12, -4
-3,6:5, -5, 12, 11, 8, 12, 9
1,-2:5, -5, 12, 14, 12, 6, 7
1,-2:5, -5, 12, 14, 12, 6, 8
1,-2:5, -5, 12, 14, 12, 6, 9
1,-2:5, -5, 12, 14, 12, 6, 10
1,-2:5, -5, 12, 14, 12, 6, 11
6,9:5, -3, -6, -3, 9, 14, 25
6,9:5, -3, -6, -3, 9, 14, 26
6,9:5, -3, -6, -3, 9, 14, 27
6,9:5, -3, -6, -3, 9, 14, 28
6,9:5, -3, -6, -3, 9, 14, 29
6,9:5, -3, -6, -3, 9, 14, 30
2,1:5, -3, -6, 3, 17, 2, 2
-6,9:5, -3, -6, 3, 17, 2, 15
-7,6:5, -3, -6, 12, 13, 21, 10
7,3:5, -3, -5, -4, 3, -1, 4
7,3:5, -3, -5, -4, 3, -1, 7
7,3:5, -3, -5, -4, 3, -1, 14
-5,4:5, -3, -5, -3, 3, 3, -2
-5,4:5, -3, -5, -3, 3, 3, -1
-5,4:5, -3, -5, -3, 3, 3, 0
-5,4:5, -3, -5, -3, 3, 3, 1
-5,4:5, -3, -5, -3, 3, 3, 2
-13,4:5, -3, -5, 15, 3, -6, 6
-13,4:5, -3, -5, 15, 3, -6, 7
-13,4:5, -3, -5, 15, 3, -6, 10
-13,4:5, -3, -5, 15, 3, -6, 17
-13,4:5, -3, -5, 15, 3, 6, -6
-13,4:5, -3, -5, 15, 3, 6, 1
-13,4:5, -3, -5, 15, 3, 6, 4
-13,4:5, -3, -5, 15, 3, 6, 5
6,-9:5, -3, -5, 15, 6, -12, -1
6,-9:5, -3, -5, 15, 6, -12, 0
6,-9:5, -3, -5, 15, 6, -12, 1
6,-9:5, -3, -5, 15, 6, -12, 2
6,-9:5, -3, -5, 15, 6, -12, 3
6,-9:5, -3, -5, 15, 6, -12, 4
-10,-6:5, -3, -3, 7, -3, 8, 6
-2,-9:5, -3, -2, -11, 7, -6, 5
-2,-9:5, -3, -2, -11, 7, -6, 12
-2,-9:5, -3, -2, -11, 7, -6, 15
-2,-9:5, -3, -2, -11, 7, -6, 16
-2,-9:5, -3, -2, -11, 7, 12, -6
15,2:5, -3, -2, -1, -11, -8, -2
3,0:5, -3, 10, -2, -4, -3, 0
-5,8:5, -3, 10, -2, -4, -3, 13
-7,35:5, -3, 11, -1, 17, 27, 5
-7,35:5, -3, 11, -1, 17, 27, 6
-7,35:5, -3, 11, -1, 17, 27, 7
-7,35:5, -3, 11, -1, 17, 27, 8
-7,35:5, -3, 11, -1, 17, 27, 9
-7,35:5, -3, 11, -1, 17, 27, 10
-2,15:5, -3, 11, 18, 10, -5, -1
-2,15:5, -3, 11, 18, 10, -5, 4
-2,15:5, -3, 11, 18, 10, -3, -2
-2,15:5, -3, 11, 18, 10, -3, 5
-2,15:5, -3, 11, 18, 10, -3, 8
-2,15:5, -3, 11, 18, 10, -3, 9
-2,15:5, -3, 11, 18, 10, -2, 2
-2,15:5, -3, 11, 18, 10, -2, 6
-2,15:5, -3, 11, 18, 10, -1, 0
-2,15:5, -3, 11, 18, 10, -1, 1
-2,15:5, -3, 11, 18, 10, -1, 2
-2,15:5, -3, 11, 18, 10, -1, 3
-2,15:5, -3, 11, 18, 10, -1, 4
-2,15:5, -3, 11, 18, 10, -1, 5
-2,15:5, -3, 11, 18, 10, 2, -5
-2,15:5, -3, 11, 18, 10, 2, 0
-2,15:5, -3, 11, 18, 10, 2, 1
-2,15:5, -3, 11, 18, 10, 2, 6
-2,15:5, -3, 11, 18, 10, 4, -6
-2,15:5, -3, 11, 18, 10, 4, 1
-2,15:5, -3, 11, 18, 10, 4, 4
-2,15:5, -3, 11, 18, 10, 4, 5
-12,9:5, 2, -6, 14, 3, 21, 5
-12,9:5, 2, -6, 14, 3, 21, 6
-12,9:5, 2, -6, 14, 3, 21, 7
-12,9:5, 2, -6, 14, 3, 21, 8
-12,9:5, 2, -6, 14, 3, 21, 9
-12,9:5, 2, -6, 14, 3, 21, 10
1,-10:5, 2, -6, 14, 6, -8, 4
1,-10:5, 2, -6, 14, 6, -8, 5
1,-10:5, 2, -6, 14, 6, -8, 8
1,-10:5, 2, -6, 14, 6, -8, 15
1,-10:5, 2, -6, 14, 6, 4, -8
1,-10:5, 2, -6, 14, 6, 4, -1
1,-10:5, 2, -6, 14, 6, 4, 2
1,-10:5, 2, -6, 14, 6, 4, 3
1,13:5, 2, -5, -2, 7, 11, 13
-5,4:5, 2, -5, 3, -21, -22, -20
-5,4:5, 2, -5, 3, -21, -22, -19
-5,4:5, 2, -5, 3, -21, -22, -18
-5,4:5, 2, -5, 3, -21, -22, -17
-5,4:5, 2, -5, 3, -21, -22, -16
-5,4:5, 2, -5, 3, -21, -22, -15
-5,4:5, 2, -5, 3, -21, -11, -18
-5,4:5, 2, -5, 3, -21, -11, -17
-5,4:5, 2, -5, 3, -21, -11, -16
-5,4:5, 2, -5, 3, -21, -11, -15
-5,4:5, 2, -5, 3, -21, -11, -14
-5,4:5, 2, -5, 3, -21, -11, -13
-5,4:5, 2, -5, 3, -20, -22, -25
-5,4:5, 2, -5, 3, -20, -22, -14
-5,4:5, 2, -5, 3, -11, -14, -17
-5,4:5, 2, -5, 3, -11, -14, -6
-5,4:5, 2, -5, 3, -10, -9, -16
-5,4:5, 2, -5, 3, -10, -9, -15
-5,4:5, 2, -5, 3, -10, -9, -14
-5,4:5, 2, -5, 3, -10, -9, -13
-5,4:5, 2, -5, 3, -10, -9, -12
-5,4:5, 2, -5, 3, -10, -9, -11
6,-9:5, 2, -5, 6, -12, 6, 8
6,-9:5, 2, -5, 6, -12, 6, 9
6,-9:5, 2, -5, 6, -12, 6, 10
6,-9:5, 2, -5, 6, -12, 6, 11
6,-9:5, 2, -5, 6, -12, 6, 12
6,-9:5, 2, -5, 6, -12, 6, 13
6,-9:5, 2, -5, 6, -12, 17, 10
6,-9:5, 2, -5, 6, -12, 17, 11
6,-9:5, 2, -5, 6, -12, 17, 12
6,-9:5, 2, -5, 6, -12, 17, 13
6,-9:5, 2, -5, 6, -12, 17, 14
6,-9:5, 2, -5, 6, -12, 17, 15
-2,-1:5, 2, -5, 6, 1, 17, 10
-2,-1:5, 2, -5, 6, 1, 17, 11
-2,-1:5, 2, -5, 6, 1, 17, 12
-2,-1:5, 2, -5, 6, 1, 17, 13
-2,-1:5, 2, -5, 6, 1, 17, 14
-2,-1:5, 2, -5, 6, 1, 17, 15
-2,-1:5, 2, -5, 6, 6, 1, 9
-2,-1:5, 2, -5, 6, 6, 1, 10
-2,-1:5, 2, -5, 6, 6, 1, 11
-2,-1:5, 2, -5, 6, 6, 1, 12
-2,-1:5, 2, -5, 6, 6, 1, 13
6,-9:5, 2, -5, 9, -12, 9, 13
6,-9:5, 2, -5, 9, -12, 9, 18
6,-9:5, 2, -5, 9, -12, 9, 19
6,-9:5, 2, -5, 9, -12, 9, 24
6,-9:5, 2, -5, 9, -12, 10, 10
6,-9:5, 2, -5, 9, -12, 10, 11
6,-9:5, 2, -5, 9, -12, 10, 14
6,-9:5, 2, -5, 9, -12, 10, 21
6,-9:5, 2, -5, 9, -12, 13, 15
6,-9:5, 2, -5, 9, -12, 13, 16
-2,-1:5, 2, -5, 9, 9, 1, 13
-2,-1:5, 2, -5, 9, 9, 1, 18
-2,-1:5, 2, -5, 9, 9, 1, 19
-2,-1:5, 2, -5, 9, 9, 1, 24
-2,-1:5, 2, -5, 9, 10, 1, 10
-2,-1:5, 2, -5, 9, 10, 1, 11
